TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Islamic Republic of Iran,..,..,..,..,..,..,..,..,..,..,..,3704,4500,5706,6325,7888,9500,10397,12312,13579,13813,17096,19076,20192,22630,24890,28123,33124,34448,39121,42948,48992,50414,53942,49489,49889,51181,53593,56020,58284,62143,66042,70398,76352,82379,89611,99533,106564,112212,118231,122526,105894,109472,112360,126616,139950,145922,154832,153311,..
Iraq,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4882,2970,2344,3744,5666,8694,7877,8737,10966,10318,9101,8420,8302,8942,..
Ireland,900,1080,1260,1476,1872,2250,2628,3024,3305,3550,3845,4122,4687,4900,4608,4568,4889,5267,5681,6210,6451,6581,6808,7142,7394,7913,8366,8773,8878,9364,10062,10904,11664,11945,12406,12982,14076,15149,16182,18050,20124,21258,24293,29387,29402,30475,29279,31357,34403,28599,25797,23405,22603,22918,23180,24285,25024,25297,26864,..
Israel,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,11185,12492,12978,13154,14105,15095,13662,15656,17417,18659,18461,18648,21740,23785,25672,28206,30848,27644,30899,38603,42332,35680,49968,42944,45029,47099,49626,53158,55696,56250,61142,61441,65347,63911,57431,62952,63938,64367,64565,..
Italy,14749,16247,18576,21697,24520,28109,29189,31568,35075,38268,41562,44878,48114,52312,52931,47102,59249,61848,66074,70373,73904,78631,85561,88855,93384,99799,106452,116197,124765,132642,144097,153022,161712,166831,173214,178877,185033,193360,201870,194033,203742,213250,226188,242734,251838,265950,281005,287514,297983,303480,308228,312883,325004,320335,318560,331506,330250,336571,340163,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,1368,1570,1548,1562,1674,1739,1746,1724,1609,1566,1552,1681,1890,1876,1858,2002,2293,2236,2473,3251,3031,2948,3179,3258,3452,3658,3928,4162,4241,4403,4450,4374,4601,2534,2261,2318,2416,5213,5126,5108,3920,3805,3708,338,324,346,667,1418,..
Japan,1080,1440,1800,1800,2160,2160,2160,2880,2880,3600,3600,80143,97236,108486,120794,138650,150188,168116,176836,188100,190645,205207,330491,366764,392094,417244,432328,474149,499979,542196,500931,554437,592235,635198,717156,765108,797629,833810,912197,944385,1016548,1011035,1041763,1046427,1110049,1147405,1168327,1234113,1240341,1203344,1210250,1190020,1158568,1165105,1175992,1138388,1149954,1166931,1151367,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,36,40,36,72,90,108,144,576,738,976,1130,1170,1289,1332,1368,1555,1739,2052,3287,3557,4043,4324,4525,4813,4118,4486,4781,5249,5465,5980,6559,7477,8442,8158,8456,9230,9166,10112,9994,9868,10022,10325,10754,11224,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13759,15246,16733,23083,18511,25250,30510,29418,24611,28108,29452,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,702,770,842,900,986,1019,1123,1195,1566,1328,1105,292,40,32,32,43,356,97,479,601,598,727,835,983,2268,2401,2434,2480,2646,3604,4180,4338,4687,5094,5155,5594,5756,3017,3020,3319,3632,3658,4064,4241,4295,4522,4637,4818,..
Korea,..,..,..,..,..,..,..,..,..,..,..,6916,7790,8006,8068,9036,9954,11066,13100,14501,14782,17035,19336,21776,24721,27637,29876,34160,41854,48852,58997,67025,78365,93722,115873,132926,156272,180446,180536,205362,245830,290826,322711,348138,370944,407488,430290,454367,476896,494525,531742,539579,549166,547938,535468,548201,591919,588324,594548,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1166,1476,1465,1433,1512,1631,1696,1188,2282,2196,2297,2567,2506,2552,2617,2808,2164,3138,3400,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,144,180,216,252,288,324,360,396,450,432,540,540,576,612,684,720,720,720,756,720,490,878,8287,10897,9338,12334,14501,21373,23566,23904,25574,27144,8338,8978,10073,10483,10732,11398,11743,12636,12694,13547,13504,24023,30413,31216,32420,33005,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4306,4612,4892,4558,4500,5080,6653,7639,8129,3222,3024,2790,3496,3423,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,529,587,623,698,680,824,900,1080,1660,2322,2696,2754,3575,3416,2765,3118,3506,3737,4187,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6804,7006,5530,5620,5267,5188,4590,4367,5670,5591,5566,5278,6217,6714,7157,7711,8392,9734,9461,8406,8712,8953,10073,9731,10375,9810,9839,9953,10282,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855,2657,2855,3920,4676,5706,5717,5836,5983,6408,6628,6635,6757,6595,6890,7355,7920,9097,9248,8309,10508,9781,10271,10552,11764,11433,..
Libya,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12071,7207,7870,17222,22126,18396,27738,29034,32746,26150,19440,18853,13813,6325,5422,5476,6988,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6775,7243,6419,5670,5396,5360,5832,6206,6822,7016,6739,7182,7546,8550,9155,9670,10210,10843,11664,10638,10220,10631,11210,11268,11585,11196,11808,11906,12371,..
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,1721,1782,1854,1915,2045,2106,2196,2311,2452,2290,2473,2560,2790,2812,2945,3114,3114,3420,3568,5930,7081,5618,6093,5689,6303,6398,7654,7476,7064,7177,6770,7006,7197,6955,6913,6457,8108,8143,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,5299,5954,6278,7002,7697,8708,10163,7146,8392,9230,10120,11189,13021,14342,15358,16708,17672,19404,20545,22504,25124,27486,29167,34708,39388,44424,49864,54068,55894,61895,66118,71111,76108,82843,90950,95332,104486,108756,114826,126443,132556,139212,145127,149303,153374,159764,157511,165732,..
Malta,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,40,40,43,43,54,58,58,58,65,68,68,1242,1332,1426,1602,1624,1753,1814,1966,2077,2236,2246,2027,2390,2387,2340,2257,2869,2984,3197,3226,3395,3607,3573,3933,4024,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,94,115,130,144,144,191,202,223,245,238,245,259,259,252,263,295,331,367,392,454,536,605,666,799,889,972,1069,1177,1213,1350,1498,1530,1724,1858,2002,2095,2225,2423,2534,2693,2855,2948,3071,3226,3301,3341,3427,3452,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,0,0,0,18749,19782,21384,23159,24764,26327,28364,30240,32681,30845,31100,33775,33746,34866,34664,35636,39125,47884,50918,53068,54540,53762,51973,53935,56480,59026,63230,65304,66974,68245,69106,69980,69980,72709,74527,76331,74513,77972,80251,82814,82598,85604,86382,85208,91151,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,4169,3377,6552,3629,3920,3888,3730,5000,4784,3658,2102,3146,3701,3211,3434,3571,2682,3028,3362,3690,3798,3902,4280,4064,4669,4565,4716,5152,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,65,97,108,256,2293,2286,2610,2876,2882,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,1148,1264,1440,1501,1660,1973,2207,2405,2527,2804,2887,3168,3557,3701,3859,4086,4270,4367,4583,4954,5227,5555,6066,6282,6379,6660,7009,7477,6095,6199,7502,7690,8230,8615,9277,10091,10660,13655,14116,14936,16124,17287,17680,18108,18331,18554,20087,20305,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,288,292,338,410,346,392,374,407,256,263,266,364,292,227,223,328,335,292,338,349,461,479,511,479,594,562,662,734,824,515,565,583,572,590,713,810,839,850,950,950,1062,929,598,626,2527,2070,1395,1467,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,86,94,97,94,101,112,133,148,288,443,472,504,569,702,461,526,554,536,659,724,832,875,1152,1328,1526,1541,2002,2261,2329,2203,2030,1987,2081,2207,2459,2977,3110,3402,3856,4658,5515,5915,6091,6318,5270,4961,11530,12622,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,40,50,90,61,29,43,47,101,144,76,43,65,47,50,212,212,306,310,335,356,162,173,176,212,227,245,256,277,295,338,346,374,389,968,1022,1130,1224,1141,1296,1382,1555,1627,1778,1843,1800,2146,2415,2697,..
Netherlands,10822,11743,13241,14652,16366,17921,19199,19739,21445,23630,26312,28800,32501,35194,38527,41018,44881,42523,43340,38869,41238,40176,42415,44226,46145,50144,50828,55501,65718,68936,66762,69595,71993,74088,74336,74592,80222,87224,93672,96793,103666,108162,109516,114534,118591,121313,124657,127501,129200,131569,132358,132880,130067,130617,128124,130226,130195,131814,132866,..
New Zealand,2804,3053,3272,3679,3938,4334,4644,4756,6728,7002,7355,7805,8518,8874,9029,9691,10332,10814,11095,11614,11934,12791,13907,14731,15692,16373,17478,18079,19390,20077,19201,19386,19157,19545,19850,20752,21444,22994,23199,24320,24634,24847,25137,26010,28218,29443,31749,32776,32554,32394,32561,32149,33625,33697,33594,34243,34109,34295,33951,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,94,108,65,86,112,144,187,202,184,263,338,396,432,414,691,706,443,580,1109,893,886,925,976,965,1040,1134,1325,1400,1570,1674,1771,1868,2333,2592,2509,2614,2678,2779,2873,3006,3370,3517,3708,3827,4025,4223,4300,4141,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,194,140,191,205,202,216,155,223,245,248,320,277,277,288,367,400,396,424,564,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,2948,2459,2970,2689,2365,2660,2574,2700,2671,2844,3740,6160,6862,8014,7855,9770,9050,8816,8831,8341,7999,8273,8446,8780,11873,12737,15876,17114,14677,18907,16466,16700,19616,22248,23857,22068,22964,23580,24206,24846,25497,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,961,1141,1141,2066,1310,1861,2131,2502,2599,3121,3391,3056,3272,3557,3564,3769,4032,4320,4637,5285,5346,5306,5339,5123,5069,5270,5155,5330,5437,..
Norway,3240,4403,5580,7078,7535,8237,9090,9857,10926,11970,12312,20246,24239,23706,26003,27972,30791,31691,34222,39118,39600,43740,44438,46894,44896,54022,54605,60764,64008,65315,69721,71302,74077,71582,69671,70128,76982,80240,81299,80248,74124,86828,87563,74999,77710,79034,76176,83959,85162,96811,94277,89507,93082,93802,88772,88776,94079,90043,91607,..
Oman,..,..,..,..,..,..,..,..,..,..,..,14,29,50,101,173,302,457,529,677,922,1177,1483,1818,2272,2815,3586,3823,4252,4428,4745,4648,4752,5256,5609,6304,7250,7556,8006,8341,8608,9284,9835,9990,11153,12755,14000,14893,16808,18731,21550,23897,25974,28865,31266,36187,38945,43243,45117,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,2941,2941,2941,3766,4032,4036,4558,4500,5288,6419,7142,7423,8003,9360,12326,12946,12132,13489,15152,14472,15275,16621,17514,18860,21240,21856,23659,22342,22946,23519,23951,24570,27360,29286,32828,36443,37753,35856,38020,39726,38959,38383,40370,40882,44575,48960,55094,62610,..
Panama,..,..,..,..,..,..,..,..,..,..,..,1231,1426,1562,1728,1850,2027,2218,2398,2596,2848,2945,3161,3391,3377,3593,3780,3960,3643,3636,3715,3953,4201,4597,4946,5458,5735,6311,6779,7207,7801,8201,8618,9479,10109,10541,10408,11315,11786,11963,12560,13327,14620,15232,15840,18018,18821,19326,19360,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,58,76,94,94,97,101,122,126,137,158,202,238,270,288,994,1076,889,965,1195,1343,1436,1552,1732,1757,1670,1829,2117,2156,2200,2502,2434,2689,2372,2232,1274,1321,2750,2988,3686,8633,9562,10278,11830,13280,14101,14555,15432,16889,..
Peru,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5094,5137,5468,5735,6095,6336,6772,7398,8320,18576,20192,22025,23069,24466,26100,27857,28127,30240,30503,31836,32005,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,6656,7193,8046,9385,9634,10548,11365,11538,12553,11552,11632,10537,12820,14321,15941,18572,19300,19210,18187,22381,25283,28346,32076,33541,34319,36425,38466,39168,42480,46426,47282,49111,53262,50890,53122,58540,59846,63997,65894,67540,72306,78372,81965,86459,..
Poland,9637,8802,9929,10472,11268,12218,14296,15257,17827,19710,17658,20498,23310,25744,26953,27983,27432,28858,29988,30240,34546,30665,33934,40399,36799,43877,51710,55735,68720,71413,69455,65408,64476,70733,61470,62633,68828,64393,83354,94262,99922,104864,103104,107611,111661,120085,132160,133880,147924,145987,157208,159084,159761,155268,162617,163593,172078,169268,178606,..
Portugal,893,979,1361,1451,1606,1714,1843,2027,2192,2394,3017,3244,4075,4064,5353,6181,6469,6574,7312,8114,9022,9331,10202,9994,11142,11995,12625,13237,15602,16978,17384,18558,19580,20657,22140,24905,26557,31248,34175,37598,40637,43247,44507,47466,49338,51865,54864,56182,56790,57503,59029,58572,57625,56545,60322,61895,59244,58930,60299,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,558,576,612,846,1080,1318,1397,1937,2052,2002,2419,2326,2732,4306,4716,5126,5537,5947,10066,8356,9644,10822,11992,12953,13910,14350,15026,18522,20448,22543,23112,26480,30161,..
Romania,..,..,..,..,..,..,..,..,..,..,..,1426,1498,1285,796,10904,853,788,727,706,14900,641,580,490,410,13950,14353,14936,15944,15995,16326,7247,11952,6174,7060,7067,12366,4813,9666,12294,14069,19987,9868,17096,12910,14400,17640,20596,23155,23494,27292,28328,28429,28660,29603,30265,30892,30771,31510,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,240782,240455,233226,224086,219715,216187,221065,215212,224665,221605,231376,238817,235346,238136,251316,399409,404608,464897,537667,555959,607990,574672,582728,582325,546386,558696,565938,575529,547825,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,27522,38797,29228,45598,51937,49626,52866,60278,65210,70942,76550,80348,84154,85806,88520,97762,101131,101434,111571,112352,128783,130050,136854,148302,165870,174704,190526,221209,232150,327391,335412,381143,422456,431712,435795,459421,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,151,112,126,122,130,148,166,191,220,230,241,238,270,274,284,284,310,306,331,360,364,400,436,475,497,526,605,587,572,893,1174,1562,932,1199,1566,2088,2502,2236,2804,2948,2966,3384,2808,2974,3391,3391,4464,4832,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2509,2462,1742,986,1022,1030,1055,1116,1091,994,1069,1184,1206,1127,16524,17842,18702,19328,20214,17381,17845,18011,17705,17636,16438,17712,18018,18685,18659,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,2545,4169,3629,3035,4183,3154,4939,3913,6408,7272,7736,8402,9212,10030,10991,13032,14375,15372,16333,17510,18515,19966,21845,24070,25945,28163,31208,33631,35356,38135,39712,41933,41105,42602,48553,51221,54324,56423,55771,58727,60498,62442,64055,65682,67385,68936,69145,72292,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,3294,3485,3766,3946,3953,4187,4428,4547,5040,5818,5195,5134,5756,5148,6156,6224,6588,6980,8226,8683,16405,12924,18940,11819,19091,20480,18482,14774,21449,18965,26114,26460,23296,26471,22144,22561,24638,24444,25484,28850,29635,23220,27176,22122,24718,25006,27626,25985,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2938,3625,4536,4730,5526,6037,6919,7625,7960,9698,7654,8377,10750,8179,9320,8716,8899,9288,11221,10922,11038,11740,11405,11585,11308,11635,12114,12686,11769,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,7600,22396,24199,27983,28847,31684,33545,32573,35431,37184,40334,40759,43891,44957,45936,48910,51106,55613,59195,61240,61618,45446,48913,50609,62330,71212,79862,50396,63846,61902,65884,65617,75856,89964,97571,103799,107730,105397,102542,106711,107341,102902,102366,101693,103799,133200,134144,135690,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,479,536,554,774,598,68,68,..
Spain,3996,4817,5098,4759,6016,7078,8172,9641,10962,13050,15268,17575,23044,26874,28300,29048,32796,34106,36342,38570,44006,45871,48056,52628,51613,61171,63590,68796,78836,83974,90371,92408,96217,98730,107942,106448,122195,142729,147960,161867,180083,184558,191617,206035,218416,229763,263268,266580,287168,291668,302011,294570,290707,274687,254023,266789,264197,271105,268247,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,274,403,464,490,508,583,684,1019,792,914,904,1026,1418,972,1390,1728,1858,3287,3305,3744,3643,4158,4284,4306,2848,2812,3251,3640,4025,3409,3308,3614,4050,4374,4813,5375,6242,6520,8024,8658,9446,9832,9950,10343,11232,12240,12919,13606,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,187,209,328,457,490,522,547,587,601,227,252,266,252,313,504,457,410,410,403,479,598,572,590,461,547,727,760,1008,2052,2088,853,1498,1958,2556,3085,3712,4313,4900,5569,6552,6826,7607,8413,10004,11142,11909,13736,9173,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,446,504,497,817,875,990,720,810,853,965,997,1156,1217,1267,1328,1325,1588,1561,1568,..
Sweden,15660,16870,18443,19015,21744,25744,21175,25013,26870,30809,29761,37055,37480,40025,40993,45936,50576,53294,56372,58680,54745,56887,59335,63306,66884,74754,76622,81410,84089,84395,87700,91084,92070,91595,92531,93852,93560,88906,90338,93931,91379,100919,100807,98147,99205,94086,97700,102445,101146,96278,97873,88690,92668,91814,94849,99850,103439,99227,100843,..
Switzerland,13230,13968,14890,15923,16711,17788,18198,18918,19980,21204,22644,24545,27382,30046,31162,31662,33242,35017,36583,37001,38920,41252,43924,46159,38743,38369,39866,41947,42127,43895,45623,46919,48107,48528,47934,49154,50310,50681,51890,53118,53748,56102,56632,58111,59202,60444,60955,60754,62593,62240,63792,62604,63065,63504,61596,62521,61978,62016,61890,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5270,7542,6116,9061,7693,7942,10872,12589,11354,9515,6818,5756,4878,4939,4996,4941,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,2930,3427,3992,4075,4910,5782,6599,7816,8867,10217,10656,10883,12600,13536,14908,16726,19408,22489,25528,29081,32728,36025,40496,44662,47815,51656,55746,65981,70106,77915,81641,86375,90763,95454,96469,99619,100703,99947,98658,100087,99522,99299,99979,100087,101171,102848,102239,155706,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1966,1739,1782,1156,1033,983,965,835,889,1026,1001,1012,1033,1062,1084,1116,1130,1134,1098,1044,504,1231,2992,3406,4302,4122,4129,6408,9450,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,396,432,468,486,508,536,554,558,619,637,673,659,644,677,734,846,882,994,1159,1192,1411,1354,1310,1343,1404,1289,1015,1192,918,1339,1562,1746,2027,2286,2477,2614,2387,2786,2412,3553,3445,3733,4086,4108,4252,4061,4357,5874,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,1944,2102,2502,3449,4108,4712,11491,13291,13586,13075,12784,14231,16412,18108,19699,21560,26392,31853,36389,43139,50314,64976,77213,72418,82894,92815,105134,107716,95026,99511,103288,114070,121316,130691,136307,145926,154624,173383,169531,184158,183668,202784,203141,144641,153522,161424,163073,169085,..
Togo,..,..,..,..,..,..,..,..,..,..,..,155,151,140,184,194,187,288,335,220,187,209,238,223,263,277,284,310,320,349,378,371,403,313,364,497,490,432,356,338,306,313,281,263,284,310,302,284,335,385,421,432,468,360,414,695,450,371,702,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,302,324,349,360,374,418,464,544,580,655,749,799,911,1019,1040,1102,1156,1195,1170,1195,1174,1271,1256,1274,1282,1296,1487,1750,1814,1883,1951,2005,2293,2164,2376,2516,2768,2851,3204,3164,3222,3359,3503,3650,3805,3694,3655,3320,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,511,590,706,778,900,1019,1094,1235,1426,1159,1300,1440,1530,1566,1696,1717,1836,2012,2153,2434,2502,2891,3182,3557,3632,3892,4277,4882,6588,6343,6566,6959,7524,8554,8906,9263,9547,11578,12535,13579,13007,14141,14494,14893,15001,15314,16248,16191,..
Turkey,637,914,1213,1548,1620,1750,1994,2329,2560,2725,2945,3539,5173,6347,7387,9241,10498,10706,11682,12874,12748,13507,14828,15757,17240,16276,17924,19742,21359,22655,26654,30838,33998,38660,43096,46350,50803,63587,67871,68728,79420,82429,89442,97567,105592,115816,127249,140213,146693,150631,162479,172958,182149,194659,206388,215762,229468,252875,271425,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,51016,49878,43492,46087,34780,33397,33091,31550,31720,61218,61776,60739,63004,66798,72558,81619,81896,63079,69232,89928,82872,89680,84377,78606,76504,76957,72482,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,252,576,889,1163,1688,2398,3650,4651,6167,7790,8917,11016,12528,13590,14825,15833,16873,18335,18850,20142,20462,22043,25628,27994,29581,31169,32756,34344,35932,37519,39107,40698,64793,66514,70502,75622,76093,92621,97250,101686,100685,119372,118523,125492,133776,136120,141447,142822,..
United Kingdom,62633,66834,77281,84996,89590,97812,106985,113339,119009,128880,135691,140911,145645,158180,145771,157972,163397,172130,181696,192697,194044,196672,199768,210434,209336,224338,228802,239260,259636,257692,255132,267005,279014,278888,277160,287780,300038,315338,311504,319316,325746,335232,337032,330199,342641,355961,351425,351950,359500,344261,350539,344585,348487,351547,336082,338920,337292,334052,332124,..
United States,461880,492275,549223,594644,648774,720472,786834,882317,982973,1082491,1208902,1267200,1338383,1524668,1580116,1682442,1769126,1849273,1914282,1955909,2011648,2145132,2193120,2237353,2364865,2493601,2595161,2716682,2793863,2921875,3019997,3081323,3062549,3188372,3290893,3435264,3531694,3697873,3844321,3976668,4177109,4313945,4336279,4315421,4429552,4590284,4679082,4810738,4809535,4705798,4788727,4781016,4765842,4818218,4859744,4894128,4896522,4862002,4940520,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,1264,1127,1199,1069,1199,1300,1433,1519,1591,1847,1912,2005,1980,2027,2102,2153,2257,2437,2282,2578,2963,2851,3154,3442,4802,5242,5875,6116,6041,6232,6361,6232,6192,6484,6642,7992,8788,8647,9061,9634,9943,10483,10634,10530,10310,10764,10530,11116,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5281,5461,9691,8492,8075,12730,11365,10868,10825,10930,11300,6422,5375,5450,5188,5587,5879,5162,7596,11221,8075,8683,9533,10156,11912,12427,18871,14546,17895,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,8420,10386,12211,13129,14368,16578,19055,20477,24250,25441,27248,29855,31583,28836,30226,31990,35197,38070,38470,36130,41432,38556,47848,51815,54965,56653,57881,62129,62644,63738,66899,64991,63778,69304,63817,67824,74196,73800,77155,73159,77166,80298,81943,78055,92776,81580,78404,75352,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,133,112,137,112,137,130,148,137,0,0,2113,2300,2506,2729,2974,3236,3528,3960,4399,4885,5422,6019,7272,5486,12395,13867,15606,17100,19919,23620,28688,33419,36742,39607,41987,27173,31417,34466,35510,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,68,90,122,162,184,194,230,302,324,396,468,508,547,572,540,587,583,630,673,702,752,814,896,990,950,1224,2167,3110,1818,3416,3827,2167,2167,2635,2700,1458,1166,963,722,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,1134,1217,1318,1408,1415,1483,1444,1418,1433,1469,1548,1573,1602,1591,1566,1670,1865,3751,2542,2790,2873,2873,2941,3017,2934,2556,1782,1663,1724,1811,1930,2066,2185,2664,2524,2390,1566,1768,2110,2092,2300,2351,2473,2405,2578,2462,2968,3227,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,1472,3132,1663,1789,1897,3154,2084,2207,2308,2495,2624,2754,2981,3452,2408,2484,2639,2754,2981,3568,4032,4327,4291,4842,4799,5436,6480,6480,5850,5544,5573,5375,5224,5155,5252,6012,5364,5270,5000,4464,4932,4972,5040,4900,4626,4874,4816,5066,..
