TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Jamaica,..,..,..,..,..,..,..,..,..,..,..,12327,12488,11414,11972,11456,11587,10771,11565,10238,10373,10309,10865,10914,10572,9764,9844,9990,10091,12149,12754,12520,12291,11651,11940,11518,11778,12044,10403,10405,10488,9470,9453,9496,9009,7607,8491,9023,8324,7621,7771,9172,10433,10807,10998,10699,10028,9178,8872,..
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160737,169787,184078,190576,194107,203138,217102,229464,191302,192417,188946,180333,183022,190304,212688,225646,211592,220091,227167,210539,278466,286393,305798,345330,356129,384202,381501,383774,486409,500599,506827,542704,534118,549596,575715,628226,665434,662830
Jordan,..,..,..,..,..,..,..,..,..,..,..,39,39,39,39,39,49,29,29,29,29,39,70,80,80,80,80,80,90,90,90,99,99,99,109,109,109,122,124,126,128,190,192,206,209,201,217,270,264,246,277,273,288,272,280,225,3346,3515,4158,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4800,4800,4800,3300,3200,3300,3100,3100,3069,3069,3069,804,951,1106,880,480,856,1075,2925,2786,2110,3290,2490,2762,1324,3615,4804,4497,3156,2121
Kenya,..,..,..,..,..,..,..,..,..,..,..,168631,174857,181408,188259,195439,202932,210741,218890,227427,236334,245654,255331,265340,275617,286137,296884,307805,318911,330158,341522,352986,364562,376211,386684,398362,410097,421917,433838,445973,458423,470999,483894,497144,510809,525068,539644,554812,570275,587280,603273,619824,636127,652783,669133,685807,702591,719345,736098,..
Korea,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30591,27427,29376,30772,29018,40582,34860,38405,41486,46192,57758,59734,65695,75557,84092,89774,101923,115010,126151,128450,145770,162764,180466,196944,234614,246107,268475,301039,295412,327451
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8871,8953,9010,9057,9057,9057,9057,9057,9760,9828,9896,10129,10362,10369,10521,11028,15319,15536,15797,15956
Kuwait,..,..,..,..,..,..,..,..,..,..,..,462,154,986,339,339,339,31,31,123,154,154,154,62,246,246,246,246,246,246,246,246,339,154,92,277,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210,195,186,137,166,156,150,150,150,150,150,150,150,150,150,150,150,151,152,154,156,158,160,140,130,130,43,60,87,51
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52747,54010,55306,56617,57977,59368,60776,65894,71587,71363,69908,68468,66357,66132,66932,67767,67251,67766,67617,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27581,32253,32162,35820,37138,42102,44002,44112,43539,42737,39696,44307,44036,47120,49775,49852,50157,49084,46477,53066,48386,50944,57717,58765,62602,59431,59951,65760,70631,70570
Lebanon,..,..,..,..,..,..,..,..,..,..,..,4034,4161,4239,4484,4552,4562,4673,4634,4536,4497,4478,4478,4478,4487,4487,4497,4507,4517,4605,4302,4429,4436,4601,4800,4960,5091,5152,5307,5414,5519,6037,6308,6600,6733,6918,7005,6954,6169,5301,5723,5807,5921,5696,5841,5371,5516,5579,6495,..
Libya,..,..,..,..,..,..,..,..,..,..,..,4063,4239,4415,4591,4767,4923,5079,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5351,5469,5590,5713,5844,19797,20201,20607,20858,21263,21513,21917,22163,22553,22777,22984,23335,23526,23726,24095,24330,24602,24884,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11916,11916,11925,17807,18410,19312,21159,21673,23891,24755,27019,29402,30565,31951,33670,35139,37419,38399,40806,41736,41647,40665,44991,47100,50145,55851,57329,59930,59404,59851
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,729,766,879,879,858,858,963,971,733,1013,1135,1166,954,975,1657,1609,1588,1549,1349,1470,1769,1869,2122,2507,2605,2715,3022,3857,4018,6023,6264,5694,5990,6032,6294,6795,8145,8898,9403,10926,12084,11962
Malaysia,..,..,..,..,..,..,..,..,..,..,..,58775,49479,49410,49375,49897,49620,49437,49720,49234,49169,49628,49996,50057,50298,50559,50786,50945,51263,51667,51986,51284,51471,51923,52059,52210,52546,52147,51837,52236,52710,50939,49494,47133,47131,45097,43595,41904,41913,38358,34223,32805,28996,33294,27430,27947,28883,24929,36582,..
Malta,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,169,261,243,337,341,362,435,558,565
Mauritius,..,..,..,..,..,..,..,..,..,..,..,11511,11335,11162,10995,10832,10662,10486,10326,10194,10011,9845,9704,9577,9491,10047,10776,11075,10124,10786,12123,11539,11826,11268,10185,11539,11162,12073,12206,9126,10712,11504,10517,10734,11100,10580,10383,9988,10641,9449,9744,9490,9176,8991,8643,10149,9121,8605,8067,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,250053,251385,259963,264630,263941,264563,268575,281309,288542,287967,283763,288713,292301,300354,300851,308561,319654,310523,309362,358132,368450,372486,369487,354674,368640,368841,379123,383090,376811,374343,361469,356256,357853,360174,371988,363267,363847,357445,334076,339871,334013,350165,374930,365907,361165,362894,380323,387087,387087
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2602,2609,2611,2608,2600,2587,2582,2553,2464,2435,2494,2523,2904,3370,3204,2823,3319,2771,3266,3226,21427,22610,24107,24470,26415,27265,29213,31898,32910,32913
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3216,3216,3216,3216,3216,3216,3216,3339,3463,3463,3463,3463,3586,3586,3586,5533,6323,7044,7044,7044,7044,7044,7514,7555,7596,7637,7667,6003,6003,6003,6003,6003,6003,6003,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5995,6126,6386,6383,6678,6741,7275,7368,7018,6873,7091,6977,6853,6301,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,27234,27900,28474,29071,29697,30354,31043,31859,32604,33373,34167,35083,35911,36735,37543,38333,39200,39952,40698,41540,44921,45487,46179,46802,47733,48520,49180,49802,50392,50954,51483,51971,52545,95857,90111,83814,78315,72402,65576,63189,61349,59372,57910,57214,57288,56561,55947,54874,54973
Mozambique,..,..,..,..,..,..,..,..,..,..,..,249095,247301,246117,245816,246567,245658,245632,246258,247291,248566,247926,247779,247728,247146,245802,243093,240211,237354,234765,232775,232378,233586,236401,240689,245022,249379,253860,258492,263381,266721,270496,276039,281298,286902,292662,298504,219324,228156,251694,214932,259033,294827,321972,285528,290786,283370,282819,291181,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,266124,272488,279829,285454,291367,296660,301859,306851,312319,317101,322480,328201,334406,340498,365173,366554,373253,371327,383427,377775,370364,385311,363331,376831,382609,377805,384513,391331,381818,384593,394505,404482,421469,422992,423995,431696,433717,435290,436962,438906,441199,443784,446593,449491,452300,455000,457706,458794,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6769,6861,7020,7070,7166,7319,7437,7447,7470,9731,9730,9637,9792,10674,10689,10780,11122,12069,13316,12070,11842,12111,12040,12407,12971,13039,13271,13708,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,150393,153662,157042,160520,164117,167799,171603,175503,179513,183640,187584,191614,195730,199936,204233,208622,213112,217707,222409,227193,232105,237107,242187,247465,252881,258420,264094,269892,275819,292625,300374,311064,317980,324846,332010,337846,344867,352329,356303,359783,369835,343194,388626,393707,398924,402803,409322,416152,..
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7938,7800,8428,11434,10253,9504,8529,2441,2131,155,3588,4501,5715,14808,15408,40383,40585,41216,45227,45062,49505,59024,65880,69654,73407,76484,79761,86680,86065,96726,115811,118259,121382,136386,149568,150128,155415,158481,151939,150175,148129,150812,153826,163774,180716
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16858,17695,18248,20054,20289,19812,21743,22012,21194,21125,22464,22241,22026,22965,23983,24293,31615,32415,32443,34130,35819,36896,35297,36988,39196,43304,47155,46699,50314,50879,54667,54571,54465,52242,48787,45436,50740,51354,51045,48439,49097,49691,49472,52004,51081,46942
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,29150,29381,30597,31704,33425,35093,35678,36103,35585,36168,37025,38963,38434,40147,42275,39769,40901,40852,41718,44094,46008,44583,44830,45222,46589,48343,51956,51405,49313,50827,46695,46149,45883,49676,49669,52080,54901,54306,53658,55907,55103,58042,59256,60922,59771,60972,63233,63453,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51947,53806,55610,57474,59185,61184,62945,65153,67403,69548,71637,59257,64725,85815,89153,92679,95783,99529,103404,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,1299974,1332292,1366286,1402998,1437988,1476969,1517305,1556855,1601337,1647290,1690547,1737854,1786025,1836965,1889366,1940989,1993803,2048154,2102332,2194941,2254629,2316245,2380092,2447834,2518064,2591121,2666969,2745995,2829225,2917192,3008194,3101730,3205565,3307596,3422764,3545256,3768287,3842549,3904483,4089018,4275988,4517055,4542865,4546597,4668514,4777665,4897492,5023435,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,7844,8088,7814,7814,7814,7814,6377,7553,8897,6225,6152,7161,7155,8646,8662,8027,8080,8284,8099,8735,9510,9364,9855,9867,8650,10241,8816,8813
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,18878,19866,23605,24491,26775,26099,27824,29853,33876,36509,38268,37692,38409,43184,41436,40383,44023,47637,47631,46443,48849,54310,63438,57142,51059,53411,56519,54310,57326,56438,56231,60560,59464,72552,74184,72940,69165,59042,64200,71934,80258,77850,87514
Oman,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,445097,459587,474496,489740,505275,521052,537007,553261,570020,587419,604002,621577,639682,658930,678064,698542,719397,740471,762712,785890,808477,829040,854286,878000,901000,919378,937950,958525,982488,1008846,1034602,1059918,1085029,1110345,1136136,1162494,1189319,1216542,1244019,1271653,1299407,1327331,1355553,1384214,1423422,1457077,1491228,1522868,..
Panama,..,..,..,..,..,..,..,..,..,..,..,14036,13903,13971,14963,15559,16459,17274,17801,18005,18610,19000,19922,19469,19497,18348,17791,17792,17625,17792,17147,17379,18755,18921,18078,16053,17958,18425,18617,18715,11533,13293,13278,13266,13333,13179,13559,13510,12879,12450,12977,13499,13677,14566,14342,13542,13542,13252,13100,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,48342,49001,52218,52833,50433,53084,54252,58408,59845,64852,65525,66825,69924,69033,69810,72420,84546,88393,92722,93347,97951,91697,89037,93729,100502,106061,110589,104406,95217,93703,94631,89900,90894,90542,91151,90335,92574,96875,94883,97251,94071,93227,90483,93503,101092,128813,130321,129133,..
Peru,..,..,..,..,..,..,..,..,..,..,..,144348,145478,146901,148824,144766,145310,146900,147068,146062,143816,145101,150624,152131,153762,147484,137248,128859,120962,115445,111980,107955,104308,100425,98763,97985,96321,96196,145642,142019,145346,146176,143900,143166,141471,141607,141042,142114,148431,153341,153423,150759,154279,153616,154739,148417,148617,140219,142360,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,310217,319405,329066,339068,349339,359882,368273,376835,385588,394550,407599,414360,430812,437338,447549,454935,447947,452616,457044,465708,443093,428582,414071,399560,385049,375260,365470,355681,347457,339302,331217,323202,315260,307392,299659,294985,292663,289884,292252,289014,290051,306649,319971,327371,335489,346413,357790,356293,..
Poland,36408,37036,37614,38144,38714,40108,43245,44931,47042,52704,45188,52315,59921,53171,55470,58062,55210,58161,52540,47292,50869,62648,58905,62042,72095,76142,111312,99983,99799,96592,93347,86751,89742,189884,191213,192603,182155,176312,159160,152846,155753,166094,169774,172389,177824,185498,199573,200983,231487,263005,303497,329760,352322,345415,344148,348796,340931,342940,362535,386588
Portugal,29563,29571,29454,29253,29015,31330,30890,30245,30438,30995,31238,29400,27076,26749,26339,26909,26536,27842,30622,32310,30075,30987,32741,34725,34341,38650,42608,44156,44696,78580,103699,104228,101935,102322,103156,106653,103143,107043,106375,110752,115980,115461,118816,119032,120507,124222,128018,133454,132845,140018,133688,136540,121604,124033,124904,127374,129467,129700,130944,120821
Qatar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Romania,..,..,..,..,..,..,..,..,..,..,..,58061,61519,57319,51556,52698,50168,49114,50247,40215,40010,38759,44571,44571,40537,49954,45245,39893,37509,27253,25192,29929,44240,48406,49600,72250,105956,141632,126499,117930,119709,98784,103163,122765,134998,136922,136725,144902,163870,164525,173000,154351,164816,161398,162267,159419,165904,169547,165524,167830
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,510043,481254,521326,495598,362665,357427,290356,273435,243113,314866,288818,286976,289194,257658,294945,289546,313324,279628,260979,266619,290740,296797,311228,302848,296119,320833,340064,328274,359165,426465
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,62,62,62,41,41,91,62,112,123,62,185,339,339,339,123,370,370,370,513,513,513,339,246,537,437,176,162,188,188,188,188,219,219,220,220,220,250,250,250,250,281,281,282,282,313,313,314,320,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,34549,34835,35124,35416,35708,35983,36258,36534,36811,37088,37361,37632,37908,38193,38490,38794,39105,39421,39744,40072,40378,40672,40954,41273,42444,43649,44888,46162,47472,48729,49644,50257,49475,49241,49900,51832,57160,59683,85948,84614,87136,89041,72518,74127,68199,64634,67492,67627,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48944,42418,31518,31518,30800,30800,30800,30800,30800,30800,33600,33600,33600,33600,33600,33600,33790,34049,33687,44285,43388,43581,43489,43869,44148,44317,44623,45538,45510,47537
Singapore,..,..,..,..,..,..,..,..,..,..,..,420,293,176,88,205,274,439,323,352,215,234,234,225,234,0,2936,2936,2936,2936,2936,8460,8460,8460,8460,8460,8460,8460,8460,8460,8460,16334,16334,17094,16542,16508,16472,16818,18096,18372,24590,25264,25176,28048,28919,28402,30337,29592,28043,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,8849,8930,7895,7221,7308,7684,7336,7923,7551,7586,7271,6594,5740,5589,6009,5967,6279,6453,5865,7286,6193,5167,16456,18895,12052,14324,15243,13830,16560,17296,15988,13957,15414,17031,18909,20461,25165,26459,33296,37409,40232,41952,44159,47934,57669,56220,57186,58177,57011
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11177,11197,11148,11064,11020,11007,10997,10995,11004,9661,19187,18845,18028,19507,20101,20482,19993,19569,21852,28453,30080,30089,29742,31244,27266,29023,29418,29080,29691,29940
South Africa,..,..,..,..,..,..,..,..,..,..,..,196800,206700,215000,228300,250500,242000,241000,245000,254000,264014,292014,303014,309014,341998,346998,352998,377996,399010,427008,436008,445008,451992,460006,469006,479006,487148,494934,503856,506038,447247,430148,404705,404273,400968,365032,351929,358962,405288,399183,381060,370513,355999,340849,333159,328961,330971,331514,331066,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8064,7826,7977,8022,8110,6896,6937,..
Spain,0,0,0,0,0,0,0,0,0,0,456,507,590,544,498,1101,1821,3006,3069,2056,11149,13172,14390,14386,16869,18602,18828,20025,21119,150535,170295,160174,147013,147784,149913,154225,156487,159774,165908,169585,172937,173998,180740,198393,203241,214168,213153,228422,238067,277560,282361,308019,330365,299514,294240,294351,300849,317286,335336,332474
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,114668,114668,116707,117535,126683,128367,123511,126421,128481,129050,132533,136461,137886,147750,148814,153627,158006,162006,164517,163968,164331,170503,164392,151653,152293,164026,169345,166965,175441,187109,179698,180478,183053,188981,193708,198372,197500,195512,199758,211618,207012,235864,201566,205624,202243,196263,192924,193779,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,236454,241025,246015,251377,257035,264209,271630,279234,286977,294796,302759,310753,324912,326372,333729,340306,346576,352587,358378,364000,369067,374164,379305,427000,432000,443333,446583,449915,452881,454908,484664,507978,497562,487017,476601,482143,444756,439958,452606,462357,465696,464581,468162,471878,475607,479347,483302,493170,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1855,1886,1156,1111,1123,1088,1111,1137,1162,1153,1179,1183,1291,1337,1291,1282,1124,1139,1140,..
Sweden,106763,107182,108019,108857,110950,111788,109694,111788,111788,118905,121836,120999,120999,148421,148212,149344,147375,141765,155487,165084,172970,179336,173811,195740,214155,225532,226931,230236,234388,230894,230579,241306,250613,266094,275630,301704,319448,327324,326477,311349,345989,322868,322357,340460,347672,376365,399224,409358,415257,435320,481312,443167,485963,478110,473240,495125,517905,555045,534695,533480
Switzerland,14510,14210,16120,16120,16120,16850,14650,14290,13630,12310,10110,9670,9230,10110,8350,8350,8350,8350,16310,19070,19770,24590,27250,27230,28940,31770,34200,34450,34730,35040,62101,67712,66424,68367,66172,67722,71206,67094,69995,73904,76140,78730,79323,81884,82284,85874,90503,90397,94517,94169,99359,96042,101924,104745,101007,103763,111053,114282,113824,116756
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,30,53,142,39,89,20,124,44,164,202,169,106,153,116,116,116,116,106,125,96,194,213,200,200,200,200,200,200,205,210,215,219,223,229,235,244,255,265,272,274,270,262,251,240,231,224,219,217,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9463,13394,17008,25619,31666,32305,40108,48264,60092,61367,63664,65782,62954,66189,67657,70664,70959,66858,67246,63154,60940,63520,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,286679,287136,288299,290112,292568,293269,294752,296935,299730,303044,309265,315764,322551,329579,336799,343762,350955,358362,366011,373871,381639,389660,397879,406198,414649,422113,430133,461606,496481,521701,529650,538028,546815,555977,565486,574997,584871,595221,605980,618409,629408,640790,652844,665101,677948,689743,701921,723120,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,318287,323855,331320,353254,405910,424834,442713,436307,462222,445853,465572,482360,363638,396942,449065,484500,510857,534920,603519,624619,657440,666210,599579,578727,596368,613584,596785,569573,609437,611680,553625,586400,636298,690851,719457,734301,788443,848086,867013,946761,913867,984180,1032350,1077888,1058242,1181990,1101151,1076094,..
Togo,..,..,..,..,..,..,..,..,..,..,..,25445,26112,26773,27014,27619,28341,29002,29730,30514,31298,32199,33162,34131,35217,36297,37507,39495,40699,41971,43805,45955,48310,50676,53123,55909,58879,61683,64432,71718,73538,75370,77217,79069,81032,83509,85053,87548,89211,96018,98830,101630,104487,106963,109601,111975,114891,106949,113531,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,1593,1680,1024,1501,1371,1565,1483,1426,1385,1259,1209,1221,1237,1233,1774,2489,2827,2442,2306,2749,2448,2453,2329,2567,1770,1816,1921,1908,1987,900,831,1835,1610,1634,1659,1298,1090,1083,1083,591,585,580,575,570,564,559,554,548,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,17379,17624,17899,18206,18554,18976,19451,19968,20504,21049,21603,22165,22736,23181,23884,24632,25245,25795,26107,26731,27333,27887,28406,29869,31407,32944,34483,36021,37558,39096,40633,42171,43709,45302,46955,48668,50442,52281,53053,44286,44490,44828,45018,45143,45068,45248,45301,45636,45636
Turkey,246184,249156,248863,244467,246854,245849,248863,250287,249910,248696,250078,242793,261566,270174,275295,285569,294160,301207,311900,324142,321610,323369,331866,337301,332023,324389,330456,330489,331835,331717,301722,301900,301751,299216,298888,295863,294920,294043,292320,284439,272178,261985,251442,241558,232433,223363,216329,210464,201431,194513,189574,152072,153913,163357,146890,134967,130638,126949,135600,137547
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,364,364,364,364,373,373,373,373,439,439,439,439,439,439,387,418,418,418,418,428,428,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15059,13792,12454,11398,11120,11078,11036,10994,10952,10952,10952,10952,10952,10952,10952,10952,34377,63167,70746,64875,66862,70428,70987,78695,80977,88023,118583,125127,134298,138162
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,1109,986,986,739,739,708,708,708,708,708,708,1047,1170,1324,1509,1694,1848,1940,2002,2002,1971,1940,1910,1879,1866,1856,..
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27077,26263,27815,39930,43755,60054,64452,66780,71028,73591,74764,80468,102303,114767,128758,137352,161469,165964,175263,221622,243966,275163,290034,303904,343276,399895,456356,499220,510372,575832,656081
United States,1355141,1329466,1335263,1359043,1372650,1369667,1404523,1374734,1455796,1477708,1468657,1470574,1543315,1570193,1581554,1539536,1760029,1888320,2093074,2210475,2281777,2299666,2332777,2478581,2775017,2726112,2785266,3063792,3032086,2888219,2606996,2746122,3073156,2795708,2865024,2953391,3017219,2941726,3000367,2970030,3066642,2719607,2720174,2916939,3044542,3173312,3280743,3378289,3537899,3509142,3740177,3829966,4000076,4299961,4411066,4244259,4224667,4235485,4498177,4540242
Uruguay,..,..,..,..,..,..,..,..,..,..,..,16471,17040,16919,17048,17727,18087,18656,19025,19004,19557,21219,20063,20863,21817,23429,25435,25745,23354,23614,22860,23580,24259,23668,22475,21376,20303,20421,18679,18721,18508,18436,18457,19077,19462,20475,22694,25263,43402,44049,55233,55949,58502,61416,72047,85608,89171,91662,91193,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149,152,156,160,163,166,169,172,175,137,173,173,163,144,132,151,158,166,158,158,158,166,187,187,187,173,173,173,173,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,19767,20676,19301,21375,20512,21439,19329,18560,17385,17904,16764,18995,19120,19699,22614,25211,26632,24079,25541,25142,26046,26387,25150,25796,26689,26928,28073,28380,27764,28540,29294,28244,27459,30005,31785,33640,35441,36696,35289,34277,34412,34907,34587,33135,31872,27346,24354,21245,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,345819,353989,362428,371072,379867,388788,397780,406804,415804,424709,432792,440424,448080,456282,465583,476505,488376,500342,512292,522123,532142,543020,569321,537250,538925,541437,558226,575015,585524,594116,602849,602849,615092,616897,619375,618246,617466,616524,616373,615885,622214,628725,635383,642118,602389,616245,603615,373099,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,2040,2100,2100,2160,2220,2280,2340,2400,2460,2520,2580,2640,2700,2760,2880,2940,3060,3120,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3335,3433,3534,3637,3743,3851,3962,4075,4191,4310,4432,4556,4681,4807,4933,5058,5182,5306,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,91055,94153,97400,100752,104209,107794,111484,115278,119242,123373,127653,132102,136655,141294,145952,150675,155440,160183,164864,169438,173866,178167,182489,187000,192000,195264,199560,204262,210372,216353,222733,229050,236163,243592,251432,259888,268912,278274,288836,300695,311155,323300,334683,346196,356843,368195,379491,391282,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,127788,130388,132901,135454,138083,140644,143411,146442,149776,153414,157301,161553,166066,170710,175426,180008,184591,189147,193620,197970,201950,205720,209264,213000,216000,218592,221434,225701,229763,234128,237640,241205,244823,248496,252224,264003,266650,270694,275677,280134,285184,290821,298182,306316,314378,325857,333442,339254,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,843869,834102,815545,828242,802847,804801,788197,759873,762803,770616,790150,813591,784290,832148,847502,788207,842960,791889,728110,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,68152,35770,34325,33339,35379,37313,37187,32889,30818,27584,34374,40098,38144,41260,40840,41582,36220,37147,38564,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,811607,830786,838688,845841,875437,895879,922074,947118,961859,991488,986418,1013242,1035760,1062101,1092167,1128643,1157769,1188447,1224645,1506991,1523971,1472754,1435211,1652621,1740126,1772877,1750308,1797794,1839382,1745495,1809118,1839475,1882717,1946290,2036584,2099088,2156590,2227868,2289803,2345025,2396485,2451022,2511716,2531567,2592591,2697282,2749947,2831881,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,21923,18116,17777,19067,17394,17880,16630,18560,18692,17987,17637,17805,16389,15929,16008,17089,14813,13808,13568,17520,14590,15956,16875,17345,17443,18109,19000,18979,20577,17363,17404,18551,17706,19248,17053,17129,16921,14600,15736,17078,14815,13218,11981,12881,13525,12925,13556,13506,..
