TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Indonesia,..,..,..,..,..,..,..,..,..,..,..,68044,73679,78784,85677,108276,109049,136152,184116,233288,282450,307057,308355,323272,287157,350391,413769,388349,418246,392190,732161,740223,774610,826483,929080,1062592,1080072,1156440,1092167,1296546,1257388,1308315,1246894,1394365,1486821,1481812,1846780,1817917,1651018,1775767,2054971,2195781,2048649,1643690,1764074,1882505,1633774,1853306,2099970,..
Islamic Republic of Iran,..,..,..,..,..,..,..,..,..,..,..,149523,164009,195469,212217,236604,267077,293960,273668,290508,283832,293012,336825,382375,412133,428473,399200,458824,464058,577879,593994,741169,726977,605809,706170,756325,659076,737522,665308,759251,778304,783628,814940,898217,963122,1060334,1134356,1372496,1457788,1478085,1612006,1679270,1736784,1735483,1850911,1709934,1863707,1945200,2011140,..
Iraq,..,..,..,..,..,..,..,..,..,..,..,26995,28713,34873,38050,50796,64949,62526,69568,87124,74285,70236,86094,82775,91815,106729,106952,113353,145482,156316,145867,128410,160805,175755,190756,190529,193175,185999,185843,192013,197388,201574,188102,139842,150246,110747,102097,121355,109638,117101,128324,169525,261857,244306,199382,146699,148683,156548,177607,..
Ireland,28251,32000,35284,35642,41895,44022,46760,54276,51111,57910,63849,75945,74780,71138,76685,65931,66887,71674,66545,89536,90931,90874,85546,82079,90502,93089,78669,88929,80351,85346,72324,74168,71924,75084,79324,81517,80762,86785,89438,92939,104198,103052,99804,100200,101954,107581,114558,102673,101525,87699,89174,92844,91326,91092,93408,99311,101746,103491,108645,..
Israel,..,..,..,..,..,..,..,..,..,..,..,38441,39891,45578,44369,47265,47515,48013,52687,52986,50805,52899,55289,54733,57046,59237,62057,65485,65746,64564,60096,60029,41638,52107,62001,67916,68285,59183,57608,54825,56738,52119,52538,53526,51787,53387,54453,57078,67653,66687,86330,55740,63864,126025,139269,118081,112233,122648,120559,..
Italy,672114,737450,800547,897976,936423,1009169,1048642,1124015,1235669,1271365,1465336,1485945,1552390,1635311,1689510,1529359,1642876,1624242,1468175,1537064,1500476,1412534,1325748,1269994,1286465,1263634,1230724,1294423,1361019,1431787,1427407,1384909,1369934,1342713,1383802,1428927,1411713,1451608,1472981,1546512,1601605,1575664,1570270,1653657,1633513,1606849,1557985,1533012,1467850,1212433,1262204,1208698,1169077,1087529,1047044,1046056,1051572,1046048,1021074,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,67837,68391,72969,76128,63068,56790,64613,69004,65475,63601,62622,47661,46720,44316,19162,21039,19746,20664,30867,58192,58949,52400,38064,50192,36235,40909,40728,41069,43180,43747,43036,42155,43040,60293,60843,86647,82022,56365,29079,25434,31166,30447,38782,40728,37285,38855,32135,44756,..
Japan,1413256,1610703,1666661,1931716,2157467,2208475,2576836,3067971,3350721,3863433,3661818,3817535,4026929,4391258,4293750,3988130,4136049,4051916,3919893,4078774,3819639,3630781,3638389,3600705,3805918,3790999,3700593,3753849,3914335,4055282,4526008,4519605,4447757,4408349,4485367,4550261,4557594,4475259,4197379,4266845,4344584,4211890,4264663,4190648,4222389,4277752,4293905,4270495,3873946,3672083,3836318,3854515,3780024,3801987,3697455,3568183,3515565,3507915,3442000,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,2270,2186,3464,2575,3036,3539,3823,5543,5768,8703,11385,14220,17241,16364,18923,20792,20887,19266,19476,21125,19110,21633,21638,26764,28434,28884,30332,32574,32680,35068,34023,34697,35885,42473,47970,48880,49282,45294,45642,41931,39734,37884,33291,39311,33758,37559,31554,31182,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1125446,1169198,1184028,988945,748809,731959,607882,535702,505519,420960,395454,475284,423852,498320,582272,709648,592499,739423,942641,784604,875367,998845,952587,1022113,758480,690490,708820,719828,648815,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,9680,10421,10411,10734,11432,14131,15658,15054,15470,14713,17438,18023,16792,19566,20189,20675,23985,23410,23071,24645,24823,25818,27552,28731,28854,31918,29277,26443,24528,25819,29014,31791,30234,30232,34022,41000,39494,38399,38976,47368,51246,41492,45885,57021,64142,65992,65093,56560,..
Korea,..,..,..,..,..,..,..,..,..,..,..,223777,221133,268617,283363,292848,337617,332144,385560,444555,431629,428777,402952,420919,439545,446635,478699,535994,616881,674284,806445,911190,960789,1055438,1168014,1223282,1311167,1320600,1185662,1312638,1610700,1609536,1639799,1625580,1676107,1635461,1702792,1741973,1780484,1673002,1883145,1995161,1981501,2016134,2008474,2013212,2002063,2025792,2067085,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6259,7541,7545,7736,7358,7876,8035,10677,10402,9982,11400,12941,11496,11261,10287,12907,11765,13211,11886,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,46750,50975,54472,51559,46735,50301,52315,50733,74359,70862,69326,80577,89651,76835,93523,100710,90079,121362,154523,71188,17613,90910,125465,107851,104802,81434,74041,113133,95083,133598,124670,116283,160864,154091,217918,200020,171400,174092,182795,196693,223623,221880,230184,186130,211259,226499,243535,210713,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105533,97230,56290,42533,36305,19449,24288,24492,22764,21612,18599,11928,19928,26925,21842,19765,20037,22986,23241,13238,15580,15476,25397,15345,21877,30764,17952,17967,24330,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3470,3515,3944,4153,4502,4655,9317,9512,11554,12795,15031,16558,15921,21700,21063,26427,15077,15993,17464,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82926,72814,55410,36846,29174,29208,27858,30658,29651,26667,24069,25593,25963,26266,28012,29517,31056,30300,28497,27292,32369,31345,34671,32157,33141,33002,31373,33227,37601,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,18764,17843,20308,18318,16027,11624,8569,17493,24166,167,167,82,1769,1447,2050,2010,3899,2693,4221,4221,7236,4422,11372,16432,21318,18756,23843,20432,26884,23293,30355,23268,28881,32870,32785,19225,16356,22594,25815,23453,27920,26048,28076,29213,30019,29042,31804,31403,..
Libya,..,..,..,..,..,..,..,..,..,..,..,11760,14712,13918,16689,19111,24405,28044,34165,40045,39681,42842,46900,41976,42643,40295,36864,39830,36331,39031,40831,44501,49134,42930,48529,54043,53465,59584,57743,59725,62968,63196,59728,59619,69787,65816,62009,65966,71301,66813,62307,26079,22861,45722,86902,69660,67763,80065,86235,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,139314,139293,78793,46377,46267,42638,40860,41838,41974,34759,32659,32332,35962,37880,38994,44273,45562,46712,42266,36488,39746,42416,44861,43419,43272,41149,41407,44838,46251,..
Luxembourg,52209,54215,55224,52183,58293,67226,64778,67617,72289,79609,76522,74744,75701,86139,89276,71974,78948,73754,83247,73441,68674,55537,52398,47574,52935,54525,50643,48984,51601,55610,54897,52806,50419,53018,50376,41187,41000,39492,35609,37144,30881,31595,30994,30433,33700,32693,35562,33799,32937,28265,31598,30373,28439,27079,27507,27036,28222,26076,26403,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,94864,84572,79762,96428,96093,102072,96637,103087,117004,128558,143449,141241,147159,147495,155503,153306,165239,166118,207527,232798,255514,282741,306021,325548,361619,424657,436197,437155,443942,491579,511893,552705,578983,639689,667827,727516,816266,817733,608805,624841,596132,662254,639066,630093,635875,684256,744444,816714,..
Malta,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,925,936,1757,1760,1836,1631,1720,1853,1814,1739,1836,2002,1984,2107,2323,2403,2503,2173,1846,1668,1831,2181,2317,2303,2294,2390,2329,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,10738,10663,10510,10601,10596,10537,10695,10565,10431,10242,10069,9645,9906,10309,10040,10891,11326,10342,11501,10972,10757,11585,12201,11198,12655,11830,12566,12148,10110,10530,11085,10467,11029,10897,10460,11409,11111,10436,9456,9736,9300,9045,8901,8814,9110,8711,8618,8520,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,508590,551628,591046,644166,690447,744616,746091,856320,912055,930666,1023960,1071546,1145332,1111002,1161544,1053539,1138070,1072476,1101518,1078234,1079232,1063854,1033764,1053349,1059456,1115775,1144190,1177292,1137790,1165896,1065002,1114667,1166078,1236819,1290875,1392509,1356623,1402931,1210904,1371764,1485748,1470493,1509752,1415514,1480486,1467989,1563688,1563499,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46872,51047,42578,35704,31091,29004,22213,21811,17863,19013,20878,24611,23198,22429,24472,30988,26335,28466,24516,21746,25017,27301,27869,19376,23144,19271,19402,23253,25126,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44094,41060,49691,48554,47503,48242,54476,45348,40049,33787,34990,24766,29386,23729,22241,19751,21342,22417,22785,22901,24401,38197,33150,34781,31822,35488,40299,45915,46517,43519,40345,39723,46321,51300,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14029,14212,15804,15852,9656,8304,9456,8483,7637,5559,5499,5002,5800,5663,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,37962,40030,42960,49845,46166,50383,56595,60809,67672,71810,64679,64222,67427,67521,72597,68613,61373,74814,86649,82089,86982,91971,81171,89595,80194,88545,88585,90827,92844,93012,91368,89293,77408,90276,104235,113370,114667,114523,114980,122172,135490,140488,138713,128815,128368,123006,138695,138619,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,38789,36407,37673,37225,35977,35564,30866,29356,28642,29450,29424,28506,26604,25147,24348,23522,23326,22652,22645,23109,23546,23728,24412,24748,25179,23627,24556,26405,27250,6627,18226,18607,27167,33461,33844,34842,35382,38256,37323,37695,39038,41401,40915,44437,45276,43001,56161,49355,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,21383,20352,13790,16640,19392,21196,23162,24770,25624,26819,27865,26683,26110,27174,29395,28584,20465,18683,18476,16511,15781,18431,14134,28863,29746,30293,34026,32941,36345,48134,45743,37402,51539,44428,45528,46211,45515,46953,48107,53530,57200,72929,78415,91107,94140,73350,144071,154646,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,2411,2490,2399,2176,4192,5171,4823,3086,4644,4776,5268,5213,5381,5734,6114,6673,7286,7725,7775,7708,7667,7688,7596,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,875,1225,2600,2684,1889,1008,1419,1300,2865,3632,3200,3610,5492,5765,2880,4591,4773,4320,2518,4422,5168,4139,4783,6386,6755,6376,6394,6710,14757,15868,17875,11437,13115,12258,16247,11905,14062,13240,13723,18793,21710,24687,21304,28022,30574,38293,43796,47658,..
Netherlands,215579,219665,240797,266076,276859,297847,310542,329899,376682,408761,451579,466684,535548,565825,569652,422999,445647,484138,528582,587390,515619,538258,517923,511310,519097,500132,478286,522319,465630,473088,613351,603423,597575,601228,621187,628944,659539,646632,645220,664535,650280,648233,663792,668826,675627,668874,656621,661378,632229,573291,614130,592740,589572,579178,569028,575485,593599,600297,594781,..
New Zealand,45866,45602,45033,47151,50799,52595,52509,54188,45169,45903,62937,66019,77343,81298,91981,87940,93259,95843,94111,93248,100831,98324,100622,102722,109186,109971,110051,115853,128633,124409,151667,154945,154531,162166,165393,163293,164416,163889,158893,164799,177495,182421,193519,180266,183113,170721,167855,170532,165961,157785,171216,165966,164497,173234,186432,182481,184721,186207,180977,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,9578,9402,10877,12073,12185,13893,14371,13476,10984,11629,12112,12984,12140,13393,14087,11849,12431,8130,7548,9336,9285,7608,7230,8097,8301,9386,11147,10651,12807,12224,10391,8699,12722,14284,13681,13907,14072,13675,11062,11859,12059,12856,12879,13443,13933,14523,14831,14667,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1056,1057,1207,1446,1507,1489,1554,1883,2135,2741,3456,3542,5096,4167,4787,3708,3701,3903,4662,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,33260,37120,44335,46225,49787,58032,64278,66520,68853,73036,71343,90458,88151,75891,87539,77559,72988,88216,92244,89030,90362,103837,103661,101091,101204,111742,110992,117309,126708,135275,139011,151079,247262,230773,232577,247862,277120,298251,270177,297024,411103,424946,415353,306096,309891,292994,299271,314199,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31203,27583,27504,27154,21473,20380,24571,21544,25522,20025,22093,19035,18237,21658,19757,24481,25950,28499,27198,18053,22660,26541,24289,23302,21736,19938,18489,16263,17225,..
Norway,119383,126246,135798,147034,159560,175160,186839,195419,208496,215210,224180,219757,224943,244393,258318,249150,265454,254160,258799,278437,269386,263416,247220,254063,276836,278914,273381,266541,263842,261850,252474,234773,226629,233521,246960,252901,247424,247113,264904,278597,287631,269312,252624,273155,286085,281827,274696,271983,277236,229604,257327,256923,248252,245891,242361,247782,247515,253537,256026,..
Oman,..,..,..,..,..,..,..,..,..,..,..,263,310,398,533,668,500,551,598,605,576,594,966,945,9525,13861,6919,8658,9317,10250,31104,77980,61685,43309,32900,42423,37299,21947,17081,40326,45986,54437,69122,69724,63825,65526,174850,198675,155564,150670,152874,173380,190634,196296,223007,236359,261629,259170,253709,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,131273,139891,152349,161674,171258,167971,172484,182073,192670,183552,197834,213239,215865,227849,244252,255791,291964,309250,325102,332171,333674,388495,412344,416782,439525,433049,435532,448256,466489,467530,477370,515662,590568,658994,717715,771944,817436,747720,771111,750608,753173,726031,709706,757916,808672,877286,952615,1009695,..
Panama,..,..,..,..,..,..,..,..,..,..,..,6399,6455,7815,8616,8807,9757,10832,11164,12815,13104,12197,12348,12973,12949,13165,13463,13704,9383,10202,10508,12568,13599,14302,14417,14395,16182,15270,15838,15619,17219,19735,15018,8749,16425,26575,25706,25309,21455,27777,29383,33753,39853,39707,39543,35909,31850,32552,31947,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,14086,14485,17021,16651,14523,16780,17345,20746,21684,25788,26053,27426,29371,27188,26706,24060,33153,35654,40647,39757,39793,44950,39749,48609,57561,60637,63320,63544,54408,54588,52051,48972,48306,49688,51806,52387,51203,52476,51431,54060,51994,54214,52577,55137,57542,68037,67236,69146,..
Peru,..,..,..,..,..,..,..,..,..,..,..,73676,77560,82244,85336,96679,98115,99179,99067,104343,106750,107997,105312,91286,93728,98178,96348,100352,91173,78735,79173,84386,71750,80921,77413,91690,100771,100866,123060,141241,143071,135681,144049,141540,157072,159924,156666,179882,183397,186697,180064,193226,191751,214602,214614,224736,220439,225084,238624,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,90071,100334,113083,110112,133139,133006,137314,146555,158081,141567,135245,133707,147939,131637,128424,122501,136170,150783,152331,194911,163098,166957,190232,185237,226464,220397,247481,231361,227763,223934,204442,195228,215298,215096,223460,227856,261740,255453,240659,268545,271321,245698,266831,276613,285602,318604,336243,319433,..
Poland,551003,592667,642434,663994,712776,766569,811228,862414,903672,949219,969003,1000077,1050056,1098763,1128613,1179657,1236465,1334941,1352032,1369926,1348229,1231895,1152297,1153755,1214567,1210108,1224380,1222938,1228709,1160207,963237,884940,809111,846982,819361,893505,963283,938316,820219,715162,715536,660554,640098,662151,648750,611425,613034,638069,585072,536577,564915,584282,574756,594752,592397,590076,613385,663163,683992,..
Portugal,41869,48016,45350,52088,56155,59067,60030,62350,62054,67662,78272,85024,87426,97250,105064,102473,111513,120510,129415,138212,139406,138300,144456,144675,142039,146332,143725,148113,157541,164173,194623,198442,196667,191410,203413,202290,207701,221344,240163,246551,257987,255140,259871,242649,236535,235483,234527,244652,231255,218182,228328,223971,192782,192477,184386,184626,183382,189406,191314,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,14553,16040,24099,19458,35418,24093,25226,20057,46823,36312,58093,57810,61907,73258,67973,76276,72770,58270,55949,57891,60215,64003,65646,67265,68546,70022,74708,77699,78343,92963,94526,130314,117684,148601,138965,147270,181582,185736,176646,195163,177900,253004,254048,294553,315223,327846,340374,393118,..
Romania,..,..,..,..,..,..,..,..,..,..,..,711288,649199,669561,707837,895685,1086890,1219807,1333939,1349597,1527035,1459503,1455487,1452807,1474643,1132931,1178412,1204023,1253216,1280580,1017305,841117,551339,505165,546073,585370,577267,492927,406304,345045,359542,381302,404011,390837,386766,375253,360958,348340,347227,256825,271167,283863,271463,252764,259767,257903,250801,257811,266535,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8737007,8308303,7957279,7535450,6190593,6141446,5306144,5078739,4648175,4868533,5352394,5320018,5273392,5205974,5195820,5151060,5357543,5217510,5204789,4834052,5289491,5364476,6032119,5676263,5880798,5833420,6243797,6260946,5817780,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,30018,34816,53678,58877,61976,61968,75839,150775,311507,522261,565000,593622,546372,200856,192485,188739,186414,217560,226689,456253,459334,528292,521643,613689,643902,733352,680747,783556,829271,843855,818866,948517,982977,1043048,1074103,1168457,1290810,1463767,1490360,1816990,1834347,1731722,1758512,2021269,2065178,1999400,1981574,2018444,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,4833,4917,5413,6662,5150,7104,7836,5966,7047,8253,8178,7854,6272,7216,7085,6740,7271,6749,4242,4694,4842,5388,5159,5718,6440,6374,7025,8284,9726,7714,10040,11268,9404,13240,11507,8726,11836,11980,14340,13624,17747,16348,17015,20053,22861,24680,12773,16626,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,193006,151921,133583,78844,72933,66793,124033,132565,143171,91188,90468,105687,111850,124255,145467,140333,143594,155326,121727,82765,100859,113919,102060,99451,80947,84900,90129,93949,99288,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,8844,7167,9764,12033,12665,16050,15911,20381,19689,19678,20996,19584,20603,22911,23879,22310,21705,22313,24301,25330,24964,25918,27910,30870,31325,32311,35683,36557,39350,91211,93464,98527,112773,121699,135449,141250,148062,151997,186679,213962,225679,223476,247007,267823,272132,275824,290089,294863,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,213582,218673,236248,243634,264434,267611,279803,296487,310568,265421,256287,240863,241477,255323,257744,248113,254960,256283,261823,254819,217833,210335,165374,175332,156544,170557,162920,149885,143439,152128,148965,154777,157150,148476,152041,149208,153295,152753,130720,135078,136382,137666,133937,138023,141352,140043,145977,156122,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64018,56925,47982,46490,51240,49344,49740,51195,50385,50569,59623,55938,52909,62744,64225,68748,71141,67199,62145,51084,53308,51724,50552,50080,51492,51344,51952,54181,57999,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,582401,603567,677900,690907,739351,818170,845584,852400,908896,955450,1000980,906357,818739,859049,878419,873687,901370,935161,910847,909161,855785,764894,698108,716046,744865,828062,870789,939395,868085,858121,840840,913656,920697,1016383,1066955,1047054,998640,1010057,1178522,1076899,1037281,1038641,1102026,1122387,1057072,1047014,1015361,1027911,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,264,130,130,350,350,1412,1122,..
Spain,200653,218088,225274,256881,297643,319239,345019,343572,336883,506526,561273,618505,617294,720265,753134,724535,775578,803807,796935,807547,787666,779980,700172,721438,700618,696323,683529,685759,734045,776439,806352,825377,788364,768020,808661,830262,796334,882756,912515,906407,1031714,1103136,1118339,1204243,1237884,1272910,1040809,1124493,1057425,867127,875273,865656,842980,835012,805149,755481,751837,819720,841979,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,22615,25788,26552,25655,26386,25274,25938,28298,28778,26484,29988,29450,29255,30507,25847,28434,28734,28303,30656,32762,32175,38983,36580,28796,29574,42855,48216,50430,61615,71701,64452,71756,76585,78386,84113,88337,87564,80865,79986,88369,91066,93718,93172,97497,125980,109939,102566,109006,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,26066,29336,40417,38322,29753,37567,38287,29850,30058,36073,35521,32953,34358,32864,33559,35224,31656,33620,34671,36690,39377,37055,29230,43315,38917,39640,46394,46516,50854,50157,52824,49618,48354,47525,50140,56824,56253,53550,67668,78240,60451,56994,52454,54377,54490,58115,57697,56595,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11645,11777,3615,3178,3365,3599,3939,3863,4300,4027,4095,4203,4395,3665,3754,3650,3079,3370,3238,..
Sweden,362419,357022,359310,380270,407912,420430,455038,439190,488258,524551,527262,509739,506632,555368,534448,544597,541080,507161,511700,527250,500295,463775,428002,441763,465262,484358,476224,486477,492870,485014,496354,491393,508157,526583,531027,556862,567456,565362,572499,560721,572557,524742,525272,510555,514025,498754,505318,513304,496772,456994,498784,483299,476139,469680,457855,467322,464371,465996,465384,..
Switzerland,101274,94440,105032,125818,110947,116087,113763,127590,133096,145198,157205,155336,154768,167228,156138,144755,142131,149616,157283,153052,162549,169833,152474,172152,166133,173224,163742,149322,141868,141701,145049,151075,147295,150261,146393,151805,147311,145949,149431,163730,157817,163766,154911,158324,161786,163376,168112,165665,165797,155102,162934,156383,157191,157978,149960,149193,149722,149331,144593,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,24144,15803,13376,42285,47586,51583,57583,57870,90060,65802,68053,77197,85480,88657,91485,89409,92180,86725,52427,54139,64747,66426,71547,79586,84782,90962,90091,111140,109353,103814,105919,108052,110109,90558,120811,122377,140611,143630,111139,143770,127770,100072,67358,60674,53079,54366,57947,55513,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,178383,210951,226157,218503,233661,270625,299015,349496,380125,424863,390147,344680,371845,377713,366922,403998,432200,482505,490130,512732,544288,576454,589334,615124,638767,660428,698541,720048,752226,810968,800102,857922,861567,892782,928646,965581,991076,923810,871282,979016,996950,983129,1003915,991024,968497,977773,979459,993555,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41400,39600,37800,29405,26197,24818,24343,17863,17060,18292,19354,20300,20682,22579,23029,23702,23983,24055,23270,22115,26766,23220,24158,20706,15285,14760,24824,32313,34874,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,29472,29685,30930,30073,29278,30137,29577,31221,31749,31712,32495,32928,33556,34398,35848,36302,36838,37571,38577,39486,40585,41042,42221,42164,42782,43248,43245,46285,48609,51392,51102,51551,52249,53267,55114,56001,56088,56682,56634,59131,63849,64805,68371,74061,76358,73551,79845,82952,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,122334,128662,134165,140650,123040,145684,160932,154439,184481,166621,182718,198650,197004,213142,224639,227816,241378,262247,329757,362342,394712,461047,487883,563942,665972,736976,706976,607427,678428,699920,705809,791984,841145,925670,979698,1031533,970916,1020559,1019685,1108638,1049605,1183734,1193799,1281610,1301734,1300913,1300951,1269143,..
Togo,..,..,..,..,..,..,..,..,..,..,..,144,144,137,180,194,187,295,338,223,187,209,238,223,259,274,281,302,310,338,689,1095,578,299,1775,1406,2734,1978,2337,4450,3896,3186,3156,2745,2977,2015,1859,1792,1493,2983,4022,3712,3083,4509,5755,1501,2748,2896,4020,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,4370,5451,5991,6406,6133,5325,6958,7160,8283,8827,9217,15790,15609,14816,13678,17078,19565,32909,34389,36115,27554,28911,27799,31607,34411,37334,40796,40940,43087,45704,55795,54045,60313,59748,67607,61524,77648,68088,59599,75183,74407,76731,77948,78569,70564,54859,55422,51641,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,12684,14223,14863,16967,17415,17243,21271,22471,29294,31237,31462,27233,34405,35500,39268,40629,37636,40981,50562,55111,52084,56893,52327,51186,52136,55325,56041,59595,60142,66044,68909,69223,80934,86059,84341,90494,92659,90894,79866,84504,78168,85480,87334,93048,91698,89647,90562,90551,..
Turkey,40801,38647,42741,50981,49212,51405,57504,66802,70065,79536,91515,110461,145955,155436,158617,182112,214295,225231,262099,250062,274044,273882,290596,301665,328199,319369,313098,370777,393698,424565,457769,476812,477294,495705,465559,518196,620007,669685,694044,638736,829364,648233,786650,890126,898947,888496,1001586,1009412,755940,809393,954712,1056496,1093095,1017017,1059796,1096902,1110557,1361087,1370488,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27390,25571,12818,16233,17893,18446,15759,14918,16156,17696,19226,20249,20482,21761,23329,24888,26002,29498,30088,38105,39196,46635,50793,53125,56425,58221,58221,58231,58231,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3314875,3311522,3093746,2358490,1801350,1781009,1621805,1531016,1397510,1412573,1372365,1406267,1410124,1483966,1464573,1390990,1372016,1375477,1264552,931007,1044141,1080763,1004282,914571,861499,686008,649963,632125,690442,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,34051,30386,34587,29889,40566,47807,100035,109369,116177,115061,152113,148956,113974,208216,265840,333655,384251,378890,478836,448566,567411,498863,497640,576230,618315,659476,699693,689901,680291,594672,740105,675114,643407,606524,624717,609035,759270,926275,1073667,1115607,1164085,1268307,1331269,1249122,1442779,1464925,1475094,1411933,..
United Kingdom,1614164,1610307,1634685,1686526,1759418,1854905,1854507,1953403,2052954,2086382,2113467,2086368,2067630,2199943,2022253,1955582,1957010,1978691,1876301,1956368,1644539,1584786,1544037,1465631,1425721,1448498,1415783,1445701,1451500,1355866,1346042,1377623,1288470,1312156,1331351,1326183,1382939,1376547,1347411,1395153,1420722,1422134,1376798,1373142,1318860,1293100,1266723,1243159,1229333,1039926,1084002,1014754,998147,998843,971593,975535,891735,907358,905126,..
