TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Honduras,..,..,..,..,..,..,..,..,..,..,..,6366,6803,7462,7061,7318,7583,8068,8641,9122,8589,8803,8971,10109,10590,10721,12077,13001,13739,15056,14487,14363,16176,18335,21371,21568,20881,22975,25494,29467,29425,31356,31404,31914,32413,29452,27568,43710,42239,41306,41351,42522,44129,43942,45751,55657,55834,54665,57266,..
Hong Kong (China),..,..,..,..,..,..,..,..,..,..,..,17708,20564,21112,18930,19922,22266,23244,26314,38159,34275,40493,43581,44018,42140,38968,49532,47334,57601,56110,62650,76241,86715,97448,107216,102358,96255,98001,159718,207410,157228,137466,108759,105477,71745,85432,76170,75694,75332,99788,91874,90854,88775,91721,92504,101941,107766,116049,110305,..
Hungary,..,..,..,..,..,59799,69367,75803,78264,86286,88677,93568,90261,95460,103643,105861,104476,114453,124144,121731,120536,116723,114636,108375,110826,112321,117975,122958,123787,128741,122770,107639,104005,103691,101078,103787,103538,109246,120722,128129,127166,133675,141947,148443,155146,167619,179340,185233,189545,188675,172632,160946,155845,146020,163499,176564,181049,188994,200514,..
Iceland,3737,3955,3781,3954,3954,4555,4552,4509,4118,3987,4032,4295,4515,5347,4866,5396,5776,5777,6475,6989,6604,7895,6863,6777,7352,6990,7379,8122,8389,8427,8866,9001,8949,8907,9283,8619,9623,8320,8675,8856,8893,9016,9020,9062,9499,9499,12611,13492,12791,12453,11855,11498,11262,11556,11607,12533,13813,14974,15348,..
India,..,..,..,..,..,..,..,..,..,..,..,529480,536510,524414,565294,589041,587292,608041,631858,672546,701529,714901,607976,633641,643488,682920,704652,750748,786528,866684,868690,905207,932954,946955,985876,1091773,1168897,1198216,1241011,1306392,1336373,1336535,1380705,1408919,1527505,1631304,1708300,2015554,2295976,2512343,2713104,2954245,3118394,3194428,3329947,3645932,3817847,4120556,4344508,..
Indonesia,..,..,..,..,..,..,..,..,..,..,..,112710,121418,129007,148001,162186,171771,186040,206013,221356,249320,274194,289972,280385,285455,293977,311852,341021,369470,401823,448481,499159,528074,563565,631241,685557,759506,843742,824056,818506,872884,929428,947555,967216,992384,980527,932081,956997,1017260,1154255,1262045,1533721,1835425,1939913,1966624,1747011,1963207,2061919,2276678,..
Islamic Republic of Iran,..,..,..,..,..,..,..,..,..,..,..,104573,114905,143864,168458,208648,250770,291671,302332,323718,298017,299182,326579,404977,437336,487170,460278,485406,484863,513004,545545,589778,616186,694719,790106,776193,834230,853482,889805,992504,1067251,1123714,1211696,1281789,1360881,1475944,1566225,1556538,1627120,1771496,1676878,1681701,1784409,1845689,2018581,1994084,1886078,1953775,2016221,..
Iraq,..,..,..,..,..,..,..,..,..,..,..,34446,38648,41053,47622,60518,76373,88321,100601,118847,136373,154795,186226,192373,207328,222208,226009,240172,253597,290330,303576,255394,324172,340793,344619,344028,335620,330544,336995,336841,367174,401148,387220,301319,336707,363628,361794,356548,343828,353296,388833,458600,496332,492522,404035,347829,354498,403418,471456,..
Ireland,17983,19535,20869,21751,23387,24480,26257,28692,30331,34728,37218,40187,42802,47268,48684,48632,49902,55601,65343,66715,64398,64580,61526,58847,57148,62828,62293,59837,61453,65391,68707,71427,77093,77416,80731,82644,96622,101899,120572,133466,144774,151516,154325,157050,166793,178035,194110,202421,192412,174918,166531,151718,147946,149624,156704,156175,168770,166580,169297,..
Israel,..,..,..,..,..,..,..,..,..,..,..,44393,44233,48339,48847,50059,50485,51194,56676,57788,58109,57430,62589,66218,63837,69712,74633,80935,84122,86145,112728,116458,127179,133779,143779,157752,166328,176641,164902,175600,186416,184834,192284,198733,197099,188101,192055,202327,222748,218642,229288,219128,239317,222095,224126,236703,244761,250236,252424,..
Italy,268392,301555,345708,395020,433582,461232,493656,536405,584490,628873,664442,692946,740381,793851,746509,794484,828076,877283,920749,1006551,1019662,1021746,1055534,1059326,1099974,1137974,1179662,1252759,1292425,1340076,1369373,1398294,1470389,1498476,1497873,1533015,1558729,1580653,1624779,1661417,1661824,1689836,1720042,1733815,1771432,1751711,1767528,1771636,1704338,1638352,1614693,1614937,1521849,1494741,1549508,1522922,1499482,1445510,1489642,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,18385,15112,14346,12349,13283,13377,12491,12133,11462,10302,10753,11818,12903,11662,11568,11927,12554,13390,13971,15302,14529,15206,16444,16490,19844,22832,24084,26162,27351,27456,26730,29418,29307,30003,31334,30441,29279,28878,28254,26346,26116,23488,24838,25863,25374,28007,29849,34074,..
Japan,491500,537398,597466,659027,747090,784921,862483,982488,1105440,1247130,1374837,1487070,1554007,1706209,1731584,1809971,1905054,1993179,2127674,2234255,2259851,2214686,2143401,2205495,2269779,2297267,2375386,2459413,2587364,2769354,3010575,3156544,3223422,3296945,3468026,3584595,3665548,3699999,3693665,3728407,3725912,3756546,3697086,3667288,3669488,3633587,3579645,3480032,3354141,3269467,3292474,3211944,3178478,3141743,3055694,3049090,3015722,2990464,2953795,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,7281,8823,9960,11501,14180,16908,17695,21846,22736,23226,23187,30626,32730,31798,33230,39862,40111,40898,41078,37994,35244,37240,38360,38420,41948,42814,44834,45387,46433,50233,51842,52708,53611,61327,67502,66411,71326,64960,72436,73414,75082,95862,99386,98377,109404,115901,127545,125965,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,228306,279592,246569,205705,144933,143987,129718,111668,124453,94522,139028,122751,136074,129466,138116,148342,164297,187828,209051,187364,198929,206546,219302,206631,217031,229954,238246,231400,262843,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,20596,20961,22385,22096,20560,21749,24620,24677,22881,26641,25387,24824,25327,30235,32490,36244,35639,34880,37075,37479,38233,35469,33102,31669,35926,37636,37284,38150,37488,37805,37292,38797,34634,38142,39932,44728,45215,46672,58095,69682,64519,68511,81691,91365,113389,123809,120917,129303,..
Korea,..,..,..,..,..,..,..,..,..,..,..,88876,82781,104610,97509,99611,109774,164094,190950,234407,200117,154615,175275,224757,247747,268671,313012,374309,428718,488897,610119,683287,759253,856150,904659,1015582,1072755,1097497,919727,1013731,1099689,1146592,1222319,1248668,1259376,1221922,1223494,1264934,1207921,1226745,1253829,1233231,1267546,1313714,1334187,1417582,1461694,1491509,1471522,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7969,10080,10038,10553,10854,11240,11931,12664,13526,14171,13261,13725,13844,13191,14170,15666,16308,17252,18085,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,27581,30741,31274,29628,28874,30209,34602,42767,45887,74854,96540,122864,125177,102833,127805,130946,128448,152747,186845,40627,27356,64601,68257,72016,76333,78022,81517,83565,85970,86209,87715,93172,100984,107531,116208,131361,135812,149125,165333,178795,171363,176088,185560,188375,198068,200446,211857,223737,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84591,65081,38048,22577,7506,16266,17057,18172,17725,16359,12362,12883,11419,13722,17222,15453,16542,24774,27782,32162,28052,39125,55564,55476,45389,38743,47576,25811,21083,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10670,11913,12217,12733,13253,13814,14678,16147,18509,20691,20862,20728,23081,26388,30585,32179,40859,41517,42652,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44136,40288,35363,33029,30379,28937,27866,28240,27850,27360,30280,35695,36612,38550,40445,42286,46670,52543,49630,43590,45459,40480,39015,39436,41236,43557,43387,45370,46538,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,18054,19846,23162,25805,21414,22131,17920,21190,21952,26746,28941,22400,27597,28672,33107,29837,30464,21459,26880,26880,33600,46637,54348,51034,60264,62457,60086,64252,61206,57667,53859,54082,57667,57936,58384,56191,44185,64076,73798,72813,73037,114465,95285,101111,118172,125491,131925,115231,..
Libya,..,..,..,..,..,..,..,..,..,..,..,9498,18301,23014,29088,36959,40943,45205,52318,55768,65726,76564,81653,80987,83912,82210,80007,82659,83860,86114,86518,87182,88459,103916,123547,133196,146811,140745,138894,152692,155465,160592,163857,166466,173604,180402,182113,166047,189793,219153,255199,191224,237901,249784,275091,215275,258130,244200,237746,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77949,86055,56503,43214,34039,41846,45985,51288,53899,48123,43124,47063,48755,49565,54387,57832,62311,73281,73153,60641,61960,61412,62458,62197,68849,72966,77721,81701,86761,..
Luxembourg,5529,4914,5323,5673,5442,5937,6092,6132,6518,6796,7022,7661,8584,9770,9763,12065,12799,13168,15201,17317,18156,20332,20461,20098,20448,22038,22819,25448,26646,31065,36829,44100,48129,48586,49355,46974,48276,51151,53475,59278,67373,70695,73493,80956,94037,99059,94791,92915,94131,86813,91646,97182,92931,91173,87835,82424,80288,82818,88477,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,56981,58594,65483,68984,72468,77039,72601,71711,80732,89715,96362,102484,118550,122636,129319,138081,146290,159858,175229,204393,220003,235089,245292,271303,288859,330030,378939,355810,429305,452628,491040,502971,535484,575310,572974,548926,587155,617442,604066,624982,629145,631810,830661,928927,880526,905261,873072,877740,..
Malta,..,..,..,..,..,..,..,..,..,..,..,2866,3042,3430,3045,2612,2704,2750,2784,2872,3718,3805,4316,4110,4104,1988,6255,6261,6268,6268,6268,7038,7297,8256,8256,9668,7559,10295,9018,8287,6362,5930,4067,5125,6173,6942,7155,7372,8074,7128,7783,7703,7617,7723,7899,8395,8395,8701,9686,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,1803,2151,2326,2589,2852,3111,3380,3470,3385,3386,3295,3255,3301,3344,3343,4353,4792,5186,5808,6157,6290,6994,7520,7662,7580,7543,7371,7467,9801,10453,10447,10793,11231,11498,11908,12032,11571,11654,12101,12835,12968,13272,13541,13899,14389,15274,15598,15880,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,429509,477231,519468,564356,603338,654685,694953,753849,851381,954644,1066632,1064265,950065,999410,1008169,997917,1023420,1043242,1147894,1185119,1269154,1274398,1303728,1383557,1270787,1302494,1358514,1395207,1434671,1500712,1534225,1563030,1656715,1746607,1852071,1951455,2061796,2145996,2098645,2138915,2153184,2164273,2140500,2147293,2139244,2216572,2152876,2229761,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35302,33306,31673,20321,19406,19365,21312,20704,16356,10912,10688,10612,14182,16588,18587,17113,17089,18576,22422,21290,24531,26232,23139,24250,25062,27374,28794,29021,29539,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17836,18593,18998,27150,20596,21205,13691,12264,13104,9384,11207,11746,10903,11172,11344,13440,12906,14350,14201,16092,14657,17640,21392,22651,20565,20030,23682,27413,26889,27764,28152,24687,29278,30276,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6588,6506,8426,8414,8717,9574,8877,8446,6881,6778,7770,9138,9813,10522,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,24667,26399,28357,28417,30471,31955,35623,36461,40495,36400,35912,38699,37476,36078,36623,38734,40657,42612,48535,54381,60286,66821,72277,77968,82601,88157,94089,100036,106693,112208,118563,124230,129351,134018,139515,143741,152800,167441,177148,186401,197282,200215,208068,210766,223951,233731,241817,249882,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,4480,4032,4390,2867,2464,2778,3629,3494,2598,4166,3808,3450,3360,2957,1792,1478,1568,1613,1702,8330,6860,9356,11566,9492,9974,11058,11281,11505,11550,11597,11521,12480,15390,15602,14322,15479,19247,18813,21022,23407,27040,26355,28577,30711,35046,35152,38734,48927,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,21361,20735,18138,21920,19136,20291,22649,23189,25239,26533,26138,27054,25570,28124,26324,29139,17346,17528,17375,18599,17419,14535,22017,25303,37392,40140,33174,40770,41528,48445,39142,47934,53410,58652,64599,55323,61964,30241,33124,34017,34774,44172,50964,57235,62420,64014,85139,87976,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6877,7351,7622,8226,8942,14659,15041,15592,16119,16067,19292,16987,17762,18791,22059,19830,19959,21496,23820,24923,25291,24704,26169,27785,29402,29726,29467,29305,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,881,881,924,835,963,1138,1224,1311,1571,2176,2040,2321,2502,2872,2876,3245,3243,3152,3427,4628,5505,5964,6563,7579,8508,8788,10081,10548,10597,11302,10292,10855,10770,11504,11508,12200,12520,18371,24056,26658,26953,29772,33568,37412,32224,53606,66713,73779,..
Netherlands,103491,111259,128672,138957,151562,165622,178737,193671,206654,220805,234069,243491,260012,273564,254766,274106,315440,325465,319807,311614,317900,323752,311382,318194,323980,322308,335036,336828,349986,365817,385719,392494,412922,425096,417435,421313,438914,438576,448352,455278,454406,457919,468086,474906,482176,484942,498615,500266,503353,486668,489046,494099,473614,460884,430408,434994,436342,448247,457926,..
New Zealand,44630,48120,47768,48860,54430,58047,61954,62429,66708,65671,69498,71956,80266,81275,89130,93615,94274,94792,95682,95259,95832,94779,96059,97008,102481,104166,107863,111005,118187,125202,123825,123745,129023,134250,143329,152587,154258,157378,159766,163596,170121,171004,177645,185020,189433,190085,192316,194061,195208,191385,191174,191556,190080,191925,193597,201572,205819,219138,223873,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,9706,10194,11567,12346,12667,14080,15525,14422,10466,12250,12365,11790,12216,11737,11428,12747,13139,11772,9957,10311,11193,12824,13165,13976,15368,16102,17005,18524,19393,19999,20225,21098,21007,20210,20128,20675,21464,20994,21416,22232,23181,24574,23956,26160,29582,30475,32511,30797,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4908,5086,5129,5526,5655,5650,5828,6839,6966,9120,11174,10773,14571,15407,16347,16906,16422,17227,19058,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,40623,47453,57061,63494,75692,100424,132009,162058,163773,190049,196715,211889,220265,203146,192158,184327,181673,199203,201114,166303,216764,264065,226570,182163,209882,240554,308339,254694,277618,310168,377643,391104,411302,417959,407633,343740,300890,360501,337558,425307,455108,504123,637961,700253,636762,729144,729760,949939,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10891,10983,10983,20181,13281,12480,23231,20592,14211,15110,13712,13222,13857,13905,14214,14315,14335,16438,16851,18059,18861,19726,18823,21343,22310,24754,28220,29290,29198,..
Norway,50129,51963,53677,57858,61859,66671,74003,77420,82157,87684,95332,96566,99041,96091,96919,113026,107937,117454,120393,132148,121079,116405,118018,121073,126408,132030,143207,145279,147856,149841,142716,144234,147697,155604,153381,162761,169881,172485,178504,181139,169922,172864,172801,177790,182741,183377,191855,200941,198417,194713,202818,195770,192852,199941,201419,205935,207520,192651,192986,..
Oman,..,..,..,..,..,..,..,..,..,..,..,1344,1344,1658,2554,3629,4928,8781,7392,8512,9184,9901,11514,13261,15770,17786,18861,18010,18592,19622,24099,25852,27946,29765,30204,31365,32526,34578,35690,36408,37566,41214,40236,43535,45939,52538,58674,87184,103432,106446,117908,136955,155436,171148,179921,189511,176226,175271,173380,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,43510,41144,45493,47348,53126,57374,60066,71571,83643,92703,102430,115668,116015,128096,135318,142566,164908,177101,184395,188370,195282,220040,251413,265641,276062,311548,319189,335853,353838,349904,349668,355245,373665,404526,379630,388751,468898,458855,469473,482713,506934,515190,525173,556181,626421,698109,764578,809154,..
Panama,..,..,..,..,..,..,..,..,..,..,..,11209,11694,12717,13201,13460,14258,14428,15269,14855,14710,14386,14553,14855,15291,15637,16475,17133,16358,16838,17808,18600,20018,21571,23078,24270,25460,27141,30275,32339,32540,31161,33023,34705,35701,39934,41879,39441,44015,47805,49609,51239,51789,51945,55841,60939,65844,68106,67467,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,6025,6360,7378,6959,7125,7949,9976,11726,13329,15596,15299,15290,14548,16590,17123,17415,19633,21858,22450,23271,22069,26166,32397,36072,40815,41047,46036,48168,48186,38719,41226,43276,46082,45932,42454,44957,48054,51303,54480,64070,67394,64147,69140,72801,80494,94061,106248,111885,..
Peru,..,..,..,..,..,..,..,..,..,..,..,74496,79839,88025,85334,90572,87389,81883,77654,79403,85598,96435,94467,86159,87648,82092,87170,100255,102392,93768,99524,89154,96164,98204,110991,120601,126038,130246,129417,136537,134129,125016,123277,129252,145910,138756,149341,156284,191750,213261,250343,265687,265094,288022,285465,312343,341600,347070,358106,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,134570,136634,142995,135837,140439,139688,141586,145394,143738,136481,130756,132854,134988,134234,135190,141300,149210,156289,165750,189231,191085,217501,232443,253568,303332,343821,370393,373114,372411,339235,365702,368942,355385,367697,347314,322905,306049,310140,331493,336799,334500,350451,367555,383717,443414,479834,495998,514164,..
Poland,292674,297469,313929,322578,321126,314109,323654,331215,346369,348137,353129,348569,365720,375441,379380,398738,394097,405206,410303,395861,384082,357634,332313,352116,351299,343199,356342,362372,350987,349466,298618,310637,314976,308494,319988,331438,373160,393979,413931,449499,398347,396292,384594,420314,471718,506587,559429,615229,655158,666675,709058,718219,688224,649722,655611,693113,776171,895983,937175,..
Portugal,23816,26035,30501,31338,29985,31172,35633,37907,39433,41680,49759,54720,59813,66867,66146,75269,75788,78810,80687,87625,94714,97902,104124,101805,98891,93239,99496,108964,119669,127168,135893,145200,158059,165930,174653,180884,191672,199201,216771,226797,245332,248271,257268,269961,276073,264685,266608,270545,271219,270682,268990,249695,230108,226115,227291,231075,236696,240754,243196,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,3263,3838,4683,5513,6209,8876,10990,11707,13036,14631,16567,19171,19316,17888,17586,17387,17804,19265,22444,20762,20941,22308,23587,25072,27619,29421,32880,34562,32251,34013,36773,40613,47074,52509,65897,78522,90448,116352,117376,122905,136221,129452,141218,170369,176760,182902,186727,163024,..
Romania,..,..,..,..,..,..,..,..,..,..,..,111283,115486,118993,98756,125525,129668,117920,113564,110176,106278,64636,88836,76076,72864,70568,66840,89423,84966,157866,173623,150224,154235,123638,129662,121057,167117,169744,160649,134412,137960,167593,171145,178963,185146,173699,178383,190610,214909,217429,200251,207067,224691,218083,221489,224393,241232,258375,264827,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4851689,4744423,4538776,3871926,3440159,3187946,3047295,2796588,3257283,3278931,3118417,3217476,3292614,3468479,3717833,3708351,3832497,3873357,4069909,3752254,4039988,4120669,3920088,3929448,3967133,3930269,3947856,4013422,4229372,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,46446,55103,60907,69067,84915,101384,153774,258432,309821,275730,357352,414286,572539,649678,614152,563649,631808,662465,625533,686806,715546,759331,800833,853487,757245,795134,807393,810833,814108,852936,877835,929027,960755,1009853,1060204,1144827,1275590,1377209,1420806,1474893,1629029,1772238,1803372,1911195,2053753,2046923,2000766,1903081,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,6094,6579,7147,7060,7592,8343,9004,8876,9621,10008,9475,9380,10297,10675,10357,9876,9005,7574,9516,10077,10333,10851,10407,10233,10803,11672,12674,13982,15154,16114,16078,17561,19299,20768,20025,21233,27703,29841,26657,28143,30020,28713,31872,33433,37112,40492,32952,34172,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63806,45916,32621,38339,37335,38954,64682,89379,69336,36914,33283,51754,62717,68610,88358,92343,99787,77410,96685,92082,91153,83480,73868,80605,83423,82287,84103,87625,88824,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,21233,22428,24922,24190,25922,28407,33867,35869,40836,39580,42127,45184,47028,50356,47059,48072,49687,48926,56819,56851,68585,66389,65946,71649,78814,71691,71076,71337,72174,73405,74804,74466,74660,76144,81856,85093,88069,90208,98725,101539,108223,105345,98743,101861,108545,108681,107690,106115,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,60871,63677,70161,69265,60687,61129,61968,66994,71064,62988,64904,60833,51071,52827,52717,54605,56525,58621,59868,60540,52013,52539,44822,51909,57587,52310,60820,61699,62319,59971,83562,92313,85368,90457,98327,92456,101407,111390,96575,108253,108290,96883,97455,92071,91453,102476,116980,115799,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37807,35588,36667,44144,49228,54810,61988,64790,54050,51205,50855,52939,54085,54810,57120,60754,64115,72569,85330,72083,74543,78887,79586,75835,75216,74278,78882,81043,82389,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,371502,376268,399020,378365,417576,401402,391716,401749,350550,357791,374108,376084,373236,396097,379826,375498,395554,415817,422409,431134,431356,441692,441557,459072,513364,500777,514592,509889,515702,515937,527582,540679,568378,602617,626661,635005,706887,671121,644723,664318,695912,697201,763980,729301,764796,733516,803692,804448,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12977,12757,13193,13989,12889,10058,7991,..
Spain,210015,240194,268522,279240,267763,273665,296039,308974,345347,305110,325662,356816,381225,454323,491064,508838,557426,552482,583943,654068,631146,598402,597697,603364,626606,621241,642061,678162,803364,849927,891244,927611,978824,964634,999445,1011136,1078270,1078234,1178819,1235622,1266445,1324325,1350753,1420872,1478762,1533424,1571349,1616377,1542244,1443537,1420245,1346517,1235741,1169220,1178445,1220379,1269684,1315929,1349211,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,18640,23378,22506,20008,18048,19734,21441,25241,28114,28593,28563,30161,28591,32025,33419,33598,34437,34791,33021,34290,34493,38370,41012,47786,50694,69336,63839,66723,73904,70534,71417,72778,77581,80220,86806,82423,90487,82988,76020,95353,101401,101668,106558,112121,119583,129682,145229,138140,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,28031,29721,33622,34403,29478,21884,23425,28419,29263,31244,30994,35285,35455,31352,37647,35501,27617,43744,38685,54098,42800,42770,28121,40789,38267,36338,42918,40898,33449,36386,47048,53970,51729,56282,66814,80197,87518,104925,104626,117778,119953,116632,122820,127487,135146,153698,152546,149005,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4074,4160,6001,6399,6623,7063,7462,7499,8035,8226,9404,8055,9715,8728,9421,9515,8541,8539,8547,..
Sweden,111825,120659,124367,134053,147222,154106,160897,159765,172490,181198,204179,202856,207362,220424,218481,225681,241073,250306,257169,253184,244050,239833,241305,246047,257776,265874,282771,287550,302714,310267,289437,285412,296561,282842,293026,296751,294604,297209,300245,307040,309510,307863,311656,316850,325085,310442,314147,318588,312990,306421,311661,312019,300474,297009,296953,303199,300330,306639,299535,..
Switzerland,59717,70559,70541,80697,89859,94537,101095,103715,107566,115424,125044,137915,142734,148095,142242,135302,135482,143678,145794,146050,154877,159048,162470,169446,173216,174707,184266,188021,198248,202938,215927,222056,227152,212179,216605,212984,213305,220040,222271,222234,244439,240168,240897,243087,244213,245315,247250,251841,257506,253883,253108,249653,251669,250736,248395,239564,238749,236419,238462,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,20063,22892,24150,26954,35067,43118,48137,48776,50290,50457,52492,56018,61830,66747,69812,70002,78315,77648,94052,101290,106240,99578,104503,104732,104389,122256,125047,129225,110686,117019,111459,120879,109071,142932,187696,199575,213608,216622,182295,180588,180100,147473,90766,84291,79820,85638,95631,89507,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,32946,39939,50546,54377,63658,75351,83851,97870,110850,119216,120239,128302,141518,156552,164004,178104,197772,228149,255543,276824,294465,338747,367852,388282,406669,420937,431648,450293,463578,469803,470425,488395,488545,507548,521643,520211,502436,473642,479370,495509,499900,488835,488222,494170,506199,521351,516125,506218,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11280,11280,5280,4224,3169,2884,2264,2236,1913,1136,771,1432,1843,1535,2019,1968,2540,3860,3816,3596,4061,4797,12535,12728,21580,18715,18071,16531,17061,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,9903,11817,11262,10561,10363,10429,10019,9283,9940,9633,9452,8601,8781,8786,8919,8874,9185,9274,9134,9707,9100,9501,9904,9904,12410,16528,16184,19126,15887,20056,24029,30123,31698,32887,37913,39883,39126,42524,41438,48640,55780,71423,78052,75684,79503,74203,74867,78148,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,79672,87230,100013,91971,97434,115666,124051,130814,141784,134193,140328,136100,162449,190148,200640,211536,244486,279796,334468,377253,391622,414917,487851,542088,645186,704527,702101,608616,626596,611647,628453,663583,708356,759620,759253,710931,778038,762429,818740,833896,882669,932949,947343,935248,996056,1053550,1142023,1153798,..
Togo,..,..,..,..,..,..,..,..,..,..,..,2843,2934,2765,2547,3378,2689,3393,3266,4253,4404,4345,5061,3184,2588,3224,5613,6183,5795,5925,5943,4496,3800,2338,4551,5522,9164,6042,6809,8093,6010,4108,6705,9770,8997,8615,8054,8994,12216,26788,22205,20518,17408,10405,5595,9852,8588,12317,14054,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,10350,11775,15799,12636,12694,13190,16183,17858,18533,19905,21148,22619,23082,24184,23809,24426,24359,19132,18661,19136,20112,19230,17333,18128,18869,19524,21203,21915,22139,23056,23045,23752,23717,28881,30251,36910,38883,41993,42710,44725,44593,43619,41647,47055,47247,42549,42742,35107,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,12263,13442,14667,16191,17191,18847,19631,21193,22535,24456,26091,26352,28291,29758,31262,30583,30563,31608,33069,34757,35736,36854,41307,43141,44521,46236,48948,50382,53664,56232,57786,59180,61091,61654,64102,63797,67152,65181,79319,98204,91340,90604,85360,88311,93733,99990,107249,107163,..
Turkey,65976,68359,76051,80729,89251,99061,115011,117821,123407,122106,134568,145472,162132,183414,190784,220308,238359,273432,267261,239439,229684,230858,247585,259259,261822,271311,304086,346756,353264,359102,386208,368660,377414,448883,436636,489997,515817,481656,447911,469463,492304,470755,493998,493472,502546,520297,586403,667937,630884,625046,612508,621686,721164,819019,861176,1018608,1110766,1161014,1171126,..
