TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Jamaica,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1445,1342,361,1703,1419,1367,1419,1651,1729,1832,1858,1367,1367,2270,2193,2399,1496,722,929,1987,851,1316,1677,1858,2296,2193,2528,2451,2117,2247,2464
Japan,1989369,2063941,1987497,2042604,2093739,2059787,2198502,2418312,2493387,2669067,2579850,2346368,2291937,2422573,2575562,2390284,2365444,2228520,1950049,2144351,2493470,2778613,2695214,2582270,2909159,3041601,2876544,2819007,3139757,3122840,3211422,3291330,3199577,3210299,3398841,3513120,3608576,3722254,3494406,3722367,4061568,4140579,4311677,4441158,4856186,4624647,4685667,4890383,4776298,4256181,4833122,4517782,4721143,5127755,4930813,4985243,4874958,4874457,4791049,4778064
Jordan,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9452,8911,15123,7319,9200,6905,8594,6936
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1672750,1669206,1687184,1540506,1465860,1210858,1082250,908933,913693,857246,827473,888347,911938,990203,1165946,1192926,1278710,1356587,1455393,1340360,1445058,1581373,1584946,1569172,1550589,1144821,1336429,1465630,1570701,1506496
Kenya,..,..,..,..,..,..,..,..,..,..,..,2158,1054,1869,1764,1214,1631,1659,1346,413,441,2348,1215,854,2198,2350,2221,2374,2915,3380,3896,3924,4105,3408,3176,4053,3743,3821,3070,2993,2761,2761,4128,3870,4515,3741,5005,4592,4567,3973,6914,9881,8849,12513,19505,20717,20408,19372,10965,12915
Korea,..,..,..,..,..,..,..,..,..,..,..,262565,273455,341111,361741,367277,403864,435528,427719,507440,566521,646152,664423,716902,853405,940894,990291,990240,1065028,1063599,1062752,1050646,930627,1041957,1071383,1114113,1201310,1332977,1354511,1441770,1756317,1904631,1971506,2038432,2102189,2079038,2211540,2354275,2634202,2717768,3075378,3360493,3227159,3260659,3420555,3384480,3410862,3458248,3372296,3227319
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40566,51457,51114,54578,54414,52011,51788,54114,58455,66366,70114,67948,64147,65128,56739,65214,70669,59369,60045,62661
Kuwait,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105944,96664,41737,37345,35971,13589,20287,21205,21076,21250,19639,13474,21934,25702,23821,23140,21688,25338,35030,30082,29362,31236,43741,35864,49011,47225,37903,36545,43467,28840
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,377,502,779,955,1156,1281,1558,1884,2830,3353,6067,7155,7483,10899,11426,48273,111282,141799,143579,150069
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29718,25996,22865,20914,15731,11202,10510,9362,6904,5268,5503,5151,4176,3724,2848,3414,3640,4445,4472,3573,4560,4630,3839,3049,2495,1947,1718,1718,2003,1670
Lebanon,..,..,..,..,..,..,..,..,..,..,..,111,196,449,308,308,167,167,167,167,167,167,82,0,0,0,0,0,0,0,0,0,0,3072,3100,4982,5535,5535,5535,5535,5535,5535,5535,5535,5535,5535,5535,5535,5535,5535,6227,6919,6919,5535,6919,6946,7057,7096,7110,7223
Libya,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33384,37277,17479,15484,12850,10283,9441,7631,6654,5682,3843,3486,5660,7296,7075,7717,10506,10415,8829,6994,8623,10020,9777,11221,9484,7566,7708,8239,8790,8227
Luxembourg,128751,128269,122034,116455,121214,114172,103779,98199,103822,112344,111185,105377,103147,101951,112301,81726,78596,71435,82426,77082,76369,63035,57986,52280,60268,60208,54789,44353,45971,48138,46490,43755,40926,42169,36374,20476,19170,12135,3975,4022,4594,4944,3084,2369,3329,3249,3877,3280,3137,2801,2807,2443,2250,2006,2235,2057,2193,1898,1764,1784
Malaysia,..,..,..,..,..,..,..,..,..,..,..,359,90,292,426,359,494,449,950,1372,2217,4144,3906,10426,11297,15150,11217,13698,10874,48512,56747,64137,66460,56615,65457,67516,85965,65721,69469,57513,96628,121861,173039,163696,220152,288381,294953,374953,397546,441572,611311,652380,661328,640609,639236,733410,788151,868368,946813,1026252
Malta,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,619,1342,2425,4954,3509,4696,5908,7817,7740,6269,5289,7740,5263,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,645,877,1445,1290,1032,1703,1445,1548,1574,1600,1625,1625,1032,1187,1832,3535,6527,7714,8075,8153,7456,9391,12487,14783,16796,15377,17234,16538,17415,18344,19144,18602,18937,19733,18745,18500
Mexico,..,..,..,..,..,..,..,..,..,..,..,62875,70968,76327,83621,94005,73007,104373,103710,98953,99028,92777,103943,113267,112755,122551,132370,128844,119359,132994,172807,168279,161002,198489,219695,241116,272141,276410,283887,280624,288044,329099,369386,462608,411740,508969,546702,497452,438943,443319,555072,609072,532444,540607,529717,479029,518427,531277,502496,496315
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83800,75049,44762,41751,40554,24786,21387,11531,10396,4431,3539,2839,3025,4239,3506,4526,4023,3034,4224,4051,4355,4440,4545,6154,3883,4074,3003,4245,3466,3833
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95636,105239,113012,119342,114200,104210,131930,117348,103847,93652,93262,74982,73399,72722,73268,76062,75759,80813,76579,77454,94341,108640,108504,105992,115018,121814,129085,130917,153576,158233,131153,153331,147309,169533,177165
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12000,13353,10523,15768,8637,17573,17766,15952,15399,15012,15841,12535,12736,15095,0
Morocco,..,..,..,..,..,..,..,..,..,..,..,12643,15765,15562,15465,18365,20094,19818,19935,15187,16919,18643,17937,24476,23943,28590,38205,44954,43787,47785,47464,52304,44467,45619,50084,70832,84575,84548,93988,91458,110899,140948,144465,135125,128558,131539,136103,131450,123298,113295,116888,126642,126614,123851,169031,186081,179338,186413,206805,279054
Mozambique,..,..,..,..,..,..,..,..,..,..,..,15647,13422,14672,14072,12922,12473,7823,6174,5749,7199,7349,6074,4524,3124,2649,1650,1575,1625,1800,1450,1550,1500,1500,1500,1400,0,0,0,0,0,0,0,0,0,0,0,225,250,250,250,1300,400,400,4761,20851,425,-2882,1369,-9827
Myanmar,..,..,..,..,..,..,..,..,..,..,..,5946,3789,2003,4340,6658,5658,5790,6232,6124,6390,6887,6924,6187,6444,6547,6801,2737,2505,2479,2798,2913,1520,812,699,661,494,548,560,3697,13407,15340,12050,21334,10621,13320,16724,17906,15829,14969,17143,17226,20243,15515,17159,18625,13810,26533,36747,21110
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,340,272,2042,2269,363,318,250,386,136,68,91,0,182,23,454,1452,1747,2405,1135,295,136,726,590,0,91,772,950,302,68
Nepal,..,..,..,..,..,..,..,..,..,..,..,301,603,1959,2010,1181,201,502,402,1809,2085,1558,1784,3542,3643,427,2286,2110,1909,301,2035,2562,1432,1382,2839,3090,2537,2587,2613,10074,10802,12360,5728,7285,6456,10375,6506,8240,7762,7838,12686,15073,18087,13967,20248,23337,28864,33101,35300,17333
Netherlands,414941,406407,432149,443633,390116,355148,329531,304100,279228,255904,197114,141598,118673,119998,121014,92834,97385,100193,122470,138496,158723,191447,155757,217133,275784,276588,276923,283981,339459,340993,341989,313581,313363,312979,341254,373911,361389,351857,358151,312540,325358,346410,348181,359505,354878,338880,330067,352101,333850,312414,315736,311471,341311,340165,377096,456979,424781,382990,343844,268757
New Zealand,61227,59751,51681,56028,57746,54990,54146,49179,45199,47032,45865,41963,42867,47188,46728,43910,45141,42337,46755,40136,42692,42499,42344,45621,44746,41935,36395,43145,50413,43649,49603,44371,39434,57063,50823,47593,38406,48892,47081,51939,46310,58581,47614,77150,89698,91857,81750,70086,81878,59878,54049,57622,68895,60619,53380,56782,47843,48443,49431,57787
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1880,1916,2190,2213,2880,2106,2166,1904,2213,2285,3249,3106,2987,2797,3272,2737,2939,3083,3283,2927
Nigeria,..,..,..,..,..,..,..,..,..,..,..,5472,7524,7657,6186,6772,6025,6553,4494,4471,4009,3715,1786,1325,1865,2482,2909,2806,1309,1389,1645,1903,1342,206,645,516,206,258,310,413,77,77,1109,593,206,206,206,593,826,877,980,826,1238,1135,1187,1213,1187,1196,1220,1161
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55575,55788,55468,55573,57837,59665,61803,57798,69976,61280,56034,61660,54045,61928,58218,61235,59560,60688,62371,56223,54483,61937,58296,48722,45374,40073,36676,40283,36068,44954
Norway,32863,30261,29514,30281,33363,39224,37616,37036,37336,41457,45356,39324,41849,38113,42796,41029,41484,34855,36540,41541,42107,39277,42769,39450,48015,48937,43545,41426,41283,40079,36123,32845,32171,35580,41330,42856,42063,43093,44849,44468,44003,39534,34044,33020,38822,32485,29870,33698,35979,23497,31951,35428,34183,32455,35589,34369,31721,35492,34467,33543
Oman,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,..,..,..,..,..,..,..,..,..,..,..,27461,26049,24085,22839,23840,20598,23565,21663,25914,28958,34989,44164,41251,44804,57182,60320,63131,69504,68733,83799,77862,81311,89284,81119,90759,82604,79313,82995,79367,77953,85496,98576,132332,163756,156273,179103,235719,193004,185913,175224,171396,154332,142846,200348,207742,265052,450065,476304,447909
Panama,..,..,..,..,..,..,..,..,..,..,..,53,237,342,131,26,0,0,0,0,0,0,0,0,0,826,800,851,413,387,826,1161,1264,1367,1393,1316,2786,1471,1522,1548,1548,1625,1161,0,0,0,0,0,0,0,0,6115,8333,8824,9082,9133,8075,2252,5642,19995
Paraguay,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,59,0,0,117,59,40,158,158
Peru,..,..,..,..,..,..,..,..,..,..,..,5121,5528,6356,6769,7043,5463,6283,5374,5692,5976,6020,6857,5807,4616,5025,7426,7701,7589,8394,6087,11773,11505,16277,14919,15659,16397,17104,18737,17030,26418,23981,32804,32356,38037,40107,32977,42761,38723,34739,36447,27939,32796,36830,35189,33895,36158,31375,28317,26782
Philippines,..,..,..,..,..,..,..,..,..,..,..,911,899,758,1326,1759,2039,7948,12759,12861,21347,12323,15421,29840,41657,53891,42816,49300,55919,45847,63874,67171,66748,67328,69731,79980,105943,136845,139831,158740,216136,219547,207386,215154,231671,244214,247450,254943,290458,252102,319504,349236,368403,455999,487477,529071,598743,704512,750982,783258
Poland,2113935,2204658,2321383,2339370,2406157,2475239,2521898,2597189,2670703,2830483,2895590,2957974,3007788,3127610,3265285,3383109,3587363,3680655,4017112,4158318,4178505,3835227,4178929,4099061,3896663,4126348,4256277,4411215,4348895,4020638,3302214,3252266,3155653,3114648,2881520,2945672,3023709,2945491,2655920,2549610,2359394,2334982,2296717,2352644,2268050,2288377,2389017,2328605,2297905,2155159,2291765,2287020,2125205,2220974,2063906,2023504,2059366,2069157,2068643,1875692
Portugal,23167,27667,26494,30383,31973,32610,28380,29562,26678,27834,29555,24367,17154,21231,17359,16875,16052,14584,18507,18392,17796,15593,13237,17629,17533,32098,60196,76833,87728,107469,115434,121657,123612,132341,139307,150785,143554,147747,130079,158625,159318,133645,145508,137349,141222,140219,138545,120871,105694,119820,69404,92453,122855,110951,112223,136418,119175,135114,112892,52406
Qatar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,..,..,..,..,..,..,..,..,..,..,..,298732,319247,363572,379978,403064,403532,412462,469531,498504,525717,537769,514469,605377,600018,644133,660662,712704,785923,720166,529560,426474,448604,423560,435595,451969,449897,406346,337957,286874,312742,318954,367357,392710,385176,366658,397326,423011,400489,315098,291171,339835,316632,239252,239063,245908,221381,226068,212057,175084
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8001553,7577208,6656765,5965867,5596585,5409462,5477250,4915298,4641771,4974939,5023764,4819422,4863907,4904828,4775919,4713602,4845832,4645335,4892218,3976137,4247037,4326185,4932522,4530025,4346671,4876837,4743096,4755394,5006867,4752442
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291,3939,4328,5572,5572,6583,7438,10418,9045,9071,12492,15705,19100,13985,18002,12777
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,425868,362570,376952,350695,321162,370048,385951,398217,431074,320193,361948,349944,370402,395153,411329,337942,366230,361122,375479,335298,327696,364235,319443,332022,261623,324728,330334,329683,314965,292991
Singapore,..,..,..,..,..,..,..,..,..,..,..,160,122,179,217,48,141,179,193,28,125,193,68,137,209,475,294,491,576,519,898,531,773,858,1027,479,12,27,0,0,0,0,292,367,476,121,207,338,196,169,310,310,1084,11172,16616,17028,17854,37623,20009,23297
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,336602,342160,333333,332483,331015,328409,336494,354580,349172,342844,333557,339740,340374,361655,358692,331099,347921,362907,348371,327874,291368,257496,256280,228580,225573,223357,212951,196179,190708,178821,185309,178692,192216,189372,177402,186591,167545,167800,162112,163201,155118,145575,144463,143319,137347,134924,141384,141372,118911
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65947,60201,62700,59758,55678,57750,53303,59106,59835,54739,54677,60030,65647,62489,64406,64446,65509,66924,64209,59783,60850,61337,58298,56617,43904,44709,48043,47757,47417,44212
South Africa,..,..,..,..,..,..,..,..,..,..,..,1343920,1344213,1416902,1494983,1563358,1637195,1659876,1765182,1862456,1996340,2252853,2540398,2619963,2821729,2827765,2948747,3065768,3111748,2906413,2785859,2936710,2715677,3049815,3142355,3269687,3312160,3407343,3351126,3433064,3423858,3422363,3294039,3639212,3939846,3849238,3918632,4039590,4417997,4339527,4213277,4127000,4068506,4016845,4275376,3965084,4131712,4130416,4114955,3821340
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0
Spain,369513,379847,384694,381940,365985,382198,352783,354834,360347,360903,377435,374528,382061,376604,366265,407536,393526,425404,396401,451185,520294,641982,713995,751421,763332,817481,803939,782169,662287,823742,806671,839536,857389,770353,794042,795343,671685,767464,732468,821228,876720,802718,904715,842924,878825,861037,760711,834309,578474,431933,325036,522382,638158,463588,478979,559044,441296,536319,471180,205686
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,56,56,85,113,113,56,28,85,56,56,56,28,28,56,82,28,28,0,26,206,26,26,26,29,175,86,86,86,58,28,28,526,2812,761,2754,2052,1993,2110,2726,2784,15064,21190,22303,42848,57620,61019,63206,61080,59144
Sudan,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,118348,110021,104318,103300,107067,93955,89066,88404,77236,76539,80005,72210,61675,68203,75348,81271,78017,61927,63348,74930,71326,61379,68393,85743,103582,122480,128897,125669,123824,117382,123767,117773,110664,113963,122744,120587,126697,109629,106400,101863,102521,115361,118888,111930,123428,109948,112548,112035,101734,80684,104253,104290,91855,92835,87978,88581,85842,85645,92153,85337
Switzerland,73474,63901,67121,81633,57234,48527,39109,30438,27096,26183,25003,19188,15164,13770,11884,8888,8463,9312,9019,9302,13714,20142,18086,15747,21362,21293,18474,17108,14602,15075,15045,12672,8789,7318,7402,7959,5952,4601,3795,3964,5678,6039,5525,5646,5389,6149,6159,7290,6574,6141,6206,5861,5286,5398,5897,5414,4776,4596,4259,3344
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,192,54,111,54,83,111,111,195,110,110,239,270,218,136,56,28,28,28,0,0,56,56,56,56,56,141,113,141,113,113,113,85,113,113,113,113,113,113,113,113,113,28,28,28,28,28,28,28,0
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,106345,108134,95426,88957,90287,88689,90379,102974,128858,161260,147960,177855,242293,284228,302138,370370,403091,464249,487297,480192,526331,612013,680961,710579,733231,832180,950274,1032212,1081677,1270292,1229972,1320669,1432919,1364831,1422079,1505443,1556976,1469819,1461922,1522120,1580089,1568805,1586323,1610871,1526854,1595648,1604240,1654390,1560960
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26269,17456,11569,5391,1280,656,293,726,558,409,513,484,726,926,1762,1855,1935,3384,3719,3711,3736,4137,8623,10417,16317,19379,34038,43729,46254,50361
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,28,0,0,54,54,54,54,54,209,286,415,131,106,106,108,134,134,134,1166,1217,1166,1471,722,1161,1935,2038,2012,2038,1419,1677,800,464,697,387,0,0,2090,2038,2193,6347,6631,7121,14411,16193,7121
Thailand,..,..,..,..,..,..,..,..,..,..,..,4783,3760,4025,6063,6096,6873,7341,9104,18030,19718,21270,29929,28908,35155,69258,71837,90363,97572,116830,159906,190466,203364,219621,247963,288197,359536,361349,293075,309230,321266,369593,384990,404379,448388,481617,523286,589422,644995,625144,685047,684781,690109,721812,664349,706027,645410,686157,662886,591171
Togo,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,..,..,..,..,..,..,..,..,..,..,..,2817,4000,3096,4897,3505,3265,2951,3347,4235,2657,2870,2138,2245,2988,2854,2594,3402,3455,3848,3433,2819,3433,3435,2848,2989,2989,2989,2453,3497,3299,3017,2566,733,0,0,0,0,0,0,0,607,491,0,0,0,0,0,0,0
Turkey,133973,123185,135948,145490,153913,150504,167757,162017,164351,176538,177730,180629,213415,215565,233958,241151,261762,275514,260708,274469,292776,299655,333747,370256,420089,504935,560359,589926,573511,629936,652467,674437,688703,646136,645911,668593,772238,855911,884060,814021,956008,789779,820255,923889,930632,937373,1107921,1242553,1229255,1270600,1306768,1367470,1448706,1267924,1400336,1444648,1605419,1678427,1709596,1756189
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12449,12449,11149,2508,0,0,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3477356,3086608,3038304,2706098,2159796,2135249,1606699,1567542,1606442,1588978,1613813,1571225,1581113,1624892,1543860,1561554,1678999,1787722,1749792,1500706,1601449,1736963,1781262,1742615,1489536,1260727,1244617,1078410,1174595,1152750
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,3947,4644,5263,6089,11791,5676,14371,11467,27550,18626,57877,74092,82606,71790,77061,89124,80396,82782
United Kingdom,4785976,4649996,4676045,4743620,4565967,4520633,4211074,4050535,3923704,3880024,3711503,3517985,2959401,3199842,2850341,2890922,2938621,2963942,2819348,3108170,2880417,2895774,2702423,2706172,1972981,2600084,2748089,2856000,2759071,2603770,2642424,2657863,2492507,2192142,2083286,1978452,1859482,1680439,1633206,1457581,1529547,1621970,1565273,1682007,1554507,1587378,1726551,1628373,1520648,1248633,1296840,1285724,1631272,1560184,1262044,1001223,493382,400423,336517,239314
United States,9330804,9173073,9437938,9958432,10486968,11057652,11655851,11441713,11901714,12132550,12200707,11696973,12114798,13022932,13065394,12832552,14289143,14358959,14939671,15364492,15752176,16173099,15510180,16238203,17138796,17809783,17267039,18277775,19000186,19226697,19264281,19049176,19327286,19795474,19911296,19842689,20574505,21166330,21257659,21430891,22355088,22021204,22334327,22277061,23132303,23377236,23054523,23226932,22852204,20318197,21043259,20057074,17777008,18094905,18072073,15660182,14300841,13847655,13424924,11621365
Uruguay,..,..,..,..,..,..,..,..,..,..,..,1220,1167,983,1035,1033,952,843,108,183,131,80,110,56,56,28,28,28,0,0,26,0,0,28,0,0,26,54,54,26,26,54,54,54,54,82,108,108,52,77,103,52,77,103,77,103,129,130,130,130
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141767,146896,103781,78800,79852,44690,50110,41208,39906,38489,46707,39119,41648,32532,43767,41481,45305,39034,49161,46695,38866,41646,56713,84476,78411,63145,74897,70577,102231,107919
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,5974,6294,11405,8542,10547,6918,10720,3303,6854,6557,6478,3698,5174,5660,7495,8334,10948,7958,21852,19376,0,153,1192,2323,214,672,1437,40558,1528,5532,2048,764,1803,0,1589,7458,4646,5899,9933,8344,8588,8833,8802,8252,5502,6174,3430,1372,839
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,60003,45115,64974,77606,107899,101862,111656,107938,111627,95229,103937,117254,118005,118098,117419,129423,144194,135120,108457,93058,89912,90151,87225,96341,139209,149843,190241,191624,176994,183066,210358,230967,243838,307471,345933,371918,398514,491483,528137,613415,653372,659552,720774,833331,1123368,1193183,1180654,1538231,2015717
Yemen,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,2322,4386,4489,4592,4825,4825,4025,3483,3276,3187,3099
Zambia,..,..,..,..,..,..,..,..,..,..,..,21247,24138,23248,19444,20111,19073,17097,16726,13317,15268,12205,13292,11809,11365,11637,12872,10920,12427,11587,9265,9092,8894,8746,4274,3656,4645,5361,5089,3088,3212,3360,3484,3706,2668,3459,1433,346,25,25,25,25,2989,3681,3928,4052,8104,19696,28993,28993
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,68261,60596,72171,69179,59742,73230,62983,60135,62532,68326,62477,66848,65188,68268,81633,98232,132722,126147,130106,143859,160510,160349,141741,127436,121038,114937,105058,107676,117073,112838,114443,104246,86448,81403,93072,89837,85762,65336,72361,73818,74832,78382,80457,84329,88131,76289,62366,78124,49333
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,12818257,13219487,13446358,13536047,13972864,13932800,14201624,14168230,14208764,13716472,13450687,13427051,13053074,12686340,12639004,12992889,13180433,13317859,12845289,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,376687,366815,389689,403546,421026,427259,439174,425946,501344,500536,574024,612416,704852,763269,790077,799712,776676,756110,743807,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,5901,5875,5612,5007,5901,5638,5506,6212,5628,7186,5993,6403,4358,4781,5516,5690,5619,5251,5168,17574,21021,22486,22254,26020,26227,26794,30871,32806,32289,30044,30177,30641,30003,28867,33924,35521,38897,39804,38988,41329,27323,31697,39759,32719,31799,32760,34575,34863,46967
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,1159,1052,1318,1290,1130,1040,1013,955,955,868,1481,971,578,443,146,146,146,146,204,175,204,204,204,204,204,204,204,2726,3271,3400,3539,3658,3816,3955,4032,4084,4648,4416,4442,4186,185,185,165,146,136,126,115,113,48
