TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
India,..,..,..,..,..,..,..,..,..,..,..,130619,134374,135648,137567,155765,172098,176652,195134,190544,198842,218686,221436,238687,264704,281092,294642,300812,337572,361678,380106,401893,420696,439153,467557,492577,500155,512755,526558,551992,570226,567659,601218,646402,707357,759251,854870,957244,1003993,1067242,1151935,1222625,1295233,1315444,1490990,1511352,1574903,1670706,1755755,..
Indonesia,..,..,..,..,..,..,..,..,..,..,..,626,1112,1246,2657,3168,1267,2153,5195,6876,6206,8888,10861,12370,14443,17546,22259,26647,32587,41220,52355,57694,63918,70384,80874,89003,100616,113188,100746,112817,122447,128135,132581,131389,138917,153774,158137,165388,172408,168152,183546,197014,216634,231772,237272,230684,245322,260058,336726,..
Islamic Republic of Iran,..,..,..,..,..,..,..,..,..,..,..,16740,19541,24541,28228,29552,31230,32494,29815,30877,31460,31784,33271,37073,40072,40802,40424,41368,42037,44831,51934,54191,64436,69228,79344,83131,96084,99392,99576,108040,118634,124333,134186,150466,161975,164095,175266,186667,196970,210125,227016,248915,259160,259160,272480,199595,290448,290696,318748,..
Iraq,..,..,..,..,..,..,..,..,..,..,..,3254,3373,4093,5404,6300,7348,9576,11790,15260,13626,11930,16355,19649,23627,25463,27058,28591,32580,32400,32591,28260,34358,35716,38023,40388,40792,41195,42019,42858,43315,43790,45979,38480,45641,15725,10264,11894,17842,19832,24912,29815,29678,35521,36256,23216,18648,18576,18108,..
Ireland,2221,2380,2567,2628,3380,3622,3982,4511,5098,5288,5778,6394,6955,7916,8132,8122,8975,9857,10570,11722,11556,11246,11038,11416,12380,12935,13655,14058,14526,15595,16146,16654,17564,18194,19339,20761,22255,23807,25513,26176,27817,27936,28127,26190,24786,27623,32370,30519,28718,30952,32778,34146,32977,33436,33824,35437,36515,36914,39200,..
Israel,..,..,..,..,..,..,..,..,..,..,..,7139,7794,8309,8770,9342,9796,10544,11653,12593,12607,12629,12913,14321,14868,15131,15804,17424,17402,18245,19040,19253,20473,21564,27504,29945,31896,34186,35716,34780,37609,34927,35600,39978,40118,42473,42624,44107,45022,37919,44957,43254,44813,47452,54760,45884,48401,46595,50384,..
Italy,116946,125140,134827,152651,160412,170651,187909,202169,217138,228784,243760,241222,259150,277726,289242,282866,304542,311681,318326,333608,338476,326678,318830,312469,330790,334094,341953,355493,376088,393142,399301,399492,400698,395446,411934,430466,428648,444762,457373,481849,510649,515538,515185,519725,519109,521147,530503,526212,509926,434185,460325,461074,433163,413932,406505,405594,407725,416194,417853,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,1624,1750,1930,1868,1994,2174,2236,2246,2124,2038,2030,2131,2444,2470,1526,1480,1566,1534,1642,2347,1264,7862,8356,9713,11635,12078,12460,12866,13205,13529,13612,14112,14612,16812,16891,17111,12532,2142,2167,2185,3672,3564,3571,6923,6887,7326,7036,6368,..
Japan,264600,306360,316800,367200,411120,432720,488520,559440,630720,724680,827640,875102,962305,1048972,1017385,1008202,1079881,1106334,1153199,1213502,1180037,1153858,993038,1034831,1091207,1111054,1093831,1147730,1216598,1283148,1525003,1528677,1490438,1455412,1495882,1476079,1500263,1492345,1428268,1449931,1506630,1444879,1449440,1426067,1454839,1466283,1476942,1506221,1360133,1295075,1362129,1297107,1291862,1299739,1278397,1241627,1233744,1247870,1239552,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,288,324,396,432,540,601,684,756,900,990,1260,1764,2574,3064,3251,3262,3820,3744,3949,4280,4252,4831,4918,5166,5731,6066,6160,6512,6570,6563,6779,7200,7477,8096,9018,9335,9911,10678,10256,11225,11956,11797,12056,13342,13338,13892,13643,13469,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,230166,217080,207216,161737,86969,84010,75074,67270,36374,36760,76226,84319,85561,90929,93755,158476,168228,178070,128599,129395,144436,159739,176983,159408,158480,158982,163684,171382,181425,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,1660,1814,1951,2106,2207,2484,2819,3028,2405,2862,3406,4331,4684,4928,5483,5947,6134,6340,6556,7038,7340,7376,7686,7830,8032,8334,8327,8334,8078,7531,8392,8737,9446,10019,10440,11380,11614,11311,11790,12683,12748,12823,14184,14947,15214,15797,15649,16147,..
Korea,..,..,..,..,..,..,..,..,..,..,..,22558,26518,31846,39168,42322,50767,59018,69246,77656,81792,86548,90166,100422,109069,115546,129888,149458,170111,183686,208048,228258,246056,267498,300377,335038,370368,403945,377294,418633,541408,552002,577580,606636,638273,662234,682063,721904,721051,717574,821232,885766,902315,920509,934582,944528,955379,987944,1003730,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,842,1066,1062,1040,1105,1192,1231,3341,4126,3960,4151,4637,4518,4518,4720,4925,3773,3828,3527,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14292,15394,17266,17971,18396,19541,20131,21658,21762,23224,23148,24858,25135,28980,30359,30907,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18374,19296,21614,12658,8752,13831,13979,13730,10793,9839,10073,5756,4518,9515,5396,6959,6581,7042,7301,6815,6350,7200,7146,5270,4230,8482,6152,6349,9036,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,486,486,590,731,788,853,1976,2254,2531,2736,2545,2664,3179,4025,5630,6282,6898,7513,8183,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11484,10807,8316,5440,5076,5130,4975,5519,5296,5130,5159,5562,5494,5778,5882,6120,6332,6538,6066,5422,5724,6012,7175,6509,6001,6131,6001,6346,6631,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280,4165,4475,6142,7330,8942,8960,9148,9374,10044,10390,10397,10591,10336,10800,11527,12413,14260,14494,13018,16466,15329,16096,16535,18436,17918,..
Libya,..,..,..,..,..,..,..,..,..,..,..,245,274,554,666,878,1098,1368,1624,2002,2999,2765,2549,2351,2167,2002,1267,5000,6001,6001,6001,7502,9000,9000,10001,10001,10001,9000,9000,10001,11002,9497,7992,8827,10465,11419,12186,18011,11434,6962,7484,5976,5216,6811,5616,6811,4367,4410,4208,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19656,18792,13158,9950,10062,9738,9763,9997,9432,8669,8258,8446,9166,9468,9878,10199,10559,11092,10062,8748,9554,9965,10469,10750,11228,11927,12301,13087,13269,..
Luxembourg,4388,4428,4633,4946,5447,5738,5987,6044,6476,6898,7182,7607,7960,8514,9918,8496,8914,8629,8687,8773,8878,8096,8107,8417,9083,9036,8924,9072,9295,9436,10116,10044,9961,10148,11034,12121,11610,12269,12697,13259,11672,10678,12363,12825,13892,12349,13910,12876,12964,11149,13051,12875,11544,10984,11077,11326,12355,10814,11022,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,6530,7481,8561,9202,10112,11081,12931,13522,14821,16078,16830,17834,17708,19051,19886,21226,23364,26377,30982,34751,39229,47603,54554,65606,76450,84949,101405,100944,108479,117439,122681,128066,135727,139846,141134,145494,150163,154364,179273,189774,185792,203940,216508,212353,217703,243752,257275,274101,..
Malta,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,925,936,1757,1760,1836,1631,1624,1757,1814,1739,1836,2002,1984,1739,1908,1908,2009,1832,1429,1451,1451,1454,1462,1494,1480,1653,1727,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,108,122,144,176,209,274,324,317,320,317,320,299,328,313,356,428,511,587,662,763,835,878,929,1328,1480,1616,1775,1951,2012,2347,2560,2563,2671,2768,2801,3028,3168,3287,3229,3366,3316,3344,3467,3398,3463,3492,3576,3606,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,53906,60102,65135,68072,73429,80842,87620,95594,104155,108734,118991,124614,128228,139752,147942,152060,164081,173624,186138,192218,204473,208771,213646,232078,246452,215381,239807,254696,273229,297562,295672,301720,358002,378587,393592,409032,422899,431064,411124,441767,484384,528286,494608,512374,503964,525402,530875,539060,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16178,19490,16229,12596,13147,11603,10220,9468,7564,8640,10163,13810,13208,11765,9259,9234,9554,10271,10307,10372,6721,7758,8330,5065,5681,5094,4439,5371,5551,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5879,6476,6613,6736,6880,6491,5393,5105,4237,4280,3978,4414,4540,4356,3452,4255,4334,4536,4900,5252,5648,5857,6286,6905,6779,7538,7708,8420,10552,11419,11740,12082,13291,14411,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9385,9752,9929,9007,6098,6671,7783,6678,4774,2736,2761,2376,2634,2655,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,3510,3856,4385,4720,4817,5353,6030,6656,7736,8176,8669,8946,9756,10238,10508,11524,11387,13626,13064,14458,15048,16247,15880,17050,17334,17888,18839,19753,17582,21787,20048,21164,22410,24991,26057,29178,30755,29128,30114,31867,34398,36878,37094,38376,39110,40284,42571,43511,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,724,727,850,1030,864,983,936,1019,637,655,662,907,709,554,601,670,907,590,666,637,1120,1058,958,878,936,889,1048,1354,1519,5548,15289,15458,23080,29419,30233,30625,30298,32490,30478,30866,31252,34013,33462,35708,33934,31093,44958,37196,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,1087,1199,1292,1328,1649,1786,1868,1966,2074,2182,2063,2110,2106,2322,3391,3308,3254,2653,2898,3103,2567,2758,2984,3035,3305,3204,3290,3442,4169,4900,4133,5101,5677,5576,5076,6674,6739,6854,6660,8208,9817,9652,9716,10746,7722,7632,18866,25622,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,2016,2131,2192,274,1696,2146,2455,2264,2387,2740,2891,2941,2862,2830,2578,2207,2106,2171,2110,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,43,54,25,83,104,130,162,122,108,198,245,295,320,360,396,536,580,630,641,745,889,986,1098,1184,1292,1357,1490,1588,1829,1879,2149,2254,2437,2750,2830,3056,3244,3046,3456,3607,4046,4108,4507,4867,4342,6188,7236,8777,..
Netherlands,25398,26305,28174,30467,33480,36227,40705,45774,52988,58741,64703,70016,77382,81767,88312,83444,87782,93985,99976,104659,101070,99749,95778,97142,100210,102413,103925,108119,113425,116586,120082,120258,121367,121619,129636,131098,135428,138611,141336,143543,145523,146405,148795,146304,148752,149551,149803,152230,151157,131634,141156,140839,126279,125662,119861,123585,129047,128731,129810,..
New Zealand,8352,9050,9936,11419,12510,13745,14580,15131,8345,9353,10361,13385,17514,20243,20833,21982,25117,25564,26064,26802,27641,27907,29516,33797,35838,35989,37537,38614,39722,40165,41275,41975,40763,44157,45301,45804,46241,47923,47134,48551,49958,50600,52645,51126,54003,55153,53022,52862,51580,50146,54432,53516,50040,49581,49707,50080,49702,49873,50109,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,979,1051,1094,1289,1246,1361,1469,1433,1091,1152,1213,1130,1256,1249,1148,1102,1224,1076,1170,1278,914,832,720,752,817,922,1019,1091,1195,1210,1264,1282,1847,1962,2387,2441,2614,2750,2682,2988,2945,3330,3341,3586,3568,3823,3931,3847,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,515,389,533,562,576,688,583,655,691,601,623,796,886,799,1026,986,979,1048,1395,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,3622,4360,4608,3704,6322,6768,7981,3535,5054,6296,119,8262,8024,3931,8194,8849,9277,9180,8132,7258,7351,7837,7441,7358,7333,7420,7466,6905,6678,6718,6890,6350,5634,7052,7628,11513,14861,12607,11192,11696,13316,14339,14036,14605,14105,12773,13040,13261,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9418,8640,9144,8147,7740,7290,7412,7528,7625,5638,5616,5468,4824,6354,6577,7715,7996,8820,8683,5623,7236,9022,7942,8140,7996,7114,5953,5299,5565,..
Norway,64062,71708,80230,79920,89914,98611,98518,106193,117724,115322,116899,117950,119185,133870,140555,136642,138467,126677,134255,146606,143755,145440,140432,153677,167933,165690,156424,160214,162763,164315,164916,163030,161309,165697,166655,171616,160902,164945,177185,177754,185638,177559,170629,171947,184457,187290,179626,178769,182362,148640,160286,159102,156571,156053,160006,162043,164722,165636,169216,..
Oman,..,..,..,..,..,..,..,..,..,..,..,0,4,4,7,11,18,25,29,36,50,65,83,101,126,155,198,212,238,248,266,313,364,446,464,504,551,655,803,976,1188,1282,1577,1764,2120,2142,2441,2743,3539,4230,5548,9302,12370,13270,15080,17003,18551,18074,18607,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,10285,10285,13183,13334,14389,12506,13212,16520,18724,14789,16297,18007,20059,21103,22496,26237,28843,32303,34038,37213,40547,46955,45493,45101,43859,43135,44269,43420,47527,51689,54508,58252,62518,67180,72022,76331,74732,69624,71518,76594,79088,80327,87682,89924,90126,86436,98885,112374,..
Panama,..,..,..,..,..,..,..,..,..,..,..,583,554,713,515,529,605,799,598,1044,720,846,968,1267,1181,1285,1292,1429,1310,1174,1256,1368,1415,1534,1714,1699,1782,2056,1757,1886,1822,1732,1580,1159,1213,1242,1818,1879,1886,2182,2747,2905,3071,3179,3190,2916,2592,2988,3574,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,360,392,472,518,504,594,756,1012,1235,1339,1490,1346,1271,1336,810,878,1620,2045,2012,2246,2304,2293,2610,2786,3341,3006,3038,3085,3233,3208,3312,3092,3798,4144,4482,4928,5270,5530,5465,5843,6152,6502,6952,7272,7621,7830,8453,8768,..
Peru,..,..,..,..,..,..,..,..,..,..,..,12388,13097,13770,14270,13932,15066,16276,16819,17618,19015,20506,21996,19879,23058,22993,24476,25632,23749,23098,25816,26276,20380,24646,25697,26719,29185,30712,32126,34009,35399,37411,39557,41447,43985,45223,46573,53093,57712,55937,60440,65016,68497,73829,78437,84362,94334,96131,100145,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,12229,13896,17075,20938,25268,28818,28062,24905,34589,29556,27349,27968,31406,30794,32429,30136,27900,30838,35147,35798,33624,31892,33818,38462,39413,42678,45126,45173,44816,47502,52052,49079,54698,52902,55480,56246,58453,61312,61502,66877,69602,72259,74441,77144,81054,86828,92064,99314,..
Poland,48042,55724,60314,62179,68040,73570,79816,89136,95036,101268,110563,117749,126299,137239,148766,163958,174226,183524,190919,189166,187654,169448,164513,173095,178229,177178,176922,179028,185908,177883,153878,135781,130828,135803,141916,158468,166334,175795,156017,140166,143568,138510,135349,142931,151027,147262,152575,163256,157723,141800,149227,158875,160970,170244,171306,178135,184356,196355,202509,..
Portugal,6822,7607,7978,8651,9756,9954,11354,11844,12384,13514,14328,15520,16236,18392,19213,18806,19948,23396,25268,27896,29556,28757,30172,33520,32789,33998,35795,37523,39020,39960,43988,45043,46080,45054,45540,47617,48845,50155,52466,54338,57434,58180,59292,60552,61510,61819,63518,64768,63421,58223,62885,61045,57355,57575,55422,55732,56317,58113,59029,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,1476,1656,1688,1721,1627,1703,1796,1696,1660,1746,1807,2160,2506,2876,2718,2880,2704,2642,5346,6286,4889,5846,6800,7758,8712,9716,10195,13417,16168,17568,22777,27983,32720,35273,35798,41645,42793,43294,40543,43911,..
Romania,..,..,..,..,..,..,..,..,..,..,..,80784,88812,96156,102773,108389,134586,139558,145145,150149,144943,184871,183737,185573,197032,159682,170928,169243,175558,176558,138791,111172,91760,84812,78761,84035,88243,90450,81670,73242,71672,74714,81662,80413,90562,85262,87397,82213,82753,65459,73372,75899,73458,67763,71478,73890,74941,78206,80009,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1734199,1659956,1508944,1355170,1146121,1130454,1058796,1049663,1019322,1065758,1124651,1157724,1150708,1181833,1202728,1187557,1272809,1270001,1296295,1121101,1176656,1198145,1218989,1212091,1201324,1184400,1174835,1219626,1225064,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,4612,5148,6282,8024,8068,11236,4806,5332,10364,4504,5198,8118,6462,10519,22320,18968,20585,31637,29977,29844,34200,32969,38048,36220,35896,36558,40806,39848,43398,44935,45212,47218,56426,51048,55206,52866,65113,79823,88855,103028,116352,132692,167126,164293,142304,144461,148077,161189,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,652,814,907,947,1008,1062,1138,1210,1267,1292,1386,1256,1408,1566,1472,1483,1537,1652,1573,1620,1660,1825,1670,1818,1829,1886,1969,1969,1976,1048,1357,1775,1559,1919,2066,1912,1969,1768,2056,2506,2869,2574,3046,3010,3424,3863,1608,3869,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49748,42948,39348,19977,21596,21967,22511,23814,23252,21215,22792,25258,25744,24062,21618,21794,21514,24300,25438,24379,26960,27666,25574,26104,26003,27140,28804,30247,31447,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,3312,3200,4856,5396,5112,7132,6473,9385,8122,8831,9428,9497,10206,11772,12233,11786,13774,15905,17950,19818,19667,20207,21694,24156,25308,27065,30730,31896,34981,38369,37638,39434,42008,43319,50753,52826,54900,55307,53561,60548,61733,63335,63968,66798,67864,68285,72409,71755,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,26212,27742,29956,31388,31453,33304,35240,36176,40097,46292,47693,47164,47830,49482,52157,53456,55037,56174,57618,54029,39895,40446,29182,36461,32926,37804,36191,33988,34290,35068,34848,32468,36900,38606,39722,42642,43870,45223,38765,39337,40468,42869,42426,44053,41778,43506,44482,46058,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21488,18925,16776,16391,17842,17795,17226,17582,18104,18436,19904,20466,20977,23717,24318,25819,26784,26885,22720,17878,19753,21110,21319,21161,21805,22316,22442,23206,24650,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,117104,119426,128005,137095,150538,163156,170510,184669,202529,211691,218041,215687,220939,245243,256892,267138,275443,286196,292867,296428,296748,262094,272542,272452,290365,323654,329256,366718,358823,348991,373824,406894,384170,406368,396086,408690,424310,421535,410566,435780,440744,427763,425531,422737,396234,390262,385586,390030,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,710,564,..
Spain,34592,37804,44320,48517,54695,61780,70740,76295,84712,94338,101344,110952,122706,136606,153270,156427,167083,174946,182941,193378,194198,192377,191837,195833,205092,203936,203080,206035,211781,226548,227804,232945,233554,227711,227524,218192,229550,247752,257123,275227,308304,324961,330714,346518,365490,378130,337406,350251,339084,276466,264564,264424,260878,254981,257965,273798,280436,291668,283172,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,1364,1764,1789,1829,2009,1991,2005,1926,2426,2437,2671,2833,2711,3085,3139,3334,3121,3258,3272,3276,3776,3805,4403,5616,6026,5944,6545,6847,6854,7927,7733,8291,8762,9680,8806,9378,9457,9641,9983,11333,12164,12701,12924,13529,13968,14936,15738,16553,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,742,796,842,907,1008,1120,1195,1296,1238,846,778,662,601,655,670,612,828,860,684,734,796,832,832,1498,1361,1397,1559,1577,1685,2228,1829,1433,1537,1508,1789,2038,2178,1969,2552,3197,3776,4050,4604,5861,5443,6458,7212,6462,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2297,2336,2707,2261,2362,2498,2833,2794,3179,2988,2920,3193,3118,2596,2552,2498,2079,2328,2196,..
Sweden,68008,75992,80258,82832,90623,92981,98824,103741,111456,119743,123556,123538,130302,142355,144061,139327,144194,138924,141617,149076,146056,146632,143316,154537,167566,176090,175637,186768,194058,195707,194238,186350,182254,180659,181714,187247,187808,192586,195728,201496,204977,208472,206183,201985,205898,207209,206431,208739,207590,185152,195790,193687,194677,187250,182628,181012,181040,183380,182588,..
Switzerland,25592,28282,27421,28616,29646,30766,31543,32674,33415,34654,36839,38311,39546,39823,40968,37552,38045,39478,40039,41540,42836,43463,43502,43956,52340,56318,57168,57740,59814,61376,62053,62118,60732,58324,56578,57470,57136,58090,59962,59738,65084,66064,65452,65851,67111,68029,68389,68382,69408,65549,69365,69138,68501,67561,64868,64760,63940,64430,62320,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,2786,3431,3154,3809,4320,3935,3643,5191,5173,6271,7535,10282,12254,11567,12715,13356,13421,13626,14018,15124,15250,13824,13781,16304,16430,18133,19292,20920,22709,24296,26892,29610,27050,23742,30420,25153,33858,36731,26737,40745,36749,30794,22068,18630,15786,15980,16165,15987,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,32504,38326,42077,44924,49651,57776,64336,74110,81778,85756,83059,85777,93348,101315,103658,118238,127602,139025,151560,159091,172786,184644,194389,205909,216263,226577,247907,258948,278878,312808,313546,335538,354254,379872,394175,412196,433512,425210,398639,450886,463975,466272,479570,491090,484924,492800,508002,536345,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41400,39600,37800,29405,26197,24818,24343,17863,17060,18292,19354,20300,20682,22579,23029,23702,23983,24055,23270,22115,26766,23220,22838,19786,14605,14000,14810,15941,13619,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,544,594,644,670,702,738,760,770,850,878,929,907,889,932,1012,1166,1217,1242,1382,1436,1674,1408,1361,1397,1462,1343,1058,1242,958,1397,1631,1825,2120,2394,2596,2740,2502,2920,2531,3730,3618,3920,4403,4572,4903,4889,5489,6187,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,10793,12834,14180,15199,17154,19674,16762,18328,20696,22795,24642,25898,28033,30733,32796,35842,39956,46627,55555,64544,71330,73465,80543,104112,118292,124722,124351,111006,130241,144500,150854,164635,176623,191635,204786,213534,220205,206748,204012,229068,228305,241578,246982,297443,302335,319961,315979,316184,..
Togo,..,..,..,..,..,..,..,..,..,..,..,144,144,137,180,194,187,295,338,223,187,209,238,223,259,274,281,302,310,338,367,331,418,299,328,562,684,691,850,551,479,500,551,670,637,652,680,695,562,900,864,911,997,824,1714,893,893,2268,2173,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,1224,1519,1850,1948,1836,1976,2354,2506,3550,3798,4259,5756,5886,5494,5490,6271,6793,6415,6242,6898,6955,7520,7423,7952,8147,9238,10375,10577,10591,11012,11290,11106,13424,13561,14965,14965,16081,15646,15602,17140,17870,18630,19426,20254,21118,20491,20280,18419,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,1652,1915,2084,2250,2246,2574,3089,3467,4327,5306,5544,4457,5144,5483,7344,7945,8460,9274,9742,10224,10523,11009,11066,11812,12193,12377,12773,13511,14785,15768,16823,17309,17539,18450,18176,19490,20056,18432,16981,18436,17208,18407,19094,19656,19721,19523,19399,20653,..
Turkey,5231,5432,6462,7196,8050,9335,10058,11102,12578,14486,15696,18569,21193,23170,24844,28793,35050,40266,41699,42131,43751,48060,51365,52891,61283,66096,70164,80215,84762,92668,98435,94547,105426,114325,114271,128689,138200,148637,159545,160139,165920,161993,175954,193309,208951,218416,238885,257220,261122,246614,278262,309146,324990,328982,345038,362603,378576,407576,411890,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14328,13824,6941,7884,6552,6498,6098,5058,6797,6250,7578,8068,8118,8042,8906,9659,10055,10832,11318,11628,11938,12290,12593,13424,14404,16200,16200,16200,16200,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,523343,491771,407149,345694,275962,256349,237197,233359,216691,207896,217080,202338,204286,220252,235278,236552,247219,249008,241718,201096,237280,226404,227164,210902,195844,179867,179788,180846,186217,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,47,104,158,209,302,432,655,835,1105,1397,1602,1976,2250,2441,2660,2840,3028,3290,3384,3614,3672,3956,4601,5026,6880,9536,10811,10588,12949,15311,18263,20873,22396,23216,23224,26824,24163,30190,31698,27328,33221,29304,36853,40306,46703,47520,49381,49861,..
United Kingdom,195476,201686,206327,216644,237427,250902,252371,254293,278093,293706,301187,299135,297853,328568,312732,305647,328691,331171,336244,346849,314226,302346,287896,286315,293461,298984,308876,321934,336204,357901,362311,358452,342994,348631,342241,362362,383148,384685,385837,399521,410803,400813,405533,393401,401278,417690,413626,406080,410944,359053,376805,369112,354884,349441,335365,334959,336324,332424,335288,..
United States,1166400,1213200,1296000,1357200,1458000,1544400,1670400,1746000,1875600,2012400,1895263,2061248,2178522,2324876,2333110,2289971,2513693,2607246,2679725,2769988,2686090,2714357,2408249,2513304,2764033,2745072,2635416,2765210,2952594,3038339,3119551,3447029,3545280,3559428,3706834,3748986,3817876,3841502,3893569,4017085,4111600,3781048,3147800,3216542,3231166,3233347,3245018,3294947,3215081,2870352,2975155,3065598,3045280,3047346,2955744,2902493,2868826,2802366,2782178,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,2387,2315,2336,2614,2880,3010,3100,3521,3744,3906,4064,3701,3863,3971,4104,4446,4583,4903,5148,5328,5699,5519,5566,5569,4716,4626,4680,5065,5569,5738,5616,5238,5263,5814,6116,6160,6808,8791,8662,9112,9094,8917,9468,10465,11704,12182,12205,13360,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78466,72475,68839,65387,63590,51840,50652,53716,53507,54029,55865,52913,53662,52387,51106,50155,51664,49828,50051,50202,50000,52808,53017,53953,56927,58464,58928,62405,55519,..
