TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Iraq,..,..,..,..,..,..,..,..,..,..,..,10318,11496,11808,12827,15539,19282,20179,22718,26533,26233,25258,27165,31393,33788,37974,42461,44010,49328,54457,52412,43382,66406,87844,98808,95145,97472,114189,79194,60907,70503,80279,75127,69585,72873,73176,68982,62715,72788,92307,103577,110423,126551,135718,140885,130762,138410,139455,153305,..
Ireland,13055,13792,13907,14314,14803,14287,15705,16979,18638,19388,19569,21643,21399,20830,22601,21149,21876,23488,23206,27053,25896,25701,25275,25123,24905,26453,27464,29104,28103,29240,30112,30730,30836,30995,32051,32637,33992,35000,37607,39114,40915,43062,42182,42092,42568,44426,45460,44646,44244,39690,39526,35392,35922,34608,34088,35340,36911,35693,35274,33389
Israel,..,..,..,..,..,..,..,..,..,..,..,13760,14430,15653,15823,16410,16485,17386,18581,19009,18852,19641,20936,21780,22671,24311,26722,28996,30702,31954,32818,33329,35554,39046,41854,44874,47060,49247,49314,50709,54844,56131,59258,61002,61175,58797,62007,64268,64479,63854,68438,67512,73752,64773,62366,63849,62937,63688,59612,63480
Italy,98735,113568,131278,145566,158566,171562,187362,208012,227204,245850,274706,289402,306537,328082,331434,317060,341985,332594,338275,353929,355353,345953,341146,336383,341984,342047,343291,362714,366821,384750,389412,388384,385844,382858,378496,401105,398163,401287,411832,417731,420437,420181,427183,445258,454995,456432,449184,441461,428854,383717,391992,384107,366677,337576,319155,329662,325657,321481,317141,302775
Jamaica,..,..,..,..,..,..,..,..,..,..,..,7670,7627,8172,8068,7088,6330,6959,7136,6860,6673,6614,5586,5630,5248,4683,4461,4619,4832,6229,7246,7213,7907,8098,8155,8417,8773,8960,9462,9739,9790,9817,9971,10281,10257,10282,11745,11753,9318,7494,7149,7271,6775,7221,6991,6874,7353,6835,8192,..
Japan,255703,284604,302085,336492,376485,397357,453204,530086,577577,661132,725199,750998,788842,897855,886077,849910,876460,901125,895711,917872,870613,846592,820253,826177,886757,866234,866289,871446,936977,964695,1053862,1065312,1075800,1068443,1120640,1130647,1143670,1134063,1095893,1130883,1147859,1136251,1174549,1183838,1179806,1181536,1158268,1195700,1131067,1075898,1131757,1187185,1226602,1234092,1193262,1155555,1145417,1125499,1080716,1066153
Jordan,..,..,..,..,..,..,..,..,..,..,..,1351,1502,1722,1829,2151,2641,2798,3364,3464,4312,5259,5989,6531,7079,7475,8239,8684,8412,8511,9174,9217,10636,10770,11374,12194,12467,13087,13575,13584,15247,15049,15552,16032,17190,18459,18767,19549,18443,19271,18788,19760,22711,22341,24016,23737,23148,24387,22985,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,237251,246366,252398,216238,194436,170519,148261,125620,128266,115894,112014,109246,119577,134803,146417,156902,172937,187205,230259,202716,221101,234817,233846,249160,197877,199093,216217,218760,214012,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,3233,3386,3540,3525,3461,3971,4164,4152,4103,4395,4295,4070,3748,4458,4593,5216,5418,5377,5683,5517,5309,5338,5285,5274,5729,6229,6028,6583,6902,7768,7084,6834,5866,6724,7483,8445,8382,8822,10430,11210,11321,10355,12135,12869,14752,16306,16426,15936,..
Korea,..,..,..,..,..,..,..,..,..,..,..,52942,54853,68234,71624,77728,86411,98634,107423,121256,125600,131379,131222,139159,151438,155730,162089,168385,191986,203227,231806,255833,275920,302904,327437,357306,381680,402318,343687,378159,431897,445863,435895,437779,459790,457672,464712,477414,488844,502089,550916,573761,575466,574551,562679,582047,589212,600034,605775,586160
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5105,6474,6436,6774,6843,6639,6701,7030,7570,8397,8696,8605,8117,8297,7392,8606,9081,8169,8278,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,14028,15445,16246,15700,15079,16439,18068,19949,25555,26341,26668,30136,32227,32861,36497,39946,42880,52047,60541,27566,7537,21866,28130,32411,32090,31217,32333,38429,42243,45779,49653,51546,52933,56752,64750,67309,67504,71595,73935,77146,79980,82318,83831,81873,86173,88080,88048,87789,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22762,20423,13297,9794,6365,4459,5528,5399,5720,4620,4450,3762,4738,5261,5187,4892,4877,5963,7006,6522,6040,7211,9564,8720,9032,9684,9193,8842,10494,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,866,961,1010,1052,1112,1159,1487,1580,1895,2156,2419,2551,2706,3336,3505,7693,14402,17552,17832,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18777,17201,13833,11742,10147,8903,8904,8421,8028,7410,6841,7247,7235,7464,7480,7581,8031,8360,7938,7186,8088,7340,6996,6912,6724,6846,6799,6680,7189,6766
Lebanon,..,..,..,..,..,..,..,..,..,..,..,4582,4985,6387,6488,5709,5247,4613,5803,6300,6653,6334,4679,5195,5456,6614,7062,7232,5473,5514,5514,6949,6898,10135,11119,12830,13341,15282,14921,15701,14042,15203,15160,15110,15264,14530,14222,12780,16331,19361,18293,18597,21081,20705,22538,24619,25461,26925,25362,..
Libya,..,..,..,..,..,..,..,..,..,..,..,3721,5406,5786,6781,8671,9228,10676,11921,12848,17589,18171,19711,20369,21516,21244,22140,22743,25053,26776,25844,25672,25417,26723,31134,32954,34674,34520,35343,34489,36743,37763,39814,41516,42415,43098,41978,38964,42184,45339,48182,34415,44366,48299,50771,45268,43839,44956,45643,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32215,34287,19227,15372,14431,13434,13915,13558,14295,11900,10222,10870,10931,10938,11563,12444,12502,12684,12611,11407,12315,11525,11531,10869,10463,10550,10750,10772,11135,11136
Luxembourg,18756,18974,18384,16292,17233,18840,17462,17458,18213,19541,17706,16472,16118,17448,16012,12739,13642,12957,14161,13262,12450,10536,9880,9240,10109,10335,10018,9425,9873,10640,10746,11238,10915,11213,10323,8226,8309,7800,7122,7455,8065,8690,9375,9852,11232,11493,11302,10704,10640,10085,10664,10515,10311,9781,9288,8805,8502,8627,8949,9202
Malaysia,..,..,..,..,..,..,..,..,..,..,..,12799,12598,13024,15240,16217,17654,17506,19452,21743,23702,25364,26565,29457,30035,32911,32343,33742,35670,41849,49603,59944,62917,67760,72995,79590,90917,97294,97715,106344,115059,120446,126500,132793,146573,155843,161805,178056,190310,169810,189861,191492,192760,208731,220185,220240,216335,210768,228038,..
Malta,..,..,..,..,..,..,..,..,..,..,..,655,828,794,726,651,740,781,917,892,992,1126,1293,970,1327,1158,1875,1965,2138,2319,2315,2211,2169,2806,2507,2379,2324,2470,2374,2409,2129,2489,2318,2608,2598,2622,2646,2711,2719,2505,2581,2567,2710,2366,2348,1652,1348,1517,1547,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,261,290,328,397,422,488,564,604,607,572,579,532,607,648,612,763,807,901,1014,1164,1252,1323,1469,1514,1551,1614,1624,1792,2198,2432,2566,2613,2749,2770,2962,3304,3395,3467,3423,3662,3639,3725,3818,3950,3961,4036,4175,4134,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,93748,106450,117631,128283,134558,145195,154303,170194,183823,204604,219538,230364,223836,231836,241154,239877,249471,248324,262054,256957,275146,278011,285596,309345,291336,304783,323022,345372,335900,359736,360600,368116,386602,396046,412385,426860,433369,434539,425194,440460,456460,459456,449627,434204,442417,446176,445992,448452,455049
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30532,24600,19848,17008,13810,11893,10210,9310,8434,7142,6537,6844,6963,7520,7493,7810,7518,7436,7360,7299,7947,7919,7698,6705,7249,7579,7711,7528,7962,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11762,12783,13545,14395,13658,12839,14673,12809,11827,10293,10235,8651,8477,8508,8568,8962,8945,9549,9251,9506,10985,12331,12909,12851,13539,14140,15572,16985,18288,17940,17119,17981,19276,21130,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2005,2179,2098,2693,1747,2584,2536,2332,2267,2218,2358,2113,2225,2517,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,6578,7231,8330,9101,9662,10612,11647,12445,13334,13687,13860,14519,15296,15632,16273,16760,17162,17967,19417,19656,20605,22134,22845,24999,26074,25707,26872,27549,29086,29551,32194,33338,33067,36598,39216,40525,41350,43178,43155,46397,50752,52238,51519,53521,55371,55299,58148,58895,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,2934,2656,2772,2674,2376,2427,2308,1991,1895,2343,2034,1860,1721,1469,1504,1471,1470,1482,1459,1085,903,1085,1280,1072,1148,1088,1198,1156,1146,1318,1305,1374,1665,1691,1515,1623,1973,1952,2214,2377,2824,2622,2955,3884,5031,5057,5290,5909,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,4512,4394,3443,4026,3927,4193,4484,4638,4765,5072,5014,5150,4980,5482,5735,6059,4515,4279,4180,3914,3835,4090,4651,5457,6727,7105,7039,7766,8573,9282,8200,8082,10259,9922,10478,9715,10117,7608,7214,7906,8102,11447,13167,16536,18667,20899,30405,31525,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1118,1218,1415,1636,1773,1924,1974,2018,1979,1942,2460,2129,2266,2380,2525,2535,2620,2955,3031,3127,3185,3310,3518,3665,3906,3990,3966,3883,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,190,260,394,374,319,244,289,282,454,519,445,508,726,794,551,739,747,740,579,895,1127,1137,1299,1616,1763,1834,2100,2203,3007,3100,3350,2671,2905,2697,3074,2501,2578,2882,3425,4122,4405,4972,4945,5949,5694,8504,10193,11187,..
Netherlands,65954,67796,75978,83498,83547,87474,89490,90826,99685,109601,126233,127679,142501,148450,140149,131962,140723,138521,143012,153155,145417,143266,134919,130473,135309,138397,141462,145369,143338,146409,147775,153812,152595,157538,156688,163583,173221,165882,166265,160907,161617,166590,166904,169919,171659,167490,163262,164115,164823,160072,170762,158412,157156,156791,149503,157858,158034,155612,150869,142804
New Zealand,10361,10667,10051,10859,11489,11793,12191,12019,12192,12920,13844,13502,15471,16697,17391,16430,18178,18718,18216,16359,16476,16256,17944,18064,18439,18905,17884,19129,20410,20531,21749,22066,23805,23419,23724,23787,24879,27124,26682,28071,28917,31076,30975,32858,32339,33646,33721,32541,33398,30403,30248,29492,31223,31052,31062,31245,30422,32227,31511,32050
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,1490,1527,1669,1838,1853,2125,2611,2357,1567,1798,1880,1867,1960,1791,1803,2132,2217,1922,1569,1839,1816,2116,2089,2393,2514,2662,2859,3358,3392,3542,3708,3832,4164,4283,4087,4295,4453,4253,4185,4277,4493,4445,4236,4487,5000,5108,5130,4940,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,651,647,675,739,773,736,730,804,842,1068,1359,1380,1866,1780,1970,1954,1952,2049,2266,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,5699,6845,8417,9200,10816,13712,16810,20464,21072,25355,28336,32019,33046,30491,31785,30301,31179,32652,33153,28064,32883,39619,36167,30493,32775,36420,41380,37526,39348,43766,49224,50854,54066,54019,56558,51356,47716,52945,44126,56899,66425,70543,80885,88916,82515,84185,85981,104273,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8591,8384,8332,8640,8351,8306,9862,8786,9651,8880,8522,8671,8129,8829,8543,8917,8913,9340,9125,8502,8320,9149,8793,7854,7437,7134,6947,7420,6932,..
Norway,12798,12479,12758,14064,14807,16040,18088,18417,19512,21771,23945,23001,23559,23368,22699,23603,25343,26583,27084,28798,27235,25469,24326,24410,25061,26416,29715,27581,27733,27093,27467,25954,28863,30531,32116,31408,32365,34117,35757,37221,31879,32889,32504,35070,35594,34500,35462,36038,35306,35683,40009,38208,37124,36937,37004,37242,36541,35590,36040,26041
Oman,..,..,..,..,..,..,..,..,..,..,..,256,263,291,449,722,1117,1310,1545,1889,2248,2507,2944,3895,4982,5636,6231,6309,6628,6847,10162,14104,13357,12582,12505,14692,14933,14988,15278,17488,20419,23016,24673,25286,25111,25182,33730,37160,36190,38720,42556,48966,54577,56749,59930,63904,64757,65117,68773,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,15873,16000,16990,17959,19982,19092,20302,21283,22972,24316,26266,29179,30633,33067,36499,38504,45196,49015,53235,55974,57147,63753,70364,72958,79249,82219,85676,86570,94875,94385,95401,97908,100489,112710,114970,124417,136348,130404,133728,129169,130670,132271,133082,141296,150689,166253,183420,194086,..
Panama,..,..,..,..,..,..,..,..,..,..,..,2487,2661,2918,2978,3097,3093,3071,2902,3060,2911,2522,2962,3394,2813,2666,2749,3054,2390,2495,2563,2995,3528,3550,3773,4092,4129,4338,5401,4689,4878,5870,5096,5155,5178,6685,7063,7057,6565,8035,8601,9301,9561,9686,10432,9846,9916,9395,9283,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,571,631,703,666,704,780,1118,1402,1347,1347,1309,1312,1249,1396,1423,1467,1612,1845,1831,1930,1884,2254,2608,3071,3490,3448,3834,4020,4027,3282,3415,3590,3713,3763,3473,3605,3737,3952,4101,4792,5016,4887,5082,5372,6018,6803,7655,8066,..
Peru,..,..,..,..,..,..,..,..,..,..,..,15390,15403,16253,17491,18240,18514,18186,18362,19198,20403,21248,21069,17775,18601,18052,19331,20902,21265,19308,19151,18541,19361,20031,20550,23311,25680,25413,24421,26856,26403,24337,25525,24876,28768,28633,28032,30924,35210,37747,41544,44921,44093,45182,48111,49530,52187,49755,50045,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,23793,24700,27705,26562,29250,29062,32402,33725,34938,32621,30841,31113,33203,29588,29268,27086,33320,34998,36654,38051,37340,40829,44006,47361,57258,62158,69047,69434,67099,68131,67878,66846,69029,70527,71502,65547,69022,71179,71468,77128,77755,80408,89650,95714,103891,114752,126488,132139,..
Poland,190875,199121,211113,213437,221661,229564,235159,243235,253623,273686,280156,287362,299577,312790,325212,338900,362485,375047,400148,406116,416002,385785,391824,394118,409706,422392,428165,443658,432783,413572,344762,346211,337830,338869,333109,333338,349101,337888,312080,302800,289591,288640,282611,293130,296745,296261,308078,306295,301597,291472,307493,303188,296941,292407,279259,282708,293211,305825,305748,292853
Portugal,6015,6975,7108,7780,8233,8736,8560,9280,9757,10274,12800,14391,14550,16192,16488,18031,19348,18752,19756,21889,23753,24877,25370,26081,25041,23925,27252,27758,28861,37138,37893,39497,43638,42598,44011,47231,45354,47371,52064,58381,57852,57757,61695,56908,58125,61386,56445,54632,52832,53077,47561,47055,45670,43741,42835,46931,46460,50800,47245,43833
Qatar,..,..,..,..,..,..,..,..,..,..,..,2240,2470,3456,2999,4928,3479,4047,3832,6210,6982,8479,9216,9559,10655,10686,11397,11635,12044,12830,12432,13732,14454,15270,16056,16832,17633,19180,20427,22555,21258,22477,26559,27859,30867,33212,38464,43997,46922,48041,55503,62905,70005,71322,76940,79919,81887,84337,86995,..
Romania,..,..,..,..,..,..,..,..,..,..,..,114672,118343,129116,129795,140600,153509,160745,174373,178747,177369,178702,176472,178706,174905,174876,180006,188878,193788,189851,168189,139174,123087,114806,112322,117588,120753,110419,96477,82855,86222,91341,90949,96974,93741,92633,95286,92382,91071,77431,74725,80859,78579,69312,68467,69559,67963,70789,71571,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2163533,2136444,1959348,1799795,1596390,1548252,1521658,1414792,1406588,1442982,1474394,1474670,1465851,1493896,1488201,1481897,1537703,1533725,1553838,1440681,1529228,1604743,1607950,1568533,1551605,1534458,1510558,1536771,1587024,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,12679,14410,17566,20205,22519,25906,34439,52850,73640,99437,112983,125405,134863,117293,117802,118482,130197,138383,138045,151114,157306,170657,180823,193007,191653,203527,205717,220203,226147,234617,238288,255319,266342,282109,297112,315848,332963,363869,379447,418242,434342,463381,471162,506944,531394,527788,516623,491656,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,1216,1251,1379,1470,1609,1676,1818,1763,1954,2041,2002,1926,1907,2040,2125,2043,2069,1967,2079,2133,2128,2322,2264,2327,2479,2597,2868,3192,3556,3521,3836,3917,3810,4439,4626,4437,4981,5219,5374,5458,5782,5662,5992,6674,7497,8138,7787,8080,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61907,52202,47992,42718,38905,44549,51652,56315,56210,40010,42939,45003,48581,52145,56345,50320,52465,51238,49905,45956,45610,49776,44570,45374,38054,44472,45496,46148,44793,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,6059,7222,8122,8464,8440,9122,10179,11756,12673,12658,13531,14008,15112,15700,16605,16827,17234,19704,21091,28970,30475,31411,36164,37979,37582,38520,38162,37047,37802,42118,42031,41291,38158,39619,36901,37172,38286,38424,38832,42414,44767,43692,43918,44459,45496,46157,47429,47361,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,38866,39294,40972,41841,43154,43690,45419,50650,51543,55777,54433,52820,52702,54567,54413,51687,53500,54300,53652,54812,47938,44789,43291,40587,41216,41074,41058,39582,38833,36882,37368,36900,37410,36213,37262,36484,35705,35424,32609,34572,32855,31251,31785,29171,29445,30160,32212,31631,28856
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14666,14105,13912,13887,13529,12737,12441,13268,13223,14064,14854,15284,15043,14446,14051,14875,15081,14966,15235,15443,15799,15753,16798,15110,15447,15427,14858,14212,12756,12805,13586,13731,13640,13072
South Africa,..,..,..,..,..,..,..,..,..,..,..,157114,162895,178463,185320,202999,216843,217293,194729,198765,208411,219461,216062,208000,220367,222953,219471,234734,233463,236849,243842,238702,235394,242840,248157,259773,269597,284045,291987,274280,280527,316491,326838,348268,375308,372303,374162,391490,421571,398590,420286,404687,422291,432211,443194,419549,419888,429862,427973,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1419,1453,1526,1969,1730,1516,1383,..
Spain,53611,57809,60694,62236,67407,70184,76291,83662,93332,100094,109152,119087,125005,139381,150904,155843,172514,165222,164245,174773,186254,190242,184473,187942,178735,173024,177340,178123,181317,198712,202627,210400,221930,208166,216953,228207,217985,235853,242406,263871,278584,279777,297223,302618,319270,333710,325036,337863,309774,276086,262054,264874,260512,235161,232064,247067,237613,253988,248891,229860
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,2758,3391,3534,2887,2637,2686,2905,3338,3625,3624,3759,4221,4446,3818,3485,3434,3965,3766,3587,3676,3823,4916,4817,5392,5454,7980,7950,8255,9103,10523,10403,10978,11949,12314,13393,11780,12937,12123,11566,12409,14673,16068,13741,16880,19490,20899,22285,20606,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,3214,3408,4547,4270,3213,3187,3394,3081,3144,3668,3580,3684,3755,3332,3980,3918,3002,4381,3953,5296,4734,4427,3091,4596,4309,4104,5074,4625,5091,5486,6017,7462,7642,8386,9928,12358,13296,14417,14738,15123,14206,13867,13119,13986,16361,18929,18784,18643,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1454,1492,1087,1206,1365,1660,1502,1384,1429,1427,1727,1924,2397,2239,2592,2696,2253,2076,2024,..
Sweden,45775,44587,47390,52359,55348,59942,65932,62850,70585,78305,88713,82047,82174,83562,76514,79041,85860,82904,77584,80106,73120,66199,60478,54965,54040,58386,59863,58028,55592,52788,52077,53099,55657,55413,57380,56935,62422,56277,57230,56126,51989,51165,52744,53997,52309,48891,47454,45797,44753,41616,46807,43230,40671,39145,37696,37665,37238,36846,34515,32451
Switzerland,17923,18454,20989,26375,25278,27228,27242,28345,30600,33457,37084,38919,39388,42986,38507,36753,38582,38996,40109,38653,39262,36930,34942,39073,38548,41773,41674,40019,39873,39475,40746,43419,43595,41539,40483,41450,42215,41141,42640,42922,41984,43397,41882,43185,43532,44004,43626,41656,43104,41821,43253,39267,40660,41648,37845,37315,37838,36862,35715,36323
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,5435,5143,4931,6985,8261,9289,10060,10151,13339,12328,13869,16593,19561,22044,19536,20979,23803,24443,23830,27230,29788,28290,28271,29403,31133,34245,34523,37530,36569,37028,38907,39815,40036,42492,53466,56694,59994,61876,57021,57271,53715,43744,28589,25307,23741,24856,26773,25769,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,29994,34115,38382,37406,41034,49589,53463,60521,63996,71047,64876,64391,68339,69812,67419,78882,83400,97616,106367,108631,117526,124894,134011,141790,149903,157375,168926,181132,190661,208382,213252,220629,229364,237283,240400,247870,250142,238906,227102,242562,247391,243146,243611,249626,249646,254433,260611,257030,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11018,10172,7490,5020,2937,2460,2216,2496,2757,2530,2177,2116,2085,2094,2502,2347,2549,3115,2948,2310,2303,2418,2892,3007,4022,4212,5428,5844,6797,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,1403,1640,1673,1504,1405,1378,1389,1487,1524,1490,1471,1349,1369,1389,1463,1544,1538,1585,1602,1671,1644,1639,1695,1782,2492,2775,2635,2377,2179,2610,2766,3154,3289,4566,5119,5514,5279,5404,5178,6022,7240,8880,9893,9632,10473,9677,10121,10340,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,16243,18274,20717,20648,21152,24114,26747,30008,32092,33744,32559,31130,34593,37999,42059,43378,49996,57105,66178,80884,90013,98169,110650,123521,139938,157117,160973,146026,151719,152285,159994,169402,177112,193810,200204,201676,209446,215179,207209,223416,221780,238939,247423,243895,247812,243894,243826,241031,..
Togo,..,..,..,..,..,..,..,..,..,..,..,343,359,305,273,317,269,342,342,413,366,364,433,300,340,297,482,523,507,513,575,524,375,253,589,579,945,662,826,1092,949,781,852,1090,1030,963,887,893,1096,2276,2076,1887,1625,1274,1153,1010,1485,1255,1443,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,5369,5473,5668,5194,4575,5184,5940,5878,5918,6370,7206,7021,6637,6754,6654,6827,7178,7723,7595,7901,7810,8168,7870,8062,8163,8497,9112,9479,9480,9718,11144,12258,14997,15655,17034,19399,19797,19284,18483,20995,21555,20662,21325,21214,20569,17676,17624,17189,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,3721,4140,4230,4781,4846,5136,5744,6264,7322,7920,8142,7936,9122,9406,9662,9927,9974,10807,11668,12196,12534,13283,13704,13795,14036,14772,15427,16098,16895,17638,18508,18526,18341,19046,19473,20164,20978,21058,21139,23294,22245,23474,23645,25036,25615,25212,26157,26241,..
Turkey,16771,16407,18531,20290,22235,23619,27254,29588,31890,35087,38078,41737,49056,52755,55306,59631,66675,72221,73033,67556,71523,71127,77569,83282,87715,95358,103308,113730,108735,120704,128758,131776,136527,142530,140333,154020,170678,178328,178398,178061,201217,182681,192598,203139,207391,215883,240244,266188,262355,261267,267834,287191,298428,285179,307172,318974,338874,378631,374129,371410
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44646,37788,27652,26187,32584,33256,29507,29760,30413,35587,36666,37906,39734,44234,46599,48103,49212,55833,56461,49959,56920,61795,64094,65505,67016,69105,68972,68998,69133,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,688619,651932,565964,492917,410679,395842,343950,325830,306500,303190,295116,298078,301124,326617,302872,290620,298505,305977,295035,249698,266581,279618,274008,265203,234314,187592,197626,171300,181827,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,2463,2585,3234,3371,4919,6371,10603,12250,14499,19221,23327,25562,24690,31869,35634,40014,44212,45436,51946,51851,59135,56541,59590,65557,69604,72704,76585,78338,80619,79824,92690,94650,98868,105082,111205,115117,124255,146556,148543,154614,158148,168517,176773,176390,186576,192071,200602,192545,..
United Kingdom,564606,558299,574047,590746,588416,601074,582876,576604,578937,598785,619702,621137,602249,634239,595190,576042,582095,592910,591088,623135,570574,554445,541404,533135,516152,543545,558075,562619,561127,547412,549390,560129,547521,530618,523226,513796,533809,511896,514529,511949,520563,535303,521177,533472,533391,531649,532900,521733,507897,460084,476626,439179,461442,447003,408663,394022,372353,359944,352363,339221
United States,2813809,2832098,2951023,3085191,3196051,3358655,3547095,3684656,3898241,4038172,4231975,4289035,4527984,4691091,4539982,4355839,4616829,4781621,4771143,4800310,4595789,4533921,4321083,4294488,4485578,4514313,4478049,4633016,4842013,4904548,4803083,4765774,4837749,4952760,5024120,5073896,5230535,5495044,5545442,5563875,5729875,5702169,5545478,5610750,5688778,5703220,5602450,5686716,5512513,5120690,5352120,5128178,4903010,5038524,5046565,4928611,4838476,4761302,4921126,4766383
Uruguay,..,..,..,..,..,..,..,..,..,..,..,4979,5423,5057,4863,5168,5262,5172,5296,5758,5172,4911,4587,3667,3280,3082,3026,3409,4428,4793,3623,4146,4543,4265,3947,4418,5142,5207,5385,6429,5144,4496,4091,4030,5193,5152,6070,5597,7499,7249,5955,7226,8177,7025,6173,6301,6233,5782,6224,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117768,118585,110578,111368,105072,94581,95662,96950,112134,113444,120208,121054,123693,116521,119295,112542,119585,115796,121372,111450,119631,122246,108503,110264,102392,97026,102855,107071,107957,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,45913,47404,55040,56265,56070,59471,61603,67006,76363,83370,84543,85407,84913,85040,85139,84896,83991,84911,91603,93587,92358,94551,100208,100803,106098,114098,118812,119700,116003,121227,126536,133535,128352,132930,140442,138621,134575,142344,143727,155571,149846,161181,158050,155765,140827,129084,123355,112589,..
