TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4096,5198,5163,5445,5486,5244,5229,5471,5902,6702,7077,6858,6471,6614,5770,6617,7135,6003,6086,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10223,9332,4052,3625,3445,1312,1950,2044,2031,2045,1885,1292,2105,2489,2292,2217,2105,2422,3350,2896,2825,3021,4235,3371,4153,4341,3539,3504,4221,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,49,77,94,114,126,153,185,279,332,598,707,741,1087,1140,4866,11230,14313,14493,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2807,2486,2197,2015,1531,1107,1038,931,684,515,545,505,410,339,272,326,347,423,419,339,427,441,366,289,237,185,164,161,191,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,12,21,48,33,33,18,18,18,18,18,18,8,0,0,0,0,0,0,0,0,0,0,291,293,471,524,524,524,524,524,524,524,524,524,524,524,524,524,524,589,655,655,524,655,657,668,671,673,..
Libya,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3154,3523,1647,1455,1209,971,887,729,639,540,372,331,537,698,676,751,1019,1014,859,681,837,967,947,1086,917,729,747,797,855,..
Luxembourg,18110,18201,17169,14558,15148,16375,14645,14342,14769,15719,13653,12304,11506,12094,11027,8116,8590,7903,9015,8419,8396,6840,6314,5843,6698,6658,6080,4944,5277,5533,5237,4884,4339,4601,3816,2109,1914,1243,377,381,438,471,295,227,318,311,372,316,301,268,269,234,215,192,213,197,209,181,168,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,34,8,28,40,34,47,42,90,130,210,392,370,986,1069,1433,1061,1296,1031,4742,5253,6187,6497,5431,6032,6609,6642,6424,6856,7683,9845,11895,14409,21056,26262,27268,28015,35014,38744,41413,58529,58507,62904,59675,60824,68939,74801,82267,88246,..
Malta,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,59,127,229,469,332,444,559,740,732,593,500,732,498,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,61,83,137,122,98,161,137,146,149,151,154,154,98,112,173,332,617,730,764,771,705,888,1184,1399,1591,1455,1630,1564,1647,1735,1811,1757,1791,1867,1773,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,5173,5789,6482,6784,6660,7278,7979,8222,7969,7318,7824,8191,11235,11115,11668,12001,13094,11788,13348,15147,14876,14836,18016,19955,21807,24744,25254,25940,25456,26413,30055,34323,43658,39286,48081,52189,46811,42678,42321,53575,57702,50671,51335,50136,55046,48411,51004,48256,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7928,7100,4234,3925,3837,2347,2028,1095,987,551,452,357,443,630,332,437,392,294,408,390,427,431,443,602,377,392,289,410,337,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9571,10538,11294,11927,11408,10416,12922,11494,10201,9211,9183,7561,7402,7333,7387,7669,7638,8148,7720,7805,9308,10455,10565,10317,11186,11638,12466,13445,14590,14419,13641,14999,15389,17035,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1210,1363,1055,1587,871,1775,1794,1611,1555,1516,1600,1266,1286,1525,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,1191,1487,1471,1466,1739,1902,1878,1888,1441,1604,1795,1715,2336,2269,2724,3491,4049,3937,4231,4217,4633,3965,4099,4471,6886,7945,7943,8835,8495,10503,13334,13666,12783,12171,12448,12877,12435,11664,10715,11055,11980,11978,11717,15990,17603,16964,17633,19561,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,1480,1270,1388,1331,1222,1180,740,584,544,681,695,575,428,296,251,156,149,154,170,137,147,142,142,142,132,0,0,0,0,0,0,0,0,0,0,0,21,24,24,24,123,38,38,45,33,40,80,105,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,563,359,190,411,630,536,548,590,584,609,657,662,589,615,625,649,264,242,239,270,285,159,81,70,64,48,53,55,371,1277,1458,1106,2022,1010,1265,1590,1701,1503,1422,1639,1631,1922,1471,1627,1766,1381,2544,2941,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32,26,193,215,34,30,24,36,13,6,9,0,17,2,43,137,165,228,105,28,13,69,56,0,9,73,90,29,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,29,57,185,190,109,19,48,38,171,195,147,166,337,345,38,192,228,173,29,166,233,102,128,271,292,240,242,247,953,1022,1169,542,692,611,974,582,779,732,737,1200,1426,1711,1321,1915,2208,2731,3131,3339,..
Netherlands,41198,40003,42731,44386,38493,34244,30750,27292,26162,25249,19739,15230,14270,15971,15051,12386,10876,11035,12289,12707,14438,17010,19248,20197,24060,23989,24938,26507,32029,31719,29873,27188,27189,28280,30503,33735,32395,31760,32594,28473,29712,31762,31992,33043,32537,31064,29647,32314,30438,28525,29051,28370,31451,31647,35152,43053,39987,36050,32568,..
New Zealand,5619,5486,4747,5214,5278,5133,5066,4442,4064,4381,4367,3970,4098,4526,4505,4247,4393,4101,4319,3699,3912,3921,3953,4311,4298,3988,3458,4149,4835,4245,3387,3154,3503,3440,3307,3246,3208,3903,4487,4621,4456,5575,5492,8014,8160,8927,8924,6745,8309,6307,5510,5335,6781,6021,5495,5582,4673,4972,5007,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,172,177,199,206,230,209,194,175,195,208,275,299,293,270,319,266,280,295,314,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,518,712,725,586,642,570,620,543,526,458,416,206,160,216,255,348,316,152,160,186,182,127,20,61,49,20,24,29,39,7,7,105,56,20,20,20,56,78,83,93,78,117,107,112,115,112,113,115,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5607,5635,5604,5618,5840,6026,6223,5817,7035,6165,5654,6252,5439,6215,5904,6186,6046,6155,6302,5643,5464,6237,5863,4907,4544,4092,3680,4031,3635,..
Norway,3130,2848,2766,2855,3319,3568,3774,3663,3691,4043,4483,3821,4073,3860,4271,3981,3910,3449,3467,4333,3985,3964,3815,4110,4580,4513,4015,3858,4061,3582,3519,3132,3201,3194,3580,3850,3867,3848,3999,3903,3984,3522,2955,2942,3396,2883,2529,2800,2884,2067,2622,2750,2911,2954,2951,2907,3021,3112,3013,..
Oman,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,2576,2443,2259,2149,2246,1939,2215,2061,2419,2710,3150,3886,3620,3979,5020,5234,5464,6113,6013,7328,6856,7123,7672,7084,8043,7441,7056,7438,7065,6933,7666,8799,12169,14954,14632,16852,22127,17673,17444,16425,16163,14546,13813,18768,19986,24617,40022,42355,..
Panama,..,..,..,..,..,..,..,..,..,..,..,5,22,32,12,2,0,0,0,0,0,0,0,0,0,73,73,81,39,37,78,110,120,129,132,124,264,139,144,146,146,154,110,0,0,0,0,0,0,0,0,578,788,835,859,864,764,213,534,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,12,6,4,15,..
Peru,..,..,..,..,..,..,..,..,..,..,..,579,477,603,615,618,555,563,543,546,666,685,608,577,461,731,808,718,736,775,602,1012,1366,1362,1391,1410,1520,1557,1760,1626,2473,2234,3076,2973,3401,3626,3068,4273,3795,3339,3559,3330,3227,3583,3570,3545,3654,2994,2705,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,90,90,75,126,173,196,787,1223,1245,1549,1180,1502,3135,4003,5563,4129,5352,5519,4666,5079,5979,5378,5956,6434,6938,9440,11823,12839,14688,19915,19381,18095,18337,19317,22674,21492,22977,27083,25907,29821,32737,34387,42531,45412,49364,55916,65739,69864,..
Poland,184688,191776,202540,203508,209931,216251,219319,225066,231570,248620,250219,254539,262709,273258,283793,292684,311945,319790,342002,346978,356894,330671,339151,340117,354036,365911,369420,384680,372324,353566,291134,293409,284617,283920,274686,273497,284365,269172,244594,233019,221423,219662,213679,219625,218494,215548,224855,220111,214039,203350,214615,210825,206659,206647,194792,193525,194038,195698,191855,..
Portugal,2167,2752,2683,3010,3257,3284,2851,2923,2778,2830,3053,2509,1668,2075,1699,1671,1591,1610,1681,1731,1652,1437,1179,1554,1421,2930,5506,7077,8125,9639,10805,11339,11647,12436,13797,14171,13640,13652,12550,14932,14960,12613,13772,12977,13127,13383,13219,11411,9975,11316,6529,8827,11588,10510,10622,12912,11274,12867,10677,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Romania,..,..,..,..,..,..,..,..,..,..,..,32536,33572,36776,39084,39489,41282,40839,46226,49626,50774,53553,50972,58929,57269,59686,60700,65461,73298,70255,50662,41341,43442,39436,39472,41269,41414,35747,30119,26743,29511,30652,31580,36634,35518,36292,39029,39227,38421,31376,29668,34640,31832,25091,24734,25672,22957,22858,21881,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,707187,657992,586197,515852,470264,483695,481587,413836,401079,427225,443077,438825,429496,429083,414054,413597,435547,419444,426749,375415,405005,425026,435610,414469,382962,411057,396225,387933,411175,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,373,409,527,527,623,704,986,856,858,1179,1483,1807,1323,1703,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42081,36226,36928,34271,31418,36870,38138,39284,42576,31432,35674,34421,36411,38998,40650,34814,36171,34529,35735,32839,32117,36417,31715,32927,26404,32327,32911,33026,31367,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,18,13,19,24,5,15,19,21,3,13,21,7,14,22,51,31,52,62,56,96,57,83,92,110,51,1,0,0,0,0,0,30,39,31,9,21,36,18,18,33,33,106,1049,1544,1611,1689,1891,1903,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,24178,24216,24234,23889,24206,23475,24149,27970,27061,32794,31895,32484,32706,34445,34158,31460,33070,34438,33090,31411,27952,24749,23919,21059,21568,20528,19602,17968,17313,16364,16585,15830,17626,16949,16017,16618,16161,15538,14721,14462,14120,13119,13017,12684,12069,11870,12440,12323,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8434,7641,7194,7113,6648,6068,6241,6087,5543,5767,5419,5838,6187,5522,5628,6102,6536,6114,6214,6255,6405,6515,6337,5894,6010,6097,5789,5588,4394,4440,4754,4734,4623,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,129294,132876,145587,153193,168583,181917,182681,158727,165494,174515,183968,180913,172753,182431,186036,183166,196387,192709,195036,200704,195532,193081,200733,204184,211521,221452,234441,242286,224303,231429,266332,275522,295240,320264,314931,315660,328442,360431,338550,357310,334463,351999,357281,370887,343408,347564,352426,349978,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
Spain,36988,37524,38275,38068,36593,37745,35009,36021,35567,36108,37887,38187,39057,36999,35938,38836,37291,41669,37374,41204,49045,59612,67027,71389,72375,70722,73465,71633,61569,76284,75218,75475,80136,71364,71026,72910,60935,69383,66814,76473,83414,75597,85362,79194,81667,81896,70515,80058,54276,41417,32417,51303,59767,44699,47423,53245,39383,49493,43327,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,6,6,9,12,12,6,3,9,6,6,6,3,3,6,6,3,3,0,2,20,2,2,2,3,17,9,9,9,6,3,3,50,266,72,261,191,189,200,258,263,1415,2007,2113,4053,5454,5772,5979,5778,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Sweden,10646,9551,8765,8830,9003,7905,7337,6950,6079,6062,6057,5517,4570,6354,6647,6999,6033,4983,5332,5918,5460,4785,5488,7347,8950,10745,11460,11418,11167,10372,10508,10922,9944,9967,9682,9570,11230,9182,8962,8707,8314,8590,10083,10740,11134,10052,9146,9055,9109,6363,9166,8516,7332,7543,6835,6911,6573,6852,6977,..
Switzerland,7057,6136,6465,7896,5556,4732,3857,3039,2674,2626,2469,1921,1537,1570,1441,966,902,964,884,964,1377,1969,1766,1532,2037,2049,1770,1643,1405,1444,1431,1213,844,705,711,764,574,447,371,388,552,585,538,548,523,599,608,714,645,598,603,572,515,527,584,538,478,459,425,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,19,5,11,5,8,11,11,19,11,11,23,27,22,14,6,3,3,3,0,0,6,6,6,6,6,15,12,15,12,12,12,9,12,12,12,12,12,12,12,12,12,2,2,1,1,1,1,1,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,10246,10428,9184,8523,8629,8456,8517,9442,11482,14059,13190,15874,21325,24752,24871,31690,34480,39364,41216,39992,43729,50463,55105,57614,59578,67705,76577,84528,88600,103965,112524,119809,128235,132128,134748,141369,146728,140646,135241,142414,148183,146284,148194,149029,144058,147044,150194,149950,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2531,1683,1117,530,123,63,28,70,53,39,49,46,69,88,167,176,184,321,352,352,354,392,821,991,1549,1839,3047,3514,3863,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,2,2,2,2,2,17,24,40,13,10,10,8,10,10,10,108,140,96,90,51,110,183,193,190,193,134,159,76,44,66,37,0,0,198,193,207,600,627,674,1363,1532,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,471,372,399,599,572,664,629,828,1749,1888,2106,2733,2621,3302,6672,7052,8996,9817,11931,16372,19323,20671,23071,26203,29923,36267,36293,30422,31926,32048,37029,38760,39225,44303,47772,50767,56513,61554,59777,65434,66036,65737,68956,64653,68157,62228,65987,63724,..
Togo,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,293,414,322,505,363,341,312,352,442,284,305,233,244,321,308,277,348,349,389,349,287,348,347,290,304,304,304,249,355,335,307,261,74,0,0,0,0,0,0,0,65,53,0,0,0,0,0,0,..
Turkey,12411,11319,12191,12835,13646,12973,14555,14272,14757,15913,16720,16414,19940,19123,20601,21226,23542,23287,24364,25435,27624,28163,31304,34366,39264,46399,51256,55076,50685,56682,61195,65460,65981,62401,61689,64569,74937,82276,84193,77687,91590,76382,79847,84507,87922,88574,105352,119312,115915,119969,125596,131012,138445,120009,132893,135480,151681,156778,161129,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1178,1178,1055,237,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,292947,256160,254025,223508,177992,166406,130054,123741,123956,121889,120520,121818,125777,142965,128703,118657,138331,150427,144779,124749,133224,144662,149357,147056,134114,104597,112061,89028,97560,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,373,439,498,576,1115,537,1359,1088,2610,1768,5487,7014,7819,6799,7295,8437,7620,..
United Kingdom,460873,446385,449882,458080,444546,443494,412634,396913,390554,389899,374475,352950,300064,318955,281092,280063,282749,284068,270510,294857,271910,272614,254429,254604,183951,242391,259073,265668,257653,246613,247096,246608,233801,205036,192129,179547,170657,151267,150609,134690,142635,152227,143016,153673,148363,150056,163785,152637,137541,112422,115695,116608,147850,140009,113036,89646,45390,36492,31263,..
United States,884160,873196,896941,945877,993128,1046637,1102634,1076927,1120938,1143349,1147776,1105838,1171231,1241853,1234444,1226216,1307899,1356188,1341133,1421069,1433483,1514756,1447750,1524772,1610826,1662043,1626147,1699168,1782047,1797892,1837191,1822841,1827096,1877989,1883175,1938612,2015740,2103748,2083530,2066024,2171973,2173868,2091309,2131073,2157072,2179211,2146247,2173945,2130806,1870967,1982181,1869964,1648085,1705188,1698798,1465190,1356118,1324231,1270007,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,67,61,55,52,59,47,67,25,25,35,35,23,29,24,18,19,22,23,20,18,21,22,24,24,17,17,20,21,20,18,20,19,18,10,3,3,6,0,0,0,0,0,0,0,0,0,0,0,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13993,14511,10318,7877,7971,4468,4833,4089,4301,4249,4608,4013,4245,3258,4438,4309,4670,4164,5125,4922,4236,4529,5778,8469,7728,5999,7186,6751,8157,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,609,643,1174,872,1079,706,1101,326,699,673,663,371,530,577,771,854,1126,791,2126,1892,0,14,113,220,20,64,136,142,145,523,194,72,171,0,147,980,549,558,940,789,812,836,833,781,520,584,324,130,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,5676,4268,6147,7342,10209,9644,10567,10613,10974,9362,10421,11528,11601,11611,11544,12719,14180,13284,10670,9149,8840,8863,8576,9472,13686,14730,18701,18837,17398,17995,20678,22704,23969,30224,33993,36555,39169,48305,51879,60228,64148,64739,70755,81793,110140,116710,115336,150212,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,220,415,425,434,456,456,381,329,310,302,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,2010,2283,2199,1839,1902,1804,1617,1582,1260,1447,1157,1257,1120,1080,1101,1222,1033,1178,1098,876,865,844,827,404,346,439,507,481,292,301,318,330,351,252,325,124,30,2,2,2,2,283,348,372,383,767,1863,2743,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,5761,5132,6155,5898,5173,6293,5169,5363,5507,6238,6080,6206,6049,6395,7709,8856,12210,11786,12308,13675,15254,15280,13685,12087,11482,10908,9832,10080,10633,10309,10709,9630,7846,7699,8220,7582,7672,5780,5771,7471,7794,7509,7704,7829,8196,7167,6320,7546,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,884474,927350,974527,1004259,1039411,1055641,1054130,1112173,1118196,1137695,1055439,1031326,1007985,998153,986510,1007559,1056278,1074503,1069639,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,36705,35139,37828,39066,41504,40596,41348,43291,43430,43639,55544,59494,66585,70285,74019,75398,69791,70859,73582,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Other Africa,..,..,..,..,..,..,..,..,..,..,..,112,132,139,132,178,469,461,361,496,602,533,568,394,431,499,519,507,487,476,1664,2239,2304,2304,2636,2624,2734,3112,3298,3272,2982,3141,3046,2895,2812,3329,3479,3783,3854,3787,4094,3030,3569,4849,4095,4053,4084,4655,4900,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,117,106,134,131,113,105,100,94,94,86,143,94,57,44,16,16,16,16,21,18,21,21,21,21,21,21,21,259,311,323,336,348,363,376,383,388,441,419,422,392,13,13,17,15,14,13,12,11,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,4505,3928,4071,4357,4864,5090,5974,6686,7084,7827,7280,7612,7912,8704,955,973,948,917,949,844,851,561,525,530,596,742,742,836,993,825,866,920,991,793,805,854,1262,1989,1516,3170,4989,4005,4237,4735,4376,5194,5261,5423,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,3,0,21,50,34,29,21,5,71,50,34,42,66,37,24,34,37,102,202,724,872,957,1022,985,957,853,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,197,207,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,143677,147067,160555,168252,183522,198598,198131,173864,180404,189923,200073,197669,189101,199326,205045,204629,221763,218077,221240,229200,226226,223585,230315,232076,240428,250302,262272,272313,254564,263661,301533,310525,327321,352267,348298,348435,361435,389726,366331,387223,365513,384365,391604,412901,390343,396746,403217,411347,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,1197780,1258348,1331322,1324219,1314986,1404260,1460475,1450446,1536722,1556730,1640086,1579712,1669456,1770565,1822604,1781268,1865833,1957520,1978857,2005606,1997608,2003293,2050823,2063024,2123210,2207847,2309756,2295350,2280090,2404118,2402906,2320940,2370979,2390575,2418396,2391377,2425779,2372441,2084127,2226857,2122762,1890081,1959153,1950899,1720997,1599434,1569158,1500416,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3050503,3187478,3254243,3416286,3547632,3832954,3844833,3904569,3970957,3893191,4171266,4365420,4639386,5216676,5873758,6592472,7188528,7817653,8095453,8617534,9282631,10116790,10419582,10719128,10814589,10699247,10640638,10885095,11221617,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2858428,2682408,2492619,2297127,2163955,2148197,2110476,1968059,1907357,1844437,1902686,1904950,1893356,1967281,1918998,1870502,1940531,1946720,1848414,1631550,1722572,1778753,1822816,1766503,1635829,1615901,1519532,1464888,1455068,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,80197,83773,86343,91787,97401,97540,105302,97358,101136,110901,111915,116784,110195,112914,123828,121658,130315,136342,145143,144658,149257,152689,153560,155731,160119,167091,173846,192547,194343,195222,201454,203106,204060,212754,217653,221045,220382,219910,223190,209005,200285,196802,183531,174423,180513,186327,183906,177482,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,3200180,3196498,3318142,3293894,3206735,3383670,3436667,3421572,3622853,3683329,3761318,3725835,3816489,3957403,4121822,4056961,4165393,4253987,4264031,4243775,4179793,4073411,4044368,4047930,4108943,4238014,4297406,4236626,4170968,4396375,4415157,4341106,4457596,4489843,4492375,4514544,4592135,4440554,4041966,4273073,4176311,4006464,4025624,3943168,3702861,3505017,3462528,3341815,..
