TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Italy,14749,16247,18576,21697,24520,28109,29189,31568,35075,38268,48378,53398,60894,65092,67841,64142,79697,83702,88226,100193,90944,95671,102601,105895,112810,116839,122981,133746,142655,146604,342226,378851,378149,393789,384319,411006,426972,429557,451939,475762,483248,502143,500559,553413,563923,630252,651836,635626,712555,708384,710865,659479,666980,663462,614064,644410,646441,657055,705127,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,1368,1570,1548,1562,1674,1739,1746,1724,1609,1566,1552,1681,1890,1876,1858,2002,2293,2236,2473,4178,3596,3504,4137,4022,4260,4512,4738,5016,5007,5210,5256,6188,6414,5011,5391,5986,5993,7578,7182,7330,8219,8277,8809,5399,5556,7609,7928,8953,..
Japan,17524,19621,22050,24142,26329,30266,32490,35504,37668,42430,557828,685593,751156,845858,825469,842156,860515,870417,907651,894543,851628,899443,1020121,1079647,1128209,1113127,1161636,1182340,1291742,1316556,1403784,1471435,1531202,1616124,1682316,1803668,1791470,1879256,2015312,2135626,2193015,2232181,2322047,2300205,2373350,2397774,2425561,2450053,2380453,2209099,2193774,2180776,2093174,2186191,2155075,2088964,2060017,2081468,2033335,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,36,40,36,72,90,108,144,576,738,976,1130,1652,1289,1332,1368,2242,2325,3287,4439,8381,5168,10053,10477,10845,10623,12128,12149,12676,13576,15152,16075,17248,17487,16099,16960,17209,16154,15713,15024,15568,16547,18481,20465,20949,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5708,8137,6688,5069,3621,3962,2471,2513,2812,2242,5732,5426,5804,6428,5541,6505,7214,8231,250895,121458,142360,158086,103364,156820,149936,167203,187490,208776,221105,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,5068,5570,5824,5832,6149,6363,6180,6317,7369,6767,5489,4830,4034,4079,3955,4002,2058,2609,3031,948,857,727,835,983,2268,2401,2434,2480,2646,3604,4180,4338,4687,5094,5155,5594,5756,3017,3020,3319,3632,3658,4064,4241,4295,4522,4637,4818,..
Korea,..,..,..,..,..,..,..,..,..,..,..,23097,31528,37344,36688,44620,47250,66305,88091,101943,106756,129483,125302,117559,134451,139675,148893,172508,217102,273547,363916,429158,525902,643868,705658,776363,846860,897527,709917,783616,720515,709619,715922,730676,748807,804905,747300,768444,774291,804282,858305,843971,848262,854267,842250,876343,903420,891262,898173,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4682,5390,5392,5476,5440,5723,5917,5483,4567,4664,4683,4934,4925,5011,5810,6190,7395,8031,6485,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,144,180,216,252,288,324,360,396,450,432,540,540,576,612,684,720,720,720,756,720,490,878,8287,10897,9338,12334,14501,21373,23566,23904,25574,27144,8338,8978,10073,10483,10732,11398,11743,12636,12694,13547,13504,24023,30413,31216,32420,33005,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6219,6366,6671,6450,6250,6788,8487,9510,12049,8219,9006,12921,12148,13052,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8827,9073,9298,9578,9778,10143,10424,11430,12963,13756,13919,13844,14470,14520,14108,14702,15123,15544,15946,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46159,48837,38146,31470,29631,27726,23593,24725,23486,21927,19785,21010,22389,23655,24980,24909,26623,28616,25543,23993,25033,23312,26103,25145,25494,24554,24812,25386,24759,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855,2669,2872,3942,4703,5740,5758,5885,6040,6474,6705,6723,6854,6707,7020,7504,8092,9292,9710,8809,11027,10339,10902,11182,12498,12227,..
Libya,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12071,7207,7870,17222,22126,18396,27738,29034,32746,26150,19440,18853,13813,6325,5422,5476,6988,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71752,80492,42466,30181,33044,28917,25815,24653,22666,22206,19402,19715,20467,21721,22678,23532,25438,26366,25293,24734,25149,24447,25541,24827,24518,24070,25227,26539,27206,..
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,1721,1782,1854,1915,2045,2106,2196,2311,2452,2290,2473,2560,2790,2812,2945,3114,3114,3422,3572,15212,15404,14568,16473,15546,15380,15402,15419,16183,15740,17763,14766,16606,17222,15136,16649,16786,19112,20023,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,6340,6853,6893,7711,8596,9654,11440,8565,10000,10933,11870,13081,15528,16944,18527,20586,22703,26667,29976,33130,35322,39369,44589,49961,55407,72726,66513,72055,80512,92678,97072,105537,105063,113313,123545,128361,158654,147461,158819,179861,176526,176855,184399,187171,187083,199543,191499,185500,..
Malta,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,40,40,43,43,54,58,58,58,65,68,68,1242,1332,1426,1602,1624,1753,1814,1966,2077,2236,2246,2655,3028,3193,3146,2955,3852,3682,4200,4326,4626,5056,4944,5206,5061,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,155,177,191,206,206,252,263,285,306,299,306,321,321,361,372,373,409,476,501,610,693,730,839,1066,1156,1239,1336,1444,1450,1539,1687,1766,2008,2141,2333,2616,2745,2896,3055,3213,3375,3516,3686,3888,4011,4098,4171,4242,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,23966,26833,29422,49557,58075,62183,63896,68914,73885,82176,87895,95998,93803,86691,101772,95181,107642,106175,82211,62009,88752,99253,107552,117015,117311,115213,118991,125744,127384,142631,146541,149940,121597,143205,142878,150163,147729,148221,147073,148439,151390,154968,163412,163427,166919,166199,164818,170425,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,185,5660,6236,28521,22332,24843,11367,11119,12673,15316,8214,7488,7282,8584,11135,10460,10816,9518,9906,10803,11845,11782,11790,11322,10456,10862,11340,11239,11947,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14280,15723,11016,12430,13556,6888,12766,8681,10353,10914,5943,4131,5238,4549,4984,6013,4214,4345,5135,6709,5757,6680,5880,5550,8193,8626,9094,10747,9769,11373,12328,12702,14607,13483,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,111,291,120,101,166,194,354,361,575,2886,2945,3319,3615,3675,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,14662,15066,15536,15901,16378,17027,17612,18176,18678,19347,19835,20533,21344,21908,22478,23108,23682,24164,24760,26534,27422,28313,29336,30050,30583,31284,32037,32894,31932,32347,33992,34556,35465,55510,53664,51665,49803,50150,47305,47067,48343,49806,50239,51099,51210,51800,53888,54266,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,288,292,338,410,346,392,374,407,256,263,266,364,292,227,223,328,335,292,338,349,461,479,511,479,594,908,966,1124,1214,2507,956,1017,1137,1161,1195,1376,1532,1542,1773,1773,2015,14847,15310,15414,18185,32406,31833,31618,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,86,94,97,94,101,112,133,148,288,443,472,504,569,702,461,526,554,536,659,724,832,875,1152,1328,1526,1541,2002,2261,2329,2203,2030,1987,2081,2207,2459,2977,3110,3402,3856,4658,5562,5962,6138,6365,5318,17567,31209,31645,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,209,209,209,125,167,167,125,125,125,83,83,83,83,83,83,83,83,83,83,83,83,84,84,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,714,737,793,780,764,794,815,887,948,1037,1022,1062,1109,1132,1409,1474,1588,1659,1656,1794,1764,1940,2062,2263,2493,2724,2900,3042,3325,4048,4675,5462,5860,6438,6906,5509,5700,5828,6450,7151,7811,8170,8982,9666,8964,12283,13720,15419,..
Netherlands,21703,25620,29076,30984,36133,42619,43973,46057,50306,47084,62037,80414,91553,80169,76509,95429,124911,103652,96661,87609,73807,68554,62052,64667,110612,122472,117801,106248,268970,265519,214719,240095,229014,243306,232964,241669,275522,259639,265470,254674,261322,276667,274202,286074,305807,290255,296248,285128,297814,305370,326745,290471,300530,301389,265177,281057,276139,285538,283261,..
New Zealand,13980,15434,16741,18802,20133,21218,22172,22587,26404,27619,19163,17975,23277,21504,21600,25103,26704,26986,29278,27215,29617,27874,30352,30203,29739,29583,30967,30185,30917,32400,34093,33882,35695,31887,35789,35385,34635,35991,36534,38203,39012,39248,40187,42856,46511,47327,47944,48254,47381,47071,47692,47060,49931,49601,50747,51812,51626,52416,50292,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,1096,1141,1094,1250,1262,1469,1673,1691,1349,1649,1889,1951,2057,1996,2351,2523,2335,2385,2811,2673,2440,2601,2686,3300,2777,2996,3221,3261,3785,3937,3774,3924,7158,7580,7370,7795,8125,8035,8057,8352,9087,9447,10470,10704,11550,12207,12635,12420,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,194,140,191,205,202,216,155,223,245,248,320,277,277,288,367,400,1623,1710,1911,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,823,953,1342,1386,1602,2078,2944,6672,2459,2970,2689,2365,2660,2574,2700,2671,2844,3740,6160,81142,80244,77938,77874,76527,75476,74366,72326,69967,68585,67480,65083,63191,63392,59003,57885,53275,64184,58938,61066,84017,96900,149090,121996,136022,139651,138401,139961,142842,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1677,2169,2100,2376,1632,2800,3058,3430,6282,9731,5961,4945,8018,10634,9708,10074,9433,9291,7830,10086,9749,8607,9547,8426,8188,8848,8892,8964,8851,..
Norway,3715,4823,6076,7511,7922,8624,9369,10118,11168,12236,12855,20790,24710,24174,26444,28414,59765,62751,64328,71458,68418,70426,66829,67821,64017,73990,74324,81772,83730,82211,85530,84831,87945,85871,84983,85026,96632,97275,97956,98251,88877,106115,110777,95005,95554,95399,93982,102256,103230,117288,117022,110438,115048,116917,109740,110686,119781,117589,123416,..
Oman,..,..,..,..,..,..,..,..,..,..,..,14,29,50,101,173,302,457,529,677,922,1177,1483,1818,2272,2815,3586,3823,4252,4428,4745,4648,4752,5256,5609,6304,7250,7556,8006,8341,8608,9284,9835,9990,11153,12755,14000,14893,25764,50177,97948,148374,190567,199248,198633,229777,234856,226426,301542,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,31186,32085,32656,31938,35216,33837,32487,32461,33648,35673,36772,37903,40398,40915,41641,41767,28088,30405,32684,33668,34239,38037,39058,40258,44019,48418,50403,51729,69879,54145,56574,52743,57925,64219,74838,79545,84167,85142,87151,89497,89325,91423,94027,95273,104087,107653,116859,127976,..
Panama,..,..,..,..,..,..,..,..,..,..,..,1358,1552,1733,1945,2162,2473,2711,2891,3408,3443,3718,3934,4212,4154,4460,4695,4922,4558,4551,4755,5036,5332,5771,6211,6813,7168,7788,8437,9086,9579,10015,11207,11103,11413,11940,12327,14659,13269,14552,15236,15240,16490,17624,19663,20111,21039,21713,22360,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,188,210,228,228,231,239,260,268,279,300,349,385,421,439,1145,1227,1040,1116,1346,1494,1587,1703,1883,1908,1821,1980,2268,2307,2351,2653,2588,2840,2523,2383,1425,1472,2901,3139,3837,8784,9712,10429,11981,13431,14252,14787,15664,17121,..
Peru,..,..,..,..,..,..,..,..,..,..,..,5011,4046,4755,9168,7282,7331,7244,6761,6174,7046,9279,9003,6890,7447,5904,8437,7791,6912,7755,8994,5871,6906,5724,5255,6412,9046,6800,13448,14589,12049,11688,16749,10731,14539,14045,12619,23350,26206,30209,35012,41825,42795,49159,50858,50192,47164,49846,57805,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,7906,8267,8618,8884,15811,16621,17701,19294,19774,27705,28439,28610,29930,27369,26835,26182,29560,31458,33707,35025,36520,36975,36495,41370,44993,48829,54715,59842,65251,72620,79951,80761,82319,82747,82280,86194,88364,85880,100965,111521,114697,118530,127276,142264,141059,161800,184409,195449,..
Poland,166082,164766,173085,171571,174373,180056,175886,170028,168178,196092,219194,218539,220422,231515,246229,265277,287799,276745,299501,296785,320458,309009,344125,323990,335589,365092,385540,413055,413270,360962,207396,204426,201330,209376,176503,173067,193817,186214,191040,205238,207724,225219,254806,264062,281472,281528,312052,297397,333751,336048,369303,352247,349575,337656,325337,327625,355236,338097,334973,..
Portugal,1043,1126,1523,1628,1809,1921,2058,2280,2456,2677,4557,8103,10669,10518,13056,13186,13074,13923,14682,17361,18170,13745,15148,12900,17060,18887,19569,23553,23951,23932,25146,27056,29667,30847,31981,37778,39093,45674,50990,52587,58359,77759,80689,77212,78145,91598,85303,85274,81446,85437,78846,77681,77152,74783,79561,82410,79521,79476,82322,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,558,576,612,846,1080,1318,1397,1937,2052,2002,2419,2326,2732,4306,4716,5126,5537,5947,10066,8356,9644,10822,11992,12953,13910,14350,15026,18522,20448,22543,23112,26480,30161,..
Romania,..,..,..,..,..,..,..,..,..,..,..,1426,1498,1285,796,10904,853,788,727,706,14900,641,580,490,410,13950,14353,14936,15944,15995,16326,7247,26308,16968,19501,21426,28616,19833,32553,29274,28145,46962,23249,48075,52787,69818,100819,84384,71051,73675,78690,74265,73805,74719,74010,73727,75596,77034,82364,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1518810,1544790,848245,1180180,1273138,1068172,1029457,934352,1027232,1088586,947850,823641,812354,837968,855980,1453862,1453529,1644332,1700307,1591801,1550134,1502244,1500793,1537615,1534944,1523928,1558533,1645597,1550452,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1602,0,0,27522,38797,29228,45598,51937,49626,52866,60278,65210,70942,76550,80348,84154,85806,88520,97762,101131,101434,111571,112352,128783,130050,136854,148302,165870,174704,190526,221209,232150,327391,335412,381143,422456,431712,435795,459421,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,151,112,126,122,130,148,166,191,220,230,241,238,270,274,284,284,310,306,331,360,364,400,436,475,497,526,605,587,667,1082,1316,1704,1074,1341,1708,2183,2644,2377,2994,3138,3203,3573,3044,3210,3628,3628,4722,7478,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2509,2462,1742,986,1022,1030,1055,1116,1091,994,1069,1184,1206,1127,16524,24519,26640,26450,38536,35231,37822,43641,34839,33578,32257,36553,37044,39289,37271,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,2545,4169,3629,3035,4183,3154,4939,3913,6408,7272,7736,8402,9212,10030,28066,26749,29511,30508,32888,34302,32941,28905,30785,33009,32709,31474,37215,35854,37390,40074,41840,46379,44558,46434,51202,55685,60631,63021,62778,66012,67668,69537,71500,72437,74230,75792,75767,78968,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,19779,21065,22686,25998,28549,30899,34149,37305,45784,115905,107830,112711,112488,118082,117380,106347,116338,121973,114597,153101,132823,121527,127770,102602,111187,111795,100876,103544,98943,92090,71393,65009,54447,60270,73297,78601,78395,81170,81404,88149,67061,60761,71618,51640,54412,54779,59736,55139,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12295,13894,14027,15796,14105,16661,30868,28060,31039,34408,21976,30003,29830,21032,22662,19836,18370,15486,20786,20557,22300,22252,18978,19585,17887,19029,20617,20106,17835,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,37355,56015,58331,63186,66335,67993,64860,66939,65784,69247,76689,74702,76025,87026,83964,79856,80540,89331,96962,99574,103758,88154,101020,98686,104081,107215,117378,86844,94947,92373,108276,117661,132965,154204,166953,184582,210189,216719,210772,155155,162941,189433,195650,195902,184808,205818,253804,255241,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,934,1050,1072,1069,896,452,455,..
Spain,4135,5310,5414,5027,6329,7481,8591,10165,11606,14523,17006,19666,25255,57523,59979,71094,70813,78743,78985,84872,90800,88266,96180,101171,100074,109814,111378,130986,127207,135691,142649,155350,164597,160044,173576,179702,194566,217770,225774,244964,278802,291757,298776,293856,319545,347136,372911,368546,388152,393214,409177,427712,422836,404573,369007,435259,458801,452682,450746,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,295,424,489,498,565,654,751,1019,834,964,1004,3476,2708,2452,3060,3698,3768,4941,7191,5928,7022,9150,7710,7180,7838,9055,9770,9772,10933,10091,9926,10188,10788,11005,11663,12267,13206,13148,14958,16152,16895,18608,17278,17655,18590,19755,20659,21480,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,12347,12613,12966,13377,13704,14103,14506,14962,15370,15391,15820,16238,16947,17107,17672,17964,18241,18553,18847,19186,19573,19816,20105,22420,22507,29033,29826,30891,29769,29333,26269,27359,33449,41236,48198,65576,62046,61982,64860,68968,71708,72536,70183,72731,74120,75471,77743,74128,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,628,686,726,1047,1104,1264,994,1084,1128,1285,1317,1476,1629,1710,1772,1768,2002,1973,1989,..
Sweden,16120,17422,19133,19797,22618,26710,22095,25933,27652,31637,30589,37837,38216,41313,41821,46672,51266,53984,56970,60222,56653,58909,61427,65773,92145,107431,188746,184423,177369,164827,167582,162349,182152,184727,188669,202978,213611,190928,191763,202855,184140,200177,199849,200175,190392,171672,173373,176458,174307,168849,181237,161710,169379,165732,165799,168400,176556,168108,172664,..
Switzerland,13230,13968,14890,15923,16711,17788,18198,18918,19980,21204,22644,24545,27382,30046,31279,31792,33401,37634,116719,112837,112012,89034,89399,101744,93982,133295,129717,130214,132885,135354,124280,131969,133239,133629,125791,128203,141677,136348,140734,145726,139307,144518,140147,146874,145911,150842,146737,138958,145483,146134,154612,136858,144826,149337,130636,137296,140871,138088,132648,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7318,7621,8140,8530,8963,9136,9266,10868,11042,11388,10912,11171,10219,11215,15836,21615,26511,30278,30123,30025,27153,26922,25990,21076,13920,12338,10810,11304,12083,11577,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,22876,19987,24412,22130,25985,32359,28306,33563,33747,33432,34984,48269,52918,51512,51715,57241,63706,62641,66879,72493,74628,72695,70568,82414,77893,91123,85814,102336,108261,116259,124956,129080,140674,144846,159266,163627,165100,164897,163393,164246,159440,155737,158910,160789,162067,160918,161429,212264,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1966,1739,1782,1156,1033,983,965,835,889,1026,1001,1012,1033,1062,1084,1116,1130,1134,1098,1044,504,1231,2992,3406,4302,4122,4939,6439,9450,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,396,432,468,486,508,536,554,558,619,637,673,659,644,677,734,846,882,994,1159,1192,1411,1354,1310,1343,1404,1289,1015,1192,918,1339,1562,1746,2027,2286,2477,2614,2387,2786,2412,3553,3445,3733,4086,4108,4252,4061,4357,5874,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,7883,7443,10358,14372,13809,16074,23833,26741,28265,15545,15166,16103,16412,18108,19699,21560,26392,44522,51079,58667,65990,82082,96044,92629,106063,118351,131804,132314,121793,129434,134098,145126,151387,161254,160265,175602,187110,210348,206214,234637,229482,252502,241713,179768,187126,195329,197775,204039,..
Togo,..,..,..,..,..,..,..,..,..,..,..,1949,1992,2027,2089,2141,2185,2333,2431,2371,2394,2479,2576,2629,2746,2836,2928,3094,3189,3308,3887,4252,4440,4397,4478,4816,5055,4959,4691,5148,5253,5352,5472,5544,5719,5913,5981,6117,6447,6983,7223,7422,7661,7727,8000,8323,8354,7926,8977,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,302,324,349,360,374,418,464,544,580,655,749,799,911,1019,1040,1102,1156,1195,1170,1195,1174,1747,2966,2756,2413,2522,3008,3318,1814,1883,1951,2005,2293,2164,2376,2776,3071,3154,3507,3511,3568,3662,3849,3953,4152,3997,3946,3558,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,3593,3810,4055,4253,4513,4769,4975,5284,5660,5570,5887,6194,6476,6725,7085,7297,7508,7901,8258,9720,10048,10947,13928,14643,15181,15959,16828,16372,18044,20299,20788,21400,22429,24866,25007,24713,26195,30403,23403,24726,23395,25884,26435,26793,26960,26597,28219,28953,..
Turkey,697,975,1277,1615,1692,1825,2074,2412,2650,2823,4072,5654,9263,13043,14416,17132,20284,22770,11822,13024,12894,13628,14942,15878,17349,16384,18033,19791,21404,22689,37320,42207,45706,48721,50694,53961,59130,72718,75746,73840,104361,115358,126599,158228,182419,206952,252451,279531,426666,409918,397459,414625,460763,444300,461445,510257,519461,567027,524707,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154413,130605,49250,84927,186567,199415,152983,181144,175037,205839,136273,130937,129191,160061,171093,173722,184559,248868,231539,230090,263502,280634,290214,294319,300338,300338,300338,300338,300338,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50251,51008,98141,93882,82620,83553,75533,69687,65639,66858,67027,92995,93553,96047,115370,91363,112256,207498,207327,175072,194784,214768,209633,241488,195338,162819,195628,181619,178996,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,252,576,889,1163,1688,2398,3650,4651,6167,7790,8917,11016,12528,13590,14825,15833,16873,18335,18850,20142,20462,22043,25628,27994,29581,31169,32756,34344,35932,37519,39107,40698,64793,66514,70502,75622,76093,92621,97250,101686,100685,119372,118523,125492,133776,136120,141447,142822,..
United Kingdom,138632,148304,176383,194526,204744,221606,239168,260756,285280,316452,437873,473881,547637,557767,515626,499978,518810,543714,543988,567160,533330,528952,525043,557551,558834,575080,576835,561273,569303,540306,539008,563860,580737,557526,672498,682501,709089,706998,704873,711983,705500,732655,673465,662547,689401,701054,665909,652600,710701,659588,691594,637219,678206,691713,647035,665117,716102,706460,713992,..
United States,3201925,3266979,3472876,3478306,3562162,3806197,4103385,4517804,4716495,4973639,5902412,6072495,6214460,6226971,6062386,5964614,6481920,6376166,6448066,6369237,5969000,5840700,5911033,5945095,6207199,6157164,6095781,6342604,6639287,6754190,6668370,6716928,6718246,6919309,7038134,7255774,7515694,7637078,7527263,7686606,8082725,8092465,8212117,8341121,8411291,8389984,8266438,8570664,8658106,8595197,8681427,8609068,8206332,8641864,8852956,8713013,8750178,8684655,9110243,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,2327,2195,2267,2137,2262,2372,2509,2599,2675,4172,3603,3528,3504,3598,3556,3332,4761,4207,4342,4625,4767,4949,5335,5327,6675,6986,8005,8472,7838,8400,8294,8197,8103,8547,8724,9958,10832,11044,11547,12198,12321,12818,12994,12788,12499,13059,12715,13343,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5281,5461,9691,8492,8075,97059,64152,117431,129144,134288,139464,136999,141341,136579,136420,130802,136148,131620,139328,128020,142590,145137,119492,112392,101696,93675,106208,110206,151465,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,12129,14045,15727,16453,17329,19765,22233,23614,27204,28386,30701,33494,34714,32062,33871,40642,44213,49523,48553,54474,61851,61966,75666,73866,77432,79166,79127,83868,81449,80580,84312,82552,79064,85171,81024,80850,160986,104725,107722,103202,105902,109869,112986,109540,118282,107095,103147,98194,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,9227,4574,3706,4191,1284,3232,3420,3961,3612,4292,13987,14811,14322,19464,22924,27590,36779,33147,38697,40324,45827,53315,55368,50459,64525,65664,62915,65754,65709,66977,73435,79098,77046,84647,88829,96938,99801,106510,120276,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,68,90,122,162,184,194,230,302,324,396,468,508,547,572,540,587,583,630,673,702,752,814,896,990,950,1224,2167,3110,1818,10561,10019,7277,6107,10040,13613,5371,4177,3624,3347,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,3849,4148,4624,4655,4796,4948,4089,3643,3791,4015,4133,3858,3848,3964,3639,3580,3946,6004,5784,4414,4405,4617,4430,4338,4350,3498,3109,2905,2880,3010,3171,3351,3512,4034,3936,2605,2127,2544,2885,2997,3335,3473,4239,3484,3615,3628,4315,4982,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,5252,6641,5578,5434,5407,7068,5594,5770,6465,7030,7295,7019,7840,8582,7808,8072,8038,8747,9217,11180,11861,11076,11040,11078,11764,11672,12851,11636,13031,13427,10729,9667,9786,7207,7898,12086,12842,11830,13369,9566,6606,6456,5445,5305,5004,5171,4888,5112,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,2233941,2374218,2506851,2654770,3318282,3223552,3331408,3464742,3576619,3864142,3776144,3695313,3642580,3685229,3717019,3766422,3800359,3877939,3914147,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,1004,1069,1159,1156,1206,1267,1404,1487,0,0,0,0,0,0,0,0,0,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
