TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Iraq,..,..,..,..,..,..,..,..,..,..,..,5267,5454,6620,6725,7837,9137,8489,10451,13525,16351,17280,19627,25463,30614,32994,35064,37048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47448,33412,31885,31756,48326,65671,68303,49244,57211,56974,59767,69300,66359,89975,..
Ireland,3506,3676,4154,4342,4741,5072,5389,5699,6448,6854,7657,8248,8831,9324,9763,9425,10246,10976,11819,13147,12942,12812,12985,13309,13518,14245,14645,15235,15145,15588,14911,15664,16582,16870,17388,17856,18788,19170,19840,21632,22950,24221,23684,25078,26446,27042,29098,29027,30692,29243,30765,29820,29234,28612,27734,28371,28342,28652,29426,..
Israel,..,..,..,..,..,..,..,..,..,..,..,6037,7060,7855,7826,8410,9036,9551,10238,10480,10746,10433,11574,12496,11959,12582,12960,14425,17420,18619,19141,20200,24782,25290,27709,29225,31100,34114,36529,36688,41641,42512,45817,47574,48661,49388,51527,54176,54806,54421,55062,57316,62078,56383,57532,63374,65354,66856,66690,..
Italy,23076,25416,29063,33944,38653,43754,47912,52214,57107,63310,69822,82764,87588,94619,98395,99709,107834,113998,123106,130993,136210,139874,147870,147715,156236,160204,164484,173282,177329,183521,189828,196844,200660,203083,205286,206078,208789,210546,213390,218581,220003,221591,226645,234058,239731,241056,243486,241992,246200,248126,250380,252504,250045,241139,231318,238273,231494,235767,234496,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,799,1019,1058,1073,1181,1246,1249,1264,1188,1145,1134,1184,1314,1325,1224,1325,1501,1465,1678,1890,1919,1926,2045,2225,2462,2750,2984,3334,3625,3769,3809,3971,3985,3892,3985,3949,4111,3715,3931,3985,3773,3661,3539,3517,3568,3794,3850,3870,..
Japan,58680,69120,82440,96840,113040,129240,147240,169200,186120,227880,254880,224849,253519,285098,283964,316822,341651,365224,400223,416884,417928,436550,459612,494082,511711,531349,541966,574787,599818,635839,656006,678590,706391,721950,787108,818465,832466,841313,861171,882327,900592,909191,936997,934146,960459,996765,980982,1000427,997840,985815,1077621,1023396,1042228,1021539,975180,963813,962016,983819,938612,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,331,418,468,540,810,1080,1260,1620,1940,2174,2358,2524,2711,2956,3024,3146,3337,3866,4291,4741,5119,5623,5861,6408,6606,7132,7596,9000,9641,10584,11466,13144,14461,16052,17597,18810,20405,22054,22554,23699,26021,27054,28796,28414,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,28429,28552,24419,21820,19552,19472,19678,17154,18972,19224,20430,21067,28948,29254,29588,29952,30744,31968,33898,36504,38419,41864,43367,43935,61187,63757,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,637,691,724,763,842,846,893,972,1620,1649,1789,1843,1937,2059,2153,2138,2704,2646,2624,2808,2963,3157,3337,3517,2923,3049,3265,3445,3190,2880,3236,3532,3780,4032,4295,4802,5382,5414,5648,6232,6736,7474,8125,8608,9158,9673,10400,10806,..
Korea,..,..,..,..,..,..,..,..,..,..,..,3481,4172,5569,6134,7294,8604,10472,14087,17928,19141,21366,23756,27875,31525,34675,37076,41260,47560,54630,63846,70135,78466,86098,95591,101891,110311,117054,118487,124492,133567,141160,152201,160459,175014,183146,189133,195098,202424,207670,220633,222707,230015,230378,226541,229687,247590,239549,243503,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6088,7700,7650,7474,7880,8510,8838,8327,8024,7715,8071,9025,8798,9601,9198,8521,7614,8247,8480,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,6084,6660,7344,8064,8892,9072,10440,12006,15066,15138,17820,21240,22140,24660,27522,30600,30600,32400,34200,33840,23062,41436,42282,43128,43974,44820,45666,46512,47354,48197,51408,54540,57172,61571,69070,71888,73588,78163,80528,86634,87048,92902,92592,88841,93593,96055,105628,107543,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3550,3456,6073,9166,6754,6876,6124,5706,5789,6995,7078,7146,7211,7286,7376,10591,11340,12031,11207,11063,12496,16366,18788,19904,27738,24894,26298,28477,28685,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1170,1336,1422,1634,1638,1840,2041,2311,2545,2927,3395,3614,4176,4601,5126,5742,6246,6532,6883,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4630,4676,4262,3107,3420,4180,3935,3895,4000,4129,4280,4460,4741,5116,5281,5659,6221,6458,7312,7200,6977,6379,6394,6419,6289,6332,6455,5963,6012,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6422,6048,6502,8921,10642,12985,13014,13284,13615,14587,15088,15102,15383,15008,15685,16744,18032,20707,21049,18907,23915,22266,23378,24016,26776,26023,..
Libya,..,..,..,..,..,..,..,..,..,..,..,734,821,1656,1994,2632,3290,4097,4864,6001,6001,6001,6001,6001,6001,6001,8003,10001,11002,11002,11002,11315,11927,12294,12006,11844,11434,15023,20664,20412,21474,24149,12953,13446,14533,25495,28969,25502,18799,22540,23123,18464,16744,19757,19757,19757,21218,21431,31939,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6343,6610,6466,5605,5548,5558,5782,6192,6275,6790,6361,6545,6520,6905,7524,7783,8546,8960,9828,9810,9324,9425,9511,9328,9562,9576,9990,10215,10744,..
Luxembourg,176,180,202,216,234,299,346,410,468,569,605,662,706,785,900,1026,1152,1278,1418,1544,1674,1836,1890,1908,1998,2088,2174,2243,2250,2275,2070,2164,2214,2326,2336,2380,2380,2282,2372,2372,2852,2884,2910,2961,3020,3042,2992,3037,2795,3256,2935,3066,3299,3526,3640,3563,3515,3494,3350,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4619,5425,5969,6541,7232,8417,9270,9929,10800,11426,12542,13284,14548,16243,17773,18857,22439,25466,28721,32238,36590,37055,40820,45277,48600,52265,55224,58406,63410,66892,69815,75010,81097,82480,89010,94702,98222,103457,112133,109283,106894,..
Malta,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,590,713,720,731,756,871,907,943,972,1008,1019,1375,1440,1559,1663,1800,1948,2012,1944,2052,2264,2214,2243,2372,2369,2322,2052,2120,2138,2210,2192,2214,2362,2397,2620,2720,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,180,198,220,252,266,335,392,457,479,472,468,482,486,482,497,515,554,601,648,716,785,853,986,1073,1195,1303,1433,1573,1620,1771,1883,1919,2034,2070,2189,2225,2315,2347,2448,2560,2610,2711,2812,2902,2992,3074,3142,3243,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,24833,27432,31140,19832,21802,24142,26503,29768,33156,36137,40360,45040,46724,48280,51426,54284,56563,60570,67727,73408,79139,86580,91836,100008,102460,102535,106715,114084,120136,130061,138038,140515,143500,146639,153112,153112,165006,170824,174744,175320,186376,187308,188532,194090,201550,212278,212951,227802,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6228,6620,6329,6656,6059,6696,7020,7445,7063,5148,5137,6034,5328,6268,6628,7121,7430,5458,5778,6109,6646,6797,6923,7074,7283,7312,7178,7196,7229,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1177,1235,1264,1289,1332,1256,1303,1091,1116,1548,1865,1368,1440,1534,1598,1667,1714,1753,1894,2045,2192,2264,2502,2671,2621,2916,2988,3265,4100,4504,4601,4756,5136,5568,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3992,3949,4061,4241,4565,4608,4320,4716,4597,4255,4475,4504,4629,4580,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,1746,2041,2084,2192,2268,2437,2704,3010,3247,3593,3766,4403,4795,4856,5346,5598,6282,6815,7153,7726,8734,9695,10130,11257,11920,12341,12985,13849,14231,14918,14162,15152,16747,18043,20023,22068,23576,25697,26568,28116,30348,32537,33530,35568,36544,37688,39456,40031,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,619,623,727,882,742,842,803,875,547,562,569,778,612,479,540,634,652,652,731,799,929,907,1026,936,979,929,1094,1213,1364,1411,1591,1490,1483,1609,1732,1861,2092,2333,2704,3229,3787,4439,5098,5864,5954,6070,5501,5401,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,418,450,472,526,533,659,770,850,932,979,954,1152,1228,1346,1472,1573,1732,1800,2056,2261,2369,2758,3179,3528,3694,3794,4345,4075,3982,4666,4482,5152,5803,5983,5267,5810,5929,6476,7254,9547,12172,13140,13550,14807,12841,12424,30558,28061,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,169,220,140,184,176,256,274,302,342,284,331,432,472,569,515,594,684,709,850,958,1008,954,1008,1105,1206,1303,1386,1505,1710,1926,2138,2257,2437,2786,2966,3305,3467,3406,4144,4367,5047,5350,6188,6599,7024,8348,9595,10237,..
Netherlands,10055,11142,12791,14526,15966,18072,20534,22439,25092,27893,31190,33577,36036,39452,40471,44777,48640,49075,51689,53834,54529,54518,53978,55094,57060,57600,58320,59760,55800,57600,56426,58478,59846,61214,63266,65106,66100,67424,68749,70574,72068,73076,75402,77105,77465,78466,79492,80165,81004,82339,82778,82955,84108,84099,82185,81434,81304,81348,82694,..
New Zealand,8820,9594,10289,11570,12373,13626,14591,14951,21143,22003,23112,24530,26582,26780,27187,30251,30233,29930,29452,28472,28926,29754,31439,32332,32393,32688,33926,33923,34236,35366,36698,37341,36755,36896,37300,37909,39281,39126,39924,39915,40537,41802,41996,43475,44238,43748,45590,44835,44858,46113,45759,45272,45016,44514,44447,45287,44481,44899,45219,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,799,886,731,936,1048,1184,1332,1382,1166,1357,1393,1451,1555,1602,1368,1354,1796,1764,1120,1328,1400,1516,1541,1400,1436,1472,1609,1580,1613,1577,1613,1656,1912,2059,2232,2394,2470,2646,2815,3049,3287,3550,3730,3852,4054,4342,4463,4494,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,450,641,569,601,648,727,889,918,1019,1224,1422,1818,1818,1890,1930,2102,2088,2235,2974,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,2088,2297,2729,3247,3730,4896,5760,7985,6998,7668,9806,10865,11290,10300,11732,15030,14778,13997,16513,14216,14486,15624,18781,18133,17820,16337,16027,15772,15901,15952,16589,27774,27608,34405,37087,28195,36328,36864,36587,43063,48845,52376,48449,50411,51764,53143,54547,55977,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6019,6671,7034,7866,8006,8575,8950,9032,9198,9472,9551,9356,9655,10444,10454,10753,10973,10937,11282,11876,11639,12042,11747,11034,10966,11311,11007,11148,10796,..
Norway,29279,30427,34301,37231,39460,42484,46026,47056,52326,51584,53867,52877,55217,57445,60098,63529,68141,73354,75388,80442,81083,85943,90288,92786,101588,104080,107723,108767,105458,103910,109076,117410,117540,118033,122454,124657,127037,122321,126173,126166,124708,129154,124729,115283,116658,122422,121126,125813,125600,130727,143035,129812,137700,140054,132786,138992,139756,142920,145078,..
Oman,..,..,..,..,..,..,..,..,..,..,..,22,43,83,162,274,472,720,832,1069,1458,1865,2347,2880,3593,4453,5666,6044,6721,6995,7499,7884,8993,10336,11092,11250,10955,11686,13219,13626,14278,15214,15890,16679,17863,18896,20862,22154,25308,28505,30229,32616,36140,38833,43052,49525,50382,53612,55173,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,2286,2286,2286,2664,3067,3395,4061,4666,6142,8485,9706,11603,13507,16326,18274,21042,24502,28440,31255,33696,37472,47412,50688,56084,61650,63925,67500,69818,77238,81954,83556,85046,93046,99364,110592,120006,121334,116215,123379,129186,128120,130018,142376,149544,160150,175313,194501,221034,..
Panama,..,..,..,..,..,..,..,..,..,..,..,918,1084,1213,1235,1300,1415,1451,1487,1602,1645,1710,1796,1901,1879,2016,2185,2387,2358,2210,2293,2423,2578,2700,2840,3053,3107,3373,3618,3751,4025,4180,4540,4828,5177,5386,5522,5864,5929,6487,7106,7502,8093,8568,9101,9774,10062,10364,10466,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,306,338,418,475,554,634,749,864,994,1249,1418,1573,1778,1958,2045,2322,2552,2909,3017,3539,4032,4619,5555,6808,7866,8363,8914,9230,9950,10346,10465,10087,9367,9590,11308,12247,12067,12996,14076,10256,11538,12820,14108,15563,16355,17258,17713,19356,..
Peru,..,..,..,..,..,..,..,..,..,..,..,5396,6401,6527,7366,8788,8705,9832,9666,10210,10836,11632,12510,13097,13097,13432,14267,15484,15358,14728,15358,17489,15606,16402,17071,17759,19415,20423,16873,17024,18122,19001,20200,21233,23083,25214,28364,23018,25024,26212,27378,26993,31165,31522,32108,33131,33818,34447,35776,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,5461,5735,6394,9158,8863,10573,12326,12920,14368,15113,16135,12730,16927,18378,18580,20192,22496,21791,22925,26215,29603,32940,37717,42970,42750,46418,48769,49374,55285,57312,57712,56988,58954,59918,63122,67799,67298,70902,74210,75488,81889,92272,96415,101739,..
Poland,7214,7934,8690,8669,8716,9443,10415,11480,12524,13651,14918,16308,18018,19732,22057,25009,28505,30676,33037,35680,38578,43787,45457,42988,50929,53726,56326,61441,64177,67669,72778,72742,68209,65542,65542,65070,69206,71176,73130,74880,75722,76954,77972,89467,91714,90911,95281,94928,97614,99122,103014,101729,101945,102391,101099,101808,104072,105052,105422,..
Portugal,1660,1822,2009,2225,2434,2696,2826,3071,3362,3794,4381,5094,5522,6008,6628,7337,8442,9328,10127,10951,11790,12686,13486,13248,14674,16027,16873,17676,18396,20412,21312,23756,24469,25618,26640,28310,30384,30323,31622,34283,36202,38250,40975,42606,44755,47671,48262,49907,48398,51084,52279,49507,46433,44330,42894,43106,46702,45323,47565,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5382,5400,5400,5436,7139,8842,10541,11376,13709,11898,10966,13050,13248,15584,14303,12640,10973,9310,7643,7733,11084,12794,14353,15908,22972,30031,30982,33203,44773,49432,54493,55868,64010,72908,..
Romania,..,..,..,..,..,..,..,..,..,..,..,9047,10393,11459,11725,13381,15318,17284,19357,19361,17600,18475,18180,17978,17222,17330,17971,17305,16135,15466,19274,24289,27346,25283,23926,25618,29239,28606,28501,28379,27547,27806,27976,29675,28955,33242,35996,37400,37440,39676,40784,41677,43326,42826,42876,43542,43441,45348,46008,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,385009,418316,416790,436201,453784,453830,475254,478678,484466,504331,506603,513137,513691,512114,515934,392094,405097,417348,421682,445705,466902,471200,475924,502920,525308,538337,577769,599303,598699,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,53284,60887,70157,76000,86684,91372,96739,104252,107554,122342,138496,145937,151754,155725,163224,183517,193097,201827,220824,235656,253343,264114,281894,309701,323651,348073,362995,391057,393340,433670,452441,489269,520247,517176,516503,469541,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,220,166,184,176,187,209,230,266,302,313,331,324,371,374,392,389,425,418,450,493,500,551,601,655,684,724,835,1192,1177,1429,1688,1854,2084,2070,2484,2326,2819,2520,3053,3208,3085,3524,3712,3816,4007,4032,4361,3757,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38390,43589,43200,55537,57614,58010,59443,62888,61409,56030,58680,58817,58680,58680,49054,51088,50623,50159,50753,51883,52722,52794,52261,50926,49687,50623,50152,49734,48292,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,1663,1876,2074,2012,2315,2556,2804,3352,3402,3650,3935,4201,4727,4810,5263,5634,6224,6710,7006,8611,9569,10397,11246,12478,13799,14987,17053,19181,19238,20614,21546,22853,23425,23490,21935,21992,22190,21938,23152,23890,23339,23868,24318,24926,25996,27320,26265,25997,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,4860,5144,5555,5821,5832,6178,6538,6710,7438,8586,8766,9248,9565,9983,10616,11020,11570,11934,12935,13241,13687,13324,14893,16160,17993,19624,19825,20138,20419,19508,18799,18565,18140,17341,16924,16477,16567,16312,15941,15732,16211,17042,17748,17701,18126,18349,17698,18342,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8039,8737,8654,8964,9306,9191,9464,9662,9684,8590,9364,9630,9734,10829,10843,10624,10998,10876,11455,11293,11588,11560,11444,11624,11250,11538,11736,11977,12124,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,29117,30197,33354,35158,35968,37706,40687,42185,44388,48679,53057,52625,52164,56506,59022,63533,67234,70492,77454,80795,83056,69818,77551,79614,87728,106387,110599,108587,106240,103248,124643,109505,122670,130432,133092,142816,148223,145015,141091,146826,147690,141584,140846,139921,145595,174683,175920,177948,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,641,698,724,842,652,779,784,..
Spain,7074,8341,8669,10444,10523,11844,14882,19426,22986,27230,31954,32796,36252,39067,41000,44651,50800,51880,57542,63817,70438,73343,73058,78541,84478,83711,89590,95602,97477,106276,108756,111211,113065,116503,125179,129557,135054,144378,150120,163595,157028,178866,182290,195246,208966,225302,244375,245570,249977,257080,272444,273985,270317,255816,254556,252248,250733,257015,270022,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,986,817,893,914,972,1058,1112,1264,1490,1717,1894,2207,2318,2693,2891,2977,3186,1991,1890,2369,2452,2534,2974,2992,4687,4626,5346,5983,6617,6120,6361,6444,7182,7798,8651,9284,9976,9911,12197,13158,14353,14936,15120,15718,17068,18598,19630,20673,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,209,234,360,504,544,533,558,601,616,803,821,1044,1019,1879,2041,2653,2585,1984,1948,2621,2394,2524,2534,2689,2808,2786,2390,2088,3449,2740,3805,4979,5141,4543,5540,6253,6865,7956,9335,11138,12373,14350,15404,19091,21503,24095,26469,28897,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1008,1109,1130,1192,1285,1390,1379,1393,1505,1645,1656,1922,2009,2221,2315,2376,2149,2104,2182,..
Sweden,12816,13248,14112,14472,16960,20585,23522,26903,31010,31338,40954,47538,53438,56678,55141,62406,72299,77126,81148,87062,92585,97992,105098,113508,121345,142996,143683,146362,138996,136775,137142,148295,144756,150610,153054,152597,155956,153270,152986,144587,151272,151848,149303,151193,148950,153587,149364,142697,140144,147406,165535,152474,158072,156614,148680,154753,160268,162475,162245,..
Switzerland,12467,13187,14555,14976,16272,16704,17064,17856,19069,20599,21708,25067,23515,26305,26028,27000,28289,29790,31583,34250,36270,36619,35903,37627,41018,43056,44305,45677,45605,47624,47567,49853,50998,51019,51095,52848,54976,53492,54439,56009,56617,57888,58648,60041,61607,63450,63731,62899,64429,64508,67021,64588,65999,67561,65830,67540,68681,69220,68710,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,1130,1213,1256,1548,1926,2344,2722,3308,4270,4813,5652,6948,8402,9371,10022,9742,9832,11790,14346,14659,15376,17719,18000,18907,19055,21028,22370,24257,26334,28177,31190,34740,31982,35784,39575,43931,47642,49990,49990,55415,49979,41882,30017,25340,21470,21733,21984,21742,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,9853,11102,12650,13522,15779,18263,20448,23548,25315,25765,26219,28382,32364,33890,36472,38804,42869,49720,53366,59018,65639,69419,78415,83830,91184,99288,100228,118606,117043,124355,128362,133888,140760,142517,152302,152870,155243,153673,155041,156337,159905,155617,156841,162626,161575,170395,171404,168756,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4680,3960,4280,4990,6307,7261,7128,8546,10375,11664,11704,10354,11898,10847,11063,11387,11520,11552,11178,10620,10422,10768,9601,10454,10645,17690,17442,19526,20084,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,464,508,551,572,598,630,652,659,727,749,792,774,760,799,864,997,1040,1181,1217,1606,1613,1991,1958,2041,2506,3503,3881,4032,4327,3812,3758,4230,3938,4327,3488,3395,5522,6332,5483,6282,6188,7110,7650,8017,8543,9302,10432,9780,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,2862,3686,5386,4622,5364,6214,7222,8737,9857,10818,11405,13072,15077,17035,18594,20862,22090,22514,25290,29117,32947,36932,42959,46418,52639,57769,63598,67925,65671,70106,75852,79603,84596,89042,92207,97218,100948,103626,109336,120013,118512,131774,136040,140375,145436,158155,159746,162738,..
Togo,..,..,..,..,..,..,..,..,..,..,..,205,202,184,245,256,245,378,439,284,241,263,302,284,342,356,364,400,414,454,490,479,518,403,468,475,457,583,569,709,767,821,968,983,1152,1145,1217,1202,1397,1526,1728,1876,1994,1685,2236,2038,2171,2120,1580,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,576,644,716,767,846,961,1120,1350,1498,1717,2084,2290,2653,2956,2855,2970,3067,3078,3006,3074,3017,3262,3370,3269,3622,3665,3629,3953,4014,4396,4626,4756,5436,5227,5738,6476,6962,7348,7456,8176,8467,8827,9205,9598,10008,9709,9610,8728,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,526,598,684,774,922,1044,1213,1390,1559,1775,2005,2092,2315,2336,2786,3002,3298,3337,3632,3942,4288,4781,5364,5839,6304,6617,7243,7416,7445,7888,8680,9047,9850,9871,10278,10685,11012,12190,12892,13403,14112,15610,15458,16182,16740,16661,17856,18009,..
Turkey,1656,1804,2023,2196,2563,2776,2912,3445,3820,4572,5328,5400,5544,5008,5382,6811,8338,9626,10624,11524,12596,13194,13846,14490,15498,17924,20383,23422,27403,29754,32616,38999,41335,45212,48420,52171,59148,66650,72122,81302,85997,84805,84812,90702,99428,111366,124078,131317,142502,140933,149076,159376,163350,161899,166284,172444,184334,195305,196526,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3672,3708,3845,4615,3816,3784,3550,2948,3964,3640,4414,4698,4727,4684,5188,5627,5857,6311,6595,6775,6955,7160,7337,7819,8392,9439,9439,9439,9439,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61898,71975,119131,125240,125204,129456,118433,112763,111485,114476,108443,77746,78329,83178,87228,93830,99641,101704,112536,120827,132264,138456,138258,148961,140299,133265,129301,126153,129409,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,320,738,1141,1490,2167,3074,4680,5962,7906,9990,11430,14123,16063,17424,19008,20297,21632,23508,24167,25826,26233,28256,32857,35888,38016,40144,42271,44399,46526,48654,50782,52913,59386,62860,67889,77029,88841,107712,113098,111269,90245,120607,126745,126436,136829,139226,144675,146081,..
United Kingdom,121237,137664,164477,188291,188554,206118,215316,224474,239958,259866,277967,290426,312800,328676,333454,321170,306421,309247,308887,322819,309985,303980,298033,298631,302033,317621,330574,335714,332496,332172,337655,353153,358135,361642,365065,367956,387047,376038,393876,397109,402631,415213,412322,442804,447120,452560,448934,443074,431280,426748,427795,401710,412787,408283,389074,387950,388890,379324,378232,..
United States,723600,770400,838800,903600,979200,1047600,1141200,1224000,1375200,1537200,1677600,1781197,2022113,2085365,2081462,2117304,2183227,2322860,2428078,2458148,2582982,2600154,2626272,2703413,2799554,2857781,2943587,3058607,3211650,3259890,3326465,3439501,3369380,3581212,3630535,3753004,3896968,3872761,4059846,4121723,4292806,4329529,4554644,4592956,4651142,4893217,4865476,5012071,4967924,4912121,5204563,5122076,4948538,5007715,5101117,5045818,5075478,4945270,5262354,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,3262,3064,3136,2988,3132,3355,3600,3852,3812,4190,4655,4896,5036,4964,5083,5224,5677,6160,5605,5731,6368,6865,7751,7952,8341,8629,8860,9335,10012,10422,10408,10069,9396,9450,9698,10987,11887,11646,12143,12582,13324,13889,14256,14497,14947,15998,15315,15721,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12751,15019,22295,25484,24786,24311,25646,25456,25358,25607,26478,15880,14522,15019,15538,16751,18209,23191,21816,39211,41216,42001,43898,43366,43999,45176,40306,46007,48938,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,7538,8215,9061,9904,11056,12816,14774,17510,19955,22864,25286,26946,29142,29106,28058,27824,30596,34751,34873,34200,38419,43614,48395,45878,44611,46044,48647,51862,54050,54644,57431,59764,59807,61189,67226,73894,77612,80212,82897,85673,88542,91508,87149,87912,104494,91883,88306,84869,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3362,3438,3708,3935,4464,5072,5699,6448,7045,9216,8294,8611,9148,11092,14270,18378,22601,26575,32414,35460,40111,46123,52420,57568,62384,70070,77926,84528,93834,105023,113382,123185,138182,151268,164531,181357,197971,207504,224073,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,353,421,518,562,655,868,1026,1073,1375,2768,3280,3557,3841,4025,3794,4129,4108,4446,4763,4964,5335,5760,6358,7024,7535,7200,8507,9814,10771,10789,12078,9205,9209,11293,10969,5918,6070,6219,6367,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,1228,1318,1426,1526,1537,1609,1544,1541,1555,1573,1685,1688,1692,1660,1631,1793,1930,2513,1778,2088,2156,2214,2664,2956,3611,3791,4057,3802,3920,4115,4381,4687,4961,5260,5522,5828,7139,7279,9288,9965,10966,11473,12100,11704,12535,12179,14923,15613,..
