"MODEL","SCENARIO","REGION","VARIABLE","UNIT","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015",
"IEA","Reference","XME","Electricity_Rate_Ind","TJ/TJ",,,,0.0947941755113848,0.0580047155094448,0.103650371964318,0.0898811137358169,0.095355627702214,0.11418737619747,0.117022828687123,0.105417256623996,0.099038547440614,
"IEA","Reference","XNF","Electricity_Rate_Ind","TJ/TJ",,,,0.119197905077614,0.147876557925012,0.148782677174027,0.165572064943438,0.20355511179692,0.21468991769793,0.207468309264783,0.228428125728016,0.235422126565048,
"IEA","Reference","XAF","Electricity_Rate_Ind","TJ/TJ",,,,0.179124394215298,0.195292705606152,0.238966588885576,0.252666880337167,0.2751823654105,0.287115704544946,0.256869996145788,0.245690605664333,0.24280465740109,
"IEA","Reference","XE25","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",0,0.00216731652061291,0.00174910804701863,0.00423926765622908,0.00534957793190757,0.00571130607129678,0.00590146946281493,0.00395546166599006,0.00439550400680878,0.00373539157183528,0.00169131692299863,0.00276418112668121,
"IEA","Reference","XER","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",0,0.00709988945790988,-0.00711208184450964,-0.036238158633251,-0.00620609549396809,0.012114733363786,-0.0019089374020541,0.00986274138674915,0.0118524314547102,0.00115472550436188,0.0117662885536585,0.00510452438806945,
"IEA","Reference","TUR","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",0,0.0106778957866153,-0.00201685083189582,-0.00268137320805854,0.000308708925124646,0.00946171003321318,0.00161478806278006,0.00666167209789445,-0.00965669704381502,0.00915394886056558,0.00912701258332288,0.00782167564197452,
"IEA","Reference","XOC","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",0,0.00790986482007107,0.00692045020228604,0.000626349784525493,0.00377844621663057,0.0111163640292933,0.00727303691993431,0.000669887526060831,0.00214096127499364,0.00256452159428954,0.00469762787179808,-0.00472512800949549,
"IEA","Reference","CHN","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,0.00324316825071751,0.00264424301550401,0.00441738976519444,0.00238203722047364,0.0112685442129914,-0.00172703667989557,0.0063530831423367,0.0104122253670527,
"IEA","Reference","IND","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,0.00273980887819619,0.00246819307165562,0.00197137923995832,0.00513557867433574,-0.000272518018708939,0.00388799610758744,0.000525008036866043,0.00283794824658703,
"IEA","Reference","JPN","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",0,0.00174177682366967,0.00601655387758379,0.00535636137777915,0.0112277437941575,-0.00317251338977462,0.0087730682904683,-0.00250956411861464,0.00447782611909313,-0.000802793889356057,0.0024584051854238,-0.00141795263108541,
"IEA","Reference","XSE","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,0.000581544175917798,0.00471384375515954,0.00485130000894194,0.00528813165275896,0.00795305750908585,0.00408190992508928,0.00316708320847391,0.00557506428382805,
"IEA","Reference","XSA","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,-0.000913523539781019,0.00479340952302967,0.00343026074156137,-0.000101839848490787,0.000688468173399975,0.00103024806963977,0.00333024488390284,0.00262091350477047,
"IEA","Reference","CAN","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",0,-0.00189714845184895,-0.00666713151768575,-0.00256233955902965,0.00541364553801511,0.0144398033146617,0.00010363780796333,0.000851368805486985,0.00129061761806021,0.00605062897779426,0.00117011098907027,-0.00399245442555983,
"IEA","Reference","BRA","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,0.00759907090432901,0.0109609372723749,0.00407018464750164,-0.00136186378612972,-0.00220512843244278,-0.000179987712697338,-0.00100146957182889,-0.000674754514066167,
"IEA","Reference","XLM","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,0.00345563324259469,0.00360228076593318,0.00500525278599079,0.00646019186675717,0.00490233698044825,0.00662146327993521,0.00326624164238662,0.00450367624317964,
"IEA","Reference","CIS","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,-0.00077433674751845,0.00513288348189054,0.00108832863864688,-0.00405922466701645,0.00568850076714401,0.00352532774270756,-0.000303861761238222,-0.000211387344843217,
"IEA","Reference","XME","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,-0.00735789200038799,0.00912913129097462,-0.00275385164570021,0.00109490279327943,0.00376634969905127,0.000567090497930597,-0.00232111441262547,-0.0012757418366764,
"IEA","Reference","XNF","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,0.00573573056947975,0.000181223849802892,0.0033578775538823,0.00759660937069633,0.00222696118020208,-0.00144432168662946,0.00419196329264652,0.00139880016740649,
"IEA","Reference","XAF","ChangeRate_Electricity_Rate_Ind","TJ/TJ/y",,,,,0.0032336622781707,0.00873477665588481,0.00274005829031825,0.0045030970146667,0.00238666782688907,-0.00604914167983156,-0.00223587809629091,-0.00057718965264863,

"MODEL","SCENARIO","REGION","VARIABLE","UNIT","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015",
"IEA","Reference","XE25","Electricity_Rate_Tra","TJ/TJ",0.0207583860742359,0.0204667758177143,0.0199717278753971,0.0199355413268661,0.019703781216817,0.021141661613848,0.019760772347005,0.0204357267100113,0.0195354225780337,0.016838974062647,0.0161475376052873,0.0168579028826531,
"IEA","Reference","XER","Electricity_Rate_Tra","TJ/TJ",0.0566986256746168,0.046457894705091,0.0410056682471213,0.0243338284151492,0.0362115215579471,0.0441305402178779,0.035795051202389,0.0336629250553862,0.0273676389456288,0.0227118585993564,0.0205525372146138,0.0197447500688979,
"IEA","Reference","TUR","Electricity_Rate_Tra","TJ/TJ",0.00212198375166727,0.00218047465702951,0.00561797752808989,0.0025146612923725,0.00233364100242072,0.00281227078887329,0.0032158836689038,0.00261634254903601,0.00559410445578342,0.0051893437786495,0.00347424033645275,0.0037531611768217,
"IEA","Reference","XOC","Electricity_Rate_Tra","TJ/TJ",0.00782047828648052,0.00594909706131156,0.00456218168628814,0.00411256150648371,0.00414750574827552,0.00492511445648613,0.00668664655446173,0.00660487223281326,0.00695394308583736,0.00956372929655401,0.00927029669786711,0.013422003914885,
"IEA","Reference","CHN","Electricity_Rate_Tra","TJ/TJ",,,,0.00734441895120278,0.0101134315700201,0.0110319643209835,0.0161017855878094,0.0183361814231453,0.0163780576824429,0.0202682489595382,0.0277628038159594,0.0291025141457537,
"IEA","Reference","IND","Electricity_Rate_Tra","TJ/TJ",,,,0.0113370716130117,0.01162888490711,0.0162464124641246,0.0170406013652741,0.0205198333353179,0.0221248109622089,0.0219444076640528,0.0176782755102643,0.0163848365795083,
"IEA","Reference","JPN","Electricity_Rate_Tra","TJ/TJ",0.0366225839267548,0.0357743008532069,0.029588962182426,0.0276788965127066,0.0242569089732022,0.0255464427948514,0.0201004791443495,0.0188356006745532,0.0179456734351214,0.0187228212782575,0.0199482213071386,0.0207219203106501,
"IEA","Reference","XSE","Electricity_Rate_Tra","TJ/TJ",,,,0.00118078712384582,0.00193528097152335,0.00242148189377645,0.00213207358950905,0.0020207866353412,0.00248137380680548,0.0033265218165786,0.00376340959217695,0.00340058513686364,
"IEA","Reference","XSA","Electricity_Rate_Tra","TJ/TJ",,,,0.00136457229187227,0.00086815358554489,0.000712994321509511,0.000558236901785195,0.000198514795882385,0.000142308826653412,0.000122945123711303,3.55867989400609e-05,2.35670939095131e-05,
"IEA","Reference","CAN","Electricity_Rate_Tra","TJ/TJ",0.00308531750199922,0.00400750360105854,0.00539550219773689,0.00692003581034957,0.00443084497539378,0.00589574594108754,0.00651808230574392,0.00697635341256204,0.00745870411944187,0.0062297240210303,0.00578867154733447,0.00908439610987532,
"IEA","Reference","BRA","Electricity_Rate_Tra","TJ/TJ",,,,0.00243849636110426,0.00275227738646043,0.00360890207507496,0.0031141677969835,0.00251933852340182,0.00226860139715598,0.00194237720265893,0.0020400752198886,0.00280883436897062,
"IEA","Reference","XLM","Electricity_Rate_Tra","TJ/TJ",,,,0.00177699461446655,0.00142905100293508,0.00190516908522183,0.00212093306058514,0.00181925488405348,0.00211361326841166,0.00230341551551739,0.00381231842246925,0.00205719703228005,
"IEA","Reference","CIS","Electricity_Rate_Tra","TJ/TJ",,,,0.0622295610937374,0.0669196372446915,0.0667306092988381,0.0715961255272557,0.0717054838270854,0.0662288548582774,0.0740893721290496,0.0676954039416431,0.0654327559494369,
"IEA","Reference","XME","Electricity_Rate_Tra","TJ/TJ",,,,,,,,,1.49359407036798e-05,9.5410696446577e-05,0.000211077570614863,0.000325745571607647,
"IEA","Reference","XNF","Electricity_Rate_Tra","TJ/TJ",,,,0.00188818734015345,0.00191849151752679,0.00196094716989541,0.00334127118942844,0.00308723785764403,0.00280398973594901,0.00287288064588852,0.00222073000209339,0.00362632598913076,
"IEA","Reference","XAF","Electricity_Rate_Tra","TJ/TJ",,,,0.0155352856719366,0.0184353577914055,0.0187601892719392,0.0143523988650704,0.0133826879271071,0.0142202787183401,0.0113763609526321,0.00613530964486096,0.00455306973797156,
"IEA","Reference","XE25","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",0,-5.83220513043263e-05,-9.90095884634223e-05,-7.23730970620118e-06,-4.63520220098199e-05,0.000287576079406185,-0.000276177853368582,0.000134990872601246,-0.000180060826395522,-0.000539289703077336,-0.000138287291471938,0.000142073055473153,
"IEA","Reference","XER","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",0,-0.00204814619390516,-0.00109044529159394,-0.00333436796639443,0.00237553862855958,0.00158380373198617,-0.00166709780309779,-0.000426425229400564,-0.00125905722195147,-0.000931156069254475,-0.000431864276948533,-0.000161557429143173,
"IEA","Reference","TUR","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",0,1.16981810724468e-05,0.000687500574212076,-0.000620663247143478,-3.62040579903558e-05,9.57259572905137e-05,8.07225760061035e-05,-0.000119908223973558,0.000595552381349481,-8.09521354267833e-05,-0.000343020688439351,5.57841680737907e-05,
"IEA","Reference","XOC","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",0,-0.000374276245033792,-0.000277383075004684,-8.99240359608866e-05,6.98884835836182e-06,0.000155521741642123,0.00035230641959512,-1.63548643296957e-05,6.98141706048207e-05,0.000521957242143331,-5.86865197373811e-05,0.000830341443403574,
"IEA","Reference","CHN","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,0.000553802523763472,0.000183706550192672,0.00101396425336517,0.000446879167067193,-0.000391624748140477,0.000778038255419062,0.00149891097128422,0.000267942065958857,
"IEA","Reference","IND","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,5.83626588196766e-05,0.00092350551140292,0.000158837780229901,0.000695846394008745,0.000320995525378207,-3.60806596312192e-05,-0.00085322643075771,-0.000258687786151184,
"IEA","Reference","JPN","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",0,-0.00016965661470959,-0.00123706773415618,-0.000382013133943887,-0.000684397507900868,0.000257906764329847,-0.00108919273010039,-0.000252975693959262,-0.000177985447886361,0.000155429568627231,0.000245080005776219,0.000154739800702284,
"IEA","Reference","XSE","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,0.000150898769535506,9.72401844506205e-05,-5.78816608534801e-05,-2.22573908335689e-05,9.21174342928543e-05,0.000169029601954626,8.73775551196682e-05,-7.25648910626617e-05,
"IEA","Reference","XSA","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,-9.92837412654753e-05,-3.10318528070758e-05,-3.09514839448632e-05,-7.1944421180562e-05,-1.12411938457946e-05,-3.87274058842171e-06,-1.74716649542485e-05,-2.40394100610956e-06,
"IEA","Reference","CAN","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",0,0.000184437219811864,0.000277599719335669,0.000304906722522536,-0.000497838166991158,0.000292980193138753,0.000124467272931276,9.16542213636231e-05,9.64701413759673e-05,-0.000245796019682315,-8.82104947391658e-05,0.00065914491250817,
"IEA","Reference","BRA","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,6.2756205071234e-05,0.000171324937722906,-9.89468556182912e-05,-0.000118965854716336,-5.01474252491686e-05,-6.52448388994107e-05,1.95396034459351e-05,0.000153751829816405,
"IEA","Reference","XLM","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,-6.95887223062957e-05,9.52236164573505e-05,4.31527950726616e-05,-6.03356353063306e-05,5.88716768716357e-05,3.79604494211465e-05,0.00030178058139037,-0.000351024278037839,
"IEA","Reference","CIS","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,0.000938015230190825,-3.78055891706947e-05,0.000973103245683521,2.18716599659358e-05,-0.00109532579376159,0.00157210345415444,-0.0012787936374813,-0.000452529598441231,
"IEA","Reference","XME","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,,,,,,1.60949511485794e-05,2.31333748336573e-05,2.29336001985566e-05,
"IEA","Reference","XNF","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,6.06083547466754e-06,8.49113047372385e-06,0.000276064803906607,-5.0806666356882e-05,-5.66496243390043e-05,1.37781819879028e-05,-0.000130430128759027,0.000281119197407474,
"IEA","Reference","XAF","ChangeRate_Electricity_Rate_Tra","TJ/TJ/y",,,,,0.000580014423893779,6.49662961067443e-05,-0.000881558081373774,-0.000193942187592662,0.000167518158246605,-0.00056878355314159,-0.00104821026155424,-0.00031644798137788,

"MODEL","SCENARIO","REGION","VARIABLE","UNIT","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015",
"IEA","Reference","XE25","Electricity_Rate_Res","TJ/TJ",0.0531903233960023,0.0743938518213298,0.0946942644362568,0.132448440547839,0.15908018824877,0.165681020459678,0.195517991362964,0.199245325160161,0.21483478174771,0.224907307166796,0.228589851148999,0.249125849518132,
"IEA","Reference","XER","Electricity_Rate_Res","TJ/TJ",0.353050030842072,0.447094045101135,0.512238206758113,0.218004513437735,0.244443446483404,0.25341505006123,0.247010626891948,0.326835733053478,0.319862600282613,0.316154440921072,0.337405672117125,0.3640395013026,
"IEA","Reference","TUR","Electricity_Rate_Res","TJ/TJ",0.00562836478329436,0.00896852293984047,0.0148034130091104,0.015566683503338,0.0246386166696008,0.0317542429933033,0.0534915644511358,0.0767140489742983,0.1184363650887,0.13960922554651,0.183761768933221,0.20440908368914,
"IEA","Reference","XOC","Electricity_Rate_Res","TJ/TJ",0.491793322075075,0.584614677423062,0.352817129879961,0.387022930335591,0.451020753631039,0.478064051312459,0.481591277781895,0.474199693026093,0.494828150797704,0.536449309047881,0.537764737980153,0.516092089328005,
"IEA","Reference","CHN","Electricity_Rate_Res","TJ/TJ",,,,0.00329628181553567,0.00459057041197109,0.00811375696988161,0.00753176439946634,0.0314006226955398,0.0475367680976838,0.0894276892588301,0.159786754816376,0.209255914376792,
"IEA","Reference","IND","Electricity_Rate_Res","TJ/TJ",,,,0.00576784506196387,0.00813241922002951,0.0137481188141598,0.0229995760529632,0.0345497877232133,0.0464690484963265,0.0585642817562911,0.0769726018468459,0.121937428416254,
"IEA","Reference","JPN","Electricity_Rate_Res","TJ/TJ",0.212965180846199,0.328670972992218,0.34706780268008,0.345935593623784,0.387876492955302,0.369449811815602,0.412220465553514,0.432839112348368,0.441369954720706,0.473164713432881,0.514553913942821,0.522111712414477,
"IEA","Reference","XSE","Electricity_Rate_Res","TJ/TJ",,,,0.0152325794988841,0.0272208738853326,0.0407090533977136,0.0595443851472416,0.0957546645693811,0.119481946526648,0.147191814611172,0.187104561891658,0.255238598605621,
"IEA","Reference","XSA","Electricity_Rate_Res","TJ/TJ",,,,0.00515545294995653,0.0104072390112587,0.0191485440613913,0.0278781101116027,0.0458989597779254,0.057270549892653,0.0696742626304945,0.0764497788047249,0.0892513678449298,
"IEA","Reference","CAN","Electricity_Rate_Res","TJ/TJ",0.0729033407681862,0.0985675087276334,0.142417783838266,0.206341999254576,0.257733681497398,0.329085344305665,0.355063155071967,0.349143934291412,0.36182987869252,0.391003691693259,0.417770775816362,0.422737109068104,
"IEA","Reference","BRA","Electricity_Rate_Res","TJ/TJ",,,,0.0515137498903237,0.0954604779464148,0.151335628834692,0.231911184415179,0.302228700978547,0.34757190298697,0.327815290786321,0.394222439414469,0.452633020205686,
"IEA","Reference","XLM","Electricity_Rate_Res","TJ/TJ",,,,0.0786049827822473,0.102035859884004,0.114543506379351,0.135148396889975,0.16175247960252,0.185347061033045,0.214947191787945,0.239164762425806,0.271320750095399,
"IEA","Reference","CIS","Electricity_Rate_Res","TJ/TJ",,,,0.0831417503857903,0.0901965795582817,0.0776029010563012,0.0944114246678558,0.0848608855308529,0.0935149450087024,0.0939350612727516,0.107691026479045,0.12728831191855,
"IEA","Reference","XME","Electricity_Rate_Res","TJ/TJ",,,,0.115311809537996,0.168199373684177,0.268231485416085,0.287931856004727,0.250932597335957,0.263648246476311,0.282645672472775,0.334364802136399,0.380814303926135,
"IEA","Reference","XNF","Electricity_Rate_Res","TJ/TJ",,,,0.0872000039367948,0.110712934549582,0.141596384284581,0.186383957803204,0.201126564954459,0.236007392687909,0.260072387588657,0.281174444343837,0.312049186221372,
"IEA","Reference","XAF","Electricity_Rate_Res","TJ/TJ",,,,0.0119491407429459,0.0157440256705948,0.0177746135291808,0.0198200493870214,0.0201948903885759,0.0213982200942576,0.0262738464925151,0.0297718862850248,0.0309442243414435,
"IEA","Reference","XE25","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",0,0.00424070568506549,0.0040600825229854,0.00755083522231638,0.0053263495401862,0.00132016644218157,0.00596739418065731,0.000745466759439411,0.00311789131750972,0.0020145050838173,0.000736508796440571,0.00410719967382663,
"IEA","Reference","XER","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",0,0.0188088028518126,0.0130288323313956,-0.0588467386640756,0.0052877866091337,0.0017943207155653,-0.00128088463385651,0.0159650212323061,-0.0013946265541731,-0.000741631872308046,0.00425024623921049,0.0053267658370951,
"IEA","Reference","TUR","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",0,0.000668031631309221,0.00116697801385399,0.000152654098845514,0.00181438663325255,0.00142312526474051,0.00434746429156649,0.00464449690463249,0.00834446322288025,0.00423457209156211,0.00883050867734223,0.00412946295118383,
"IEA","Reference","XOC","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",0,0.0185642710695974,-0.0463595095086202,0.00684116009112595,0.0127995646590896,0.00540865953628398,0.000705445293887241,-0.00147831695116047,0.00412569155432217,0.00832423165003541,0.000263085786454376,-0.00433452973042954,
"IEA","Reference","CHN","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.000258857719287084,0.000704637311582104,-0.000116398514083054,0.0047737716592147,0.00322722908042879,0.00837818423222926,0.0140718131115093,0.0098938319120832,
"IEA","Reference","IND","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.000472914831613127,0.00112313991882605,0.00185029144776069,0.00231004233405002,0.00238385215462264,0.00241904665199292,0.00368166401811095,0.0089929653138817,
"IEA","Reference","JPN","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",0,0.0231411584292038,0.00367936593757243,-0.000226441811259237,0.0083881798663036,-0.00368533622793997,0.00855413074758237,0.00412372935897072,0.00170616847446763,0.00635895174243508,0.00827784010198806,0.00151155969433105,
"IEA","Reference","XSE","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.0023976588772897,0.0026976359024762,0.0037670663499056,0.00724205588442789,0.00474545639145347,0.00554197361690475,0.00798254945609722,0.0136268073427926,
"IEA","Reference","XSA","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.00105035721226044,0.00174826101002651,0.00174591321004228,0.00360416993326455,0.00227431802294551,0.0024807425475683,0.00135510323484608,0.00256031780804099,
"IEA","Reference","CAN","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",0,0.00513283359188944,0.00877005502212657,0.012784843083262,0.0102783364485643,0.0142703325616534,0.00519556215326047,-0.00118384415611111,0.00253718888022166,0.00583476260014771,0.00535341682462064,0.000993266650348412,
"IEA","Reference","BRA","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.00878934561121823,0.0111750301776554,0.0161151111160974,0.0140635033126738,0.00906864040168458,-0.00395132244012987,0.0132814297256297,0.0116821161582432,
"IEA","Reference","XLM","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.00468617542035141,0.00250152929906937,0.00412097810212485,0.00532081654250896,0.00471891628610491,0.00592002615098014,0.00484351412757204,0.00643119753391871,
"IEA","Reference","CIS","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.00141096583449827,-0.0025187357003961,0.00336170472231093,-0.00191010782740059,0.00173081189556991,8.40232528098311e-05,0.00275119304125872,0.00391945708790088,
"IEA","Reference","XME","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.0105775128292363,0.0200064223463816,0.00394007411772834,-0.00739985173375407,0.00254312982807093,0.0037994851992927,0.0103438259327248,0.0092899003579472,
"IEA","Reference","XNF","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.00470258612255739,0.00617668994699986,0.00895751470372457,0.00294852143025098,0.00697616554669007,0.00481299898014968,0.00422041135103598,0.00617494837550686,
"IEA","Reference","XAF","ChangeRate_Electricity_Rate_Res","TJ/TJ/y",,,,,0.000758976985529765,0.000406117571717206,0.000409087171568117,7.49682003109146e-05,0.000240665941136321,0.000975125279651511,0.000699607958501945,0.000234467611283742,

"MODEL","SCENARIO","REGION","VARIABLE","UNIT","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015",
"IEA","Reference","XE25","Electricity_Rate_Com","TJ/TJ",0.326692177188977,0.29578536083379,0.178938136390862,0.197319032640076,0.22671548197485,0.294648225051267,0.344969441618035,0.387388201606417,0.447655602620373,0.442966483587051,0.461534793614932,0.486420738743721,
"IEA","Reference","XER","Electricity_Rate_Com","TJ/TJ",0.954683645958814,0.971267127082025,0.971282248960599,0.978048461967684,0.511687762722213,0.511246684792581,0.49973860165644,0.527439568318685,0.55139864096288,0.514486839649897,0.539312113623441,0.560201728635327,
"IEA","Reference","TUR","Electricity_Rate_Com","TJ/TJ",0.913916786226686,0.958904109589041,0.723231827111984,0.539399953303759,0.98867690398635,0.993408203125,0.714201500535906,0.858953688775227,0.761012255536072,0.559627353202675,0.408794366211358,0.422849662033054,
"IEA","Reference","XOC","Electricity_Rate_Com","TJ/TJ",0.200572246065808,0.204260533509285,0.240022191038736,0.435951169515722,0.519916126455498,0.614994423091952,0.653417779235872,0.66838805398679,0.699494070830084,0.731363755751627,0.743649321200342,0.726892140047476,
"IEA","Reference","CHN","Electricity_Rate_Com","TJ/TJ",,,,0.0421114780538382,0.0597589941547938,0.111552084479155,0.160542350971835,0.194452979704051,0.306746891044607,0.299031943818428,0.326245488332018,0.350564263066715,
"IEA","Reference","IND","Electricity_Rate_Com","TJ/TJ",,,,0.0468034625294259,0.0549348473687984,0.0767429007553228,0.106764498571739,0.148099396275996,0.198861163411989,0.284897882330318,0.339678059362313,0.364241416810087,
"IEA","Reference","JPN","Electricity_Rate_Com","TJ/TJ",0.0616297648938599,0.0713672107315139,0.00645360218561994,0.164636955623424,0.223859478551668,0.374839528643183,0.356843360517003,0.424195583666174,0.463539009081105,0.478529252548405,0.551674876263462,0.544953383591101,
"IEA","Reference","XSE","Electricity_Rate_Com","TJ/TJ",,,,0.328451251801455,0.33170854360024,0.346952928056677,0.32125757766049,0.320118339251407,0.458786970592892,0.574761599057609,0.651063520217639,0.658254082628249,
"IEA","Reference","XSA","Electricity_Rate_Com","TJ/TJ",,,,0.132975422882888,0.21628511446566,0.323276458609304,0.462209667294413,0.483826174771989,0.452871391591319,0.467556857494586,0.481463916472708,0.482836973032197,
"IEA","Reference","CAN","Electricity_Rate_Com","TJ/TJ",0.268889988516157,0.241670209671284,0.23062277087002,0.30030115716675,0.341232351277969,0.352343184901195,0.506589233861961,0.490451295903873,0.470815179432601,0.432927180728646,0.481917078560704,0.483329026095963,
"IEA","Reference","BRA","Electricity_Rate_Com","TJ/TJ",,,,0.656531178526233,0.705030845706699,0.791661645981444,0.773534367525876,0.782280060751386,0.805645669475109,0.833336912924651,0.885786696676475,0.917979350780003,
"IEA","Reference","XLM","Electricity_Rate_Com","TJ/TJ",,,,0.418856119511255,0.469282561908032,0.459644087256028,0.472388850985153,0.524691946766168,0.588178497258371,0.597782867795064,0.608985634020792,0.638000416919689,
"IEA","Reference","CIS","Electricity_Rate_Com","TJ/TJ",,,,0.0922163939050388,0.0870154357681472,0.112541797607169,0.146559818079357,0.196674677400554,0.220402052232962,0.260471897663175,0.310520361292617,0.311023656427289,
"IEA","Reference","XME","Electricity_Rate_Com","TJ/TJ",,,,0.120221514077363,0.237232130512927,0.379117781408307,0.525830916184951,0.508261130296325,0.524024418405823,0.534132785913337,0.578410113547281,0.630932228043587,
"IEA","Reference","XNF","Electricity_Rate_Com","TJ/TJ",,,,0.160342079450711,0.173827126051983,0.285229244114002,0.203784409996138,0.218752731404598,0.610950505422867,0.65286059444352,0.796905800689468,0.769410564431492,
"IEA","Reference","XAF","Electricity_Rate_Com","TJ/TJ",,,,0.240837696335079,0.295430255147532,0.29746255586882,0.269951923076923,0.274867797361195,0.260828081575136,0.317011650311786,0.309772865897444,0.268257299327573,
"IEA","Reference","XE25","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",0,-0.00618136327103748,-0.0233694448885857,0.0036761792498429,0.00587928986695471,0.0135865486152834,0.0100642433133538,0.00848375199767621,0.0120534802027913,-0.000937823806664495,0.00371366200557622,0.00497718902575776,
"IEA","Reference","XER","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",0,0.00331669622464232,3.02437571475522e-06,0.001353242601417,-0.0932721398490942,-8.82155859264877e-05,-0.00230161662722812,0.00554019333244895,0.00479181452883897,-0.00738236026259658,0.00496505479470883,0.00417792300237714,
"IEA","Reference","TUR","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",0,0.00899746467247104,-0.0471344564954113,-0.0367663747616451,0.0898553901365182,0.000946259827729956,-0.0558413405178189,0.0289504376478642,-0.0195882866478309,-0.0402769804666794,-0.0301665973982635,0.00281105916433925,
"IEA","Reference","XOC","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",0,0.000737657488695259,0.00715233150589037,0.039185795695397,0.0167929913879552,0.0190156593272907,0.00768467122878411,0.00299405495018368,0.00622120336865866,0.00637393698430866,0.00245711308974292,-0.00335143623057306,
"IEA","Reference","CHN","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,0.00352950322019112,0.0103586180648723,0.00979805329853596,0.00678212574644322,0.0224587822681112,-0.0015429894452359,0.00544270890271797,0.00486375494693941,
"IEA","Reference","IND","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,0.0016262769678745,0.00436161067730487,0.00600431956328324,0.00826697954085147,0.0101523534271985,0.0172073437836658,0.0109560354063989,0.00491267148955492,
"IEA","Reference","JPN","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",0,0.00194748916753081,-0.0129827217091788,0.0316366706875608,0.0118445045856489,0.0301960100183029,-0.00359923362523601,0.0134704446298342,0.00786868508298633,0.00299804869346002,0.0146291247430113,-0.00134429853447227,
"IEA","Reference","XSE","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,0.000651458359757084,0.0030488768912875,-0.00513907007923746,-0.000227847681816684,0.027733726268297,0.0231949256929435,0.015260384232006,0.00143811248212184,
