"MODEL","SCENARIO","REGION","VARIABLE","UNIT","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100",
"AIM/Hub V2.2","Baseline","XME","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.130256212715896,0.133801848327144,0.144634580824164,0.153078327071808,0.160649732024307,0.168832727676468,0.180763425811586,0.198096815078294,0.222254512342495,0.242908137989786,0.245839266692209,0.2487723228546,0.251722333473427,0.25505768467316,0.258775394978543,0.262416837564869,0.265995374556252,0.269038720456183,0.27178366975188,
"AIM/Hub V2.2","Baseline","XNF","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.157071575328106,0.167614226621083,0.170937764010138,0.175169287271893,0.178961208051978,0.183534494904429,0.191354504781121,0.206236534518469,0.238161950126086,0.280589316473724,0.277885950120646,0.276043697021894,0.298780655134878,0.33029930914238,0.369355476091797,0.411971412733608,0.438254615585511,0.455462966708466,0.462920693018532,
"AIM/Hub V2.2","Baseline","XAF","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.0732135028496274,0.0779455269395221,0.0862184791335551,0.0927631645685186,0.0977837196603084,0.102310346486375,0.108537790053021,0.11808216046401,0.135074913561275,0.152162177648702,0.153829671819908,0.162216078201792,0.175764638395993,0.192661783764596,0.217468869588764,0.243688250479506,0.28352530790564,0.313093843189302,0.327064203600607,
"AIM/Hub V2.2","Baseline","XE25","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.000305578641167192,-0.000449745442510779,-0.000481924973084019,-6.32282436245968e-05,0.000567149216489138,0.000886208094553354,0.00152069919000531,0.00200917937397654,0.00295328937677229,-0.000538839981136163,-6.72783742407923e-05,0.00110001465561724,0.00263292612679109,0.00331092153713471,0.00375138102370869,0.00642100957494315,0.00561545321005984,0.00335771719739814,
"AIM/Hub V2.2","Baseline","XER","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.000541825001775253,0.000462505650186762,0.000126823808128806,0.000343660087215292,0.00100813496234212,0.00157287395647756,0.0028023946234175,0.0044447817605909,0.00531604385675465,0.00141750429109475,0.00198354179457267,0.00274397339987164,0.00339871197291175,0.00338071568849175,0.00322132774589078,0.00330511149503701,0.00214249013062833,0.0014455218824284,
"AIM/Hub V2.2","Baseline","TUR","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00316936430703179,0.00291554381406814,0.00202582385063685,0.00179880570512918,0.00157384220896011,0.00142472767366618,0.00166451338363507,0.00149606552735702,0.000208055643312044,-0.00189429184523882,-0.00141339913227289,-5.02332253487725e-05,0.00178859966896594,0.00252583456174064,0.00295460136394078,0.00643172093907036,0.00545742884148426,0.00249559686344295,
"AIM/Hub V2.2","Baseline","XOC","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,-0.00108251766977271,0.00118606716164794,0.000960026063755448,0.00158991421897524,0.00155948944101756,0.00227446352354309,0.00388196872440107,0.00546687116740608,0.00650171842228717,0.00118752025796356,0.0025388619513576,0.00347167614346953,0.0032907957514463,0.0029616663436642,0.002345625095034,0.00169270408084948,0.00110861772680529,0.000489246810626498,
"AIM/Hub V2.2","Baseline","CHN","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00549520836604559,0.00549344780318944,0.00565884916693806,0.00538342508119992,0.00523708524301522,0.0037479512568115,0.00441040997745611,0.000597513302481789,-0.00185016034549602,-0.00443777074183578,-0.00172371233933009,0.0017814981442014,0.00298340950383895,0.00296693083095912,0.00256696408698333,0.000283241499213704,-0.000117682290040155,0.000336470736502847,
"AIM/Hub V2.2","Baseline","IND","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00427907195919976,0.00427776578398446,0.0039615674031374,0.00385262512332825,0.00451023382175058,0.00452278640607869,0.00484619890794955,0.00549213300183459,0.00482565948044705,0.00345142501053943,0.00387690074756423,0.00441280123679019,0.00457077201247644,0.00454763667962692,0.00422769359676405,0.00400232738861711,0.00352509802248174,0.00273685473654512,
"AIM/Hub V2.2","Baseline","JPN","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,-0.00287153969918383,-0.00152908246640554,-0.00102052371039832,6.72337006621615e-05,0.000275523572406156,0.000228638808740123,0.000587206156171211,0.000651141219581303,0.000617029189778401,-0.00249095793833158,-0.00130046641815096,0.000543457424588256,0.00278873927617636,0.00380064035900042,0.00461378978368739,0.00962630904175324,0.00939940038962717,0.00558034652131412,
"AIM/Hub V2.2","Baseline","XSE","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.001684617512804,0.00155864963872905,0.000961034628286772,0.000255419176469163,-3.41231469750958e-06,0.000923577980791368,0.00132988643698195,0.00157802562602562,0.00171517800823413,-0.00136863448840101,-0.00064988819613857,0.0008005289858183,0.00219994489463754,0.0027803440686216,0.00308085819003279,0.00507035758880036,0.00374201052429596,0.00130233987261684,
"AIM/Hub V2.2","Baseline","XSA","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00157337138379998,0.00159653158850102,0.00148993902987376,0.00187416241555929,0.00181112191306471,0.00181257555541378,0.00186960424293007,0.00204433240663694,0.00166116826274223,0.000359847329721374,0.000501308307664194,0.000605457559972028,0.00121920793967691,0.00188758652163378,0.00191532142370233,0.00225567200923693,0.00205778314876628,0.00225454112408954,
"AIM/Hub V2.2","Baseline","CAN","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00101502325980052,0.00345685200283559,0.00179300516036626,0.000645136624844933,0.000593338243223535,0.000380602414410619,0.000983724829589089,0.00154982238765339,0.00244880775371932,0.000157349745160051,0.00103671966912686,0.00151152149236563,0.0019486031520059,0.00219215283714235,0.00213485080134649,0.00198326164702904,0.0013647641733339,0.000811640889027065,
"AIM/Hub V2.2","Baseline","BRA","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.000566468061881348,0.00102504133184184,8.00438783251867e-05,0.00104900094102846,0.000955966102121275,0.000804991097815133,0.000420209262211091,-0.00028538030193368,-0.000708322114837778,-0.00305205496846049,-0.00285022801191405,-0.00166948274646883,0.000163527881858838,0.000791067220392205,0.00124915623941688,0.00430174186961324,0.00489633194902339,0.00323003104087705,
"AIM/Hub V2.2","Baseline","XLM","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00329559301276794,0.00141642952129121,0.00129033789616579,0.00119504250354118,0.00201293217181052,0.0023137999002781,0.00278104164885846,0.00346344190009049,0.00455781009794998,0.000669488942889906,0.000916564648425466,0.00102096036478133,0.00111978575218399,0.000895068485995731,0.000617264930039307,0.000625185190549915,0.000353175538401285,0.000339058661284486,
"AIM/Hub V2.2","Baseline","CIS","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.000770174507097593,0.000854488874375181,0.000809456934824332,0.000816246056335734,0.00096950308278731,0.00116627319814191,0.00149365582753818,0.0019817119120451,0.00202098423385494,0.000512034825497792,0.000690915619840648,0.000737823963979572,0.000706991172653665,0.000733072493879611,0.000723737404825814,0.000555305193526789,0.000485220055669972,0.000532279075034975,
"AIM/Hub V2.2","Baseline","XME","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.000709127122249542,0.00216654649940391,0.00168874924952876,0.00151428099049986,0.00163659913043228,0.00238613962702353,0.00346667785334169,0.00483153945284012,0.00413072512945831,0.000586225740484458,0.000586611232478179,0.000590002123765565,0.000667070239946577,0.000743542061076552,0.000728288517265208,0.000715707398276666,0.000608669179986032,0.000548989859139482,
"AIM/Hub V2.2","Baseline","XNF","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00210853025859541,0.000664707477810989,0.000846304652350921,0.000758384156017056,0.000914657370490157,0.0015640019753385,0.0029764059474696,0.00638508312152332,0.00848547326952769,-0.000540673270615677,-0.000368450619750393,0.00454739162259684,0.00630373080150047,0.00781123338988325,0.00852318732836224,0.00525664057038072,0.003441670224591,0.00149154526201312,
"AIM/Hub V2.2","Baseline","XAF","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.000946404817978941,0.0016545904388066,0.00130893708699271,0.00100411101835796,0.000905325365213389,0.00124548871332912,0.00190887408219782,0.00339855061945307,0.00341745281748521,0.000333498834241258,0.00167728127637678,0.0027097120388402,0.0033794290737206,0.00496141716483366,0.00524387617814843,0.00796741148522669,0.00591370705673256,0.00279407208226099,

"MODEL","SCENARIO","REGION","VARIABLE","UNIT","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100",
"AIM/Hub V2.2","1.5C","XE25","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.196777623292713,0.202937238351892,0.20045189069361,0.225594203890891,0.25882707817362,0.330378379992237,0.411969012333976,0.457610525497915,0.458122086302125,0.50591752105223,0.572307110577769,0.618746684933406,0.624247834077186,0.630589303079417,0.650687232821764,0.659964981261903,0.663976062372404,0.666490016280711,0.668906820335589,
"AIM/Hub V2.2","1.5C","XER","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.261774090619017,0.270195356254628,0.272155989658144,0.301873387428486,0.353187529083295,0.448200184596452,0.520808733660638,0.553183253539778,0.561396532527437,0.602534607909246,0.64679854242582,0.678080689228806,0.678193213745407,0.678638095978844,0.689950410661708,0.692003090593008,0.692481246504811,0.692895752895753,0.694227173871571,
"AIM/Hub V2.2","1.5C","TUR","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.203496216343052,0.206919462768734,0.218191400588519,0.228616106333073,0.268042652510183,0.353850233858913,0.43763074677694,0.491559156149758,0.486452846124781,0.537772964370966,0.619436606899063,0.677693390890833,0.680804785209353,0.684032899736266,0.704554615074567,0.708870913831138,0.710101256286974,0.7109947875254,0.711789813565694,
"AIM/Hub V2.2","1.5C","XOC","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.238393167485973,0.226338504607489,0.224152118314244,0.222982669168782,0.275328571748427,0.364736592311343,0.638710851412281,0.721658436914694,0.768272808339227,0.7912961383847,0.810283196203507,0.80859592645329,0.806011472275335,0.812013126418451,0.813985084991395,0.810945124239922,0.810576966182997,0.810043537901831,0.808570576837085,
"AIM/Hub V2.2","1.5C","CHN","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.161442353666033,0.189852742588901,0.219910867286147,0.283747531847326,0.363202732236955,0.472790295098731,0.547508206255208,0.575941491587614,0.571409365648939,0.603440379940069,0.647014286557648,0.672531913246369,0.674713997436708,0.677027919645373,0.68682467758801,0.690003388043969,0.692215196564985,0.694486916428339,0.696740008780693,
"AIM/Hub V2.2","1.5C","IND","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.125009795854394,0.147823935676734,0.169350546380892,0.177596454500572,0.230126712822185,0.308593170007424,0.36439581003032,0.40581503659348,0.413632952215268,0.450482647948746,0.512668845151867,0.560668737978991,0.574516182705934,0.587506193159393,0.610602486928005,0.62346514418467,0.633770503403286,0.643376380656413,0.652496089214954,
"AIM/Hub V2.2","1.5C","JPN","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.260287299984522,0.261591072993323,0.25910036500522,0.299388932799606,0.354175901300236,0.436978664542901,0.507397537217423,0.571405789012041,0.560609109814181,0.604432367011863,0.671280442539333,0.716413482812751,0.719045640110494,0.721447555248116,0.73723370351303,0.74145118894798,0.744103329812933,0.746545112509949,0.748955682527488,
"AIM/Hub V2.2","1.5C","XSE","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.154065044821347,0.164328199812429,0.17233677751207,0.172588818012541,0.168618219335339,0.22315441604183,0.343077309104355,0.411554980628059,0.396412751868545,0.449911503370023,0.537623768538053,0.59267146843989,0.59629711427496,0.60033922131899,0.617629450431298,0.620966862873338,0.621174854373009,0.620765652269735,0.620061918034295,
"AIM/Hub V2.2","1.5C","XSA","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.0923599180310902,0.104505574001595,0.113286640001397,0.140919821786748,0.165637607437292,0.249329855176756,0.364874477350405,0.390225325293558,0.398416009189565,0.433568402026727,0.484833652234533,0.523452797721474,0.533107207050502,0.541411500589665,0.568411564861679,0.585604575602159,0.599310882850085,0.611489763779528,0.622233369630382,
"AIM/Hub V2.2","1.5C","CAN","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.207618589459559,0.206627109125095,0.223584300460722,0.270694703220655,0.331386989084635,0.452101486757119,0.544364956489242,0.577494775854591,0.568752942374003,0.609795835242605,0.673035762929525,0.712415332312563,0.713083552941476,0.71407806528413,0.726911174357763,0.729298107255521,0.729566057818177,0.729375669621116,0.729014864471,
"AIM/Hub V2.2","1.5C","BRA","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.181342946228832,0.189619876740077,0.192087470305171,0.233777872612824,0.293867045353688,0.38653575774761,0.444533459000943,0.451980711163189,0.461148479626438,0.50137706982025,0.551971202898052,0.600623954424199,0.612760261414382,0.624334183787655,0.638671742999392,0.647580204156034,0.653698416520473,0.662432478535282,0.670482383355347,
"AIM/Hub V2.2","1.5C","XLM","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.144195890641877,0.162399835378991,0.168065494933303,0.202807531581728,0.249119723834929,0.355263157894737,0.43868848716957,0.477540422375054,0.470567045383071,0.51956204136276,0.580733789607651,0.628583216264629,0.629147703451516,0.628222523744912,0.645710836897223,0.646235230909817,0.644756630355716,0.642519171862441,0.639992370295015,
"AIM/Hub V2.2","1.5C","CIS","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.126435240032486,0.117154327758998,0.120244080019415,0.14991505187834,0.170421655739227,0.212247572247572,0.24970801661912,0.27994704901097,0.278961029956623,0.299779205138499,0.32666750929905,0.346018797009691,0.351803992322116,0.355745731941487,0.36165584924046,0.363008488234662,0.363639835038949,0.364206043483911,0.364739963560451,
"AIM/Hub V2.2","1.5C","XME","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.130256212715896,0.135076982139429,0.145906683160466,0.156409481867756,0.179141306798055,0.303604249088813,0.545964570069137,0.680294022179035,0.681639421407043,0.75121763513345,0.839827870545765,0.8824163013764,0.881873959354971,0.882015975632303,0.893879741759197,0.895264595950038,0.894889604772729,0.894370972261138,0.893858565901045,
"AIM/Hub V2.2","1.5C","XNF","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.157071575328106,0.176454610713385,0.179248007883514,0.181927989939771,0.203940773364448,0.3304499781564,0.497968760944176,0.589406546443488,0.609182399177257,0.67839161416348,0.751821997202052,0.797257741488214,0.796655259562016,0.797005278713788,0.813013019702184,0.815817879579456,0.816254901134112,0.816260381500735,0.814856580485104,
"AIM/Hub V2.2","1.5C","XAF","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.0732135028496274,0.0730927941700479,0.0802610426802653,0.0824477753483839,0.0933543739978111,0.133213059710842,0.166849255039439,0.184298821352289,0.205432681643905,0.245425228047544,0.286475972142621,0.321888883858993,0.330694568734081,0.338207427730304,0.354378130184214,0.361934899420473,0.367958739244198,0.373500931646785,0.378335604695125,
"AIM/Hub V2.2","1.5C","XE25","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00123192301183589,-0.000497069531656547,0.00502846263945623,0.00664657485654593,0.0143102603637234,0.0163181264683477,0.00912830263278787,0.000102312160842044,0.0095590869500209,0.0132779179051078,0.00928791487112732,0.00110022982875599,0.0012682938004462,0.00401958594846949,0.00185554968802788,0.000802216222100216,0.000502790781661311,0.000483360810975575,
"AIM/Hub V2.2","1.5C","XER","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00168425312712208,0.000392126680703309,0.00594347955406835,0.0102628283309617,0.0190025311026314,0.0145217098128373,0.00647490397582791,0.00164265579753191,0.00822761507636169,0.00885278690331479,0.00625642936059714,2.25049033203639e-05,8.89764466873499e-05,0.00226246293657271,0.000410535986259974,9.56311823607559e-05,8.29012781883076e-05,0.000266284195163591,
"AIM/Hub V2.2","1.5C","TUR","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.000684649285136546,0.00225438756395704,0.00208494114891065,0.00788530923542197,0.0171615162697461,0.0167561025836054,0.0107856818745636,-0.00102126200499544,0.0102640236492372,0.0163327285056192,0.0116513567983541,0.000622278863703962,0.00064562290538257,0.00410434306766019,0.000863259751314338,0.000246068491167106,0.000178706247685168,0.000159005208058915,
"AIM/Hub V2.2","1.5C","XOC","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,-0.00241093257569678,-0.000437277258648838,-0.000233889829092393,0.0104691805159289,0.0178816041125832,0.0547948518201876,0.0165895171004827,0.00932287428490652,0.00460466600909457,0.00379741156376141,-0.000337453950043298,-0.000516890835591144,0.00120033082862319,0.000394391714588926,-0.000607992150294656,-7.36316113849389e-05,-0.000106685656233241,-0.000294592212949296,
"AIM/Hub V2.2","1.5C","CHN","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00568207778457354,0.00601162493944914,0.0127673329122359,0.0158910400779258,0.0219175125723552,0.0149435822312953,0.00568665706648135,-0.000906425187735138,0.00640620285822606,0.00871478132351582,0.00510352533774423,0.00043641683806781,0.000462784441732911,0.00195935158852738,0.000635742091191927,0.000442361704203131,0.000454343972670879,0.000450618470470654,
"AIM/Hub V2.2","1.5C","IND","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00456282796446799,0.00430532214083151,0.00164918162393604,0.0105060516643226,0.0156932914370478,0.0111605280045793,0.00828384531263189,0.00156358312435774,0.00736993914669557,0.0124372394406241,0.00959997856542487,0.00276948894538866,0.00259800209069176,0.0046192587537224,0.00257253145133303,0.00206107184372315,0.00192117545062538,0.00182394171170828,
"AIM/Hub V2.2","1.5C","JPN","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00026075460176026,-0.000498141597620716,0.00805771355887718,0.0109573937001262,0.016560552648533,0.0140837745349044,0.0128016503589234,-0.00215933583957186,0.00876465143953635,0.0133696151054939,0.00902660805468369,0.000526431459548649,0.000480383027524289,0.00315722965298277,0.000843497086989986,0.000530428172990693,0.00048835653940309,0.00048211400350795,
"AIM/Hub V2.2","1.5C","XSE","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00205263099821634,0.00160171553992813,5.0408100094268e-05,-0.000794119735440474,0.0109072393412984,0.023984578612505,0.0136955343047407,-0.00302844575190268,0.0106997503002956,0.017542453033606,0.0110095399803674,0.000725129167014082,0.000808421408805993,0.0034580458224615,0.000667482488407956,4.15982999342868e-05,-8.18404206547108e-05,-0.000140746847088025,
"AIM/Hub V2.2","1.5C","XSA","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.002429131194101,0.00175621319996042,0.00552663635707006,0.00494355713010882,0.0167384495478929,0.0231089244347298,0.0050701695886305,0.00163813677920148,0.00703047856743234,0.0102530500415613,0.00772382909738812,0.00193088186580552,0.00166085870783261,0.00540001285440292,0.00343860214809595,0.00274126144958513,0.00243577618588859,0.00214872117017086,
"AIM/Hub V2.2","1.5C","CAN","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,-0.000198296066892817,0.00339143826712549,0.00942208055198656,0.012138457172796,0.0241428995344968,0.0184526939464247,0.00662596387306977,-0.00174836669611771,0.00820857857372039,0.012647985537384,0.00787591387660769,0.000133644125782562,0.000198902468530782,0.00256662181472669,0.000477386579551431,5.35901125313654e-05,-3.80776394122373e-05,-7.21610300233211e-05,
"AIM/Hub V2.2","1.5C","BRA","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.001655386102249,0.000493518713018953,0.00833808046153052,0.0120178345481727,0.0185337424787845,0.0115995402506664,0.00148945043244927,0.0018335536926499,0.00804571803876236,0.0101188266155604,0.00973055030522927,0.00242726139803673,0.00231478447465454,0.00286751184234735,0.00178169223132838,0.00122364247288786,0.00174681240296177,0.00160998096401306,
"AIM/Hub V2.2","1.5C","XLM","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00364078894742298,0.00113313191086227,0.00694840732968509,0.00926243845064008,0.0212286868119616,0.0166850658549666,0.00777038704109687,-0.00139467539839649,0.00979899919593774,0.0122343496489782,0.00956988533139558,0.000112897437377257,-0.000185035941320755,0.00349766263046227,0.000104878802518815,-0.000295720110820175,-0.000447491698655167,-0.00050536031348507,
"AIM/Hub V2.2","1.5C","CIS","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,-0.00185618245469771,0.00061795045208356,0.00593419437178498,0.00410132077217725,0.00836518330166913,0.00749208887430948,0.00604780647837014,-0.000197203810869484,0.00416363503637514,0.00537766083211033,0.00387025754212824,0.001157039062485,0.000788347923874022,0.00118202345979469,0.000270527798840425,0.000126269360857412,0.00011324168899226,0.000106784015308103,
"AIM/Hub V2.2","1.5C","XME","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.000964153884706598,0.00216594020420725,0.00210055974145812,0.00454636498605974,0.0248925884581517,0.0484720641960647,0.0268658904219795,0.00026907984560165,0.0139156427452814,0.0177220470824631,0.00851768616612696,-0.000108468404285778,2.84032554664693e-05,0.00237275322537867,0.000276970838168222,-7.49982354617318e-05,-0.000103726502318313,-0.000102481272018462,
"AIM/Hub V2.2","1.5C","XNF","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,0.00387660707705579,0.000558679434025866,0.000535996411251344,0.00440255668493532,0.0253018409583905,0.0335037565575552,0.0182875570998623,0.00395517054675389,0.0138418429972445,0.0146860766077144,0.00908714885723252,-0.000120496385239788,7.00038303544925e-05,0.00320154819767922,0.000560971975454461,8.74043109310829e-05,1.0960733247023e-06,-0.000280760203126174,
"AIM/Hub V2.2","1.5C","XAF","ChangeRate_Electricity_Rate_Tra","EJ/yr/EJ/yr/y",0,-2.41417359158863e-05,0.00143364970204347,0.000437346533623714,0.00218131972988544,0.00797173714260621,0.00672723906571939,0.00348991326256989,0.0042267720583233,0.00799850928072787,0.0082101488190154,0.00708258234327438,0.00176113697501761,0.00150257179924462,0.00323414049078191,0.00151135384725185,0.00120476796474488,0.0011084384805174,0.00096693460966798,

"MODEL","SCENARIO","REGION","VARIABLE","UNIT","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100",
"AIM/Hub V2.2","2C","XE25","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.196777623292713,0.198305516498549,0.196124775481959,0.203335428563786,0.206514278192025,0.215941627585794,0.230526232806775,0.250207460982109,0.268246989768694,0.298781039974487,0.316267660832441,0.333915859165341,0.359036051069114,0.377996105578429,0.3991559418352,0.418191314792259,0.436016757948584,0.451500685372804,0.466759403272799,
"AIM/Hub V2.2","2C","XER","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.261774090619017,0.264483215627894,0.26679689508045,0.27565047885414,0.275588861561824,0.289825666331202,0.314745514992853,0.338960205391528,0.363815555627363,0.400009781386022,0.418312065533109,0.437466373196381,0.463316154022913,0.480514990368626,0.498041818785264,0.512778456543206,0.525413422070573,0.535345092286172,0.545553384863671,
"AIM/Hub V2.2","2C","TUR","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.203496216343052,0.21934303787821,0.23410500402405,0.243473023374337,0.253532462886782,0.265533711458911,0.280471498220567,0.295969975514791,0.306330756976813,0.322224807103253,0.334559177465006,0.352427818999654,0.381770529994176,0.403687246647958,0.427286681360202,0.447000756279107,0.465185929648241,0.480352537416486,0.495098241133583,
"AIM/Hub V2.2","2C","XOC","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.238393167485973,0.232980579137109,0.2253352868252,0.226875393990334,0.246448054672981,0.256653221915588,0.273725991835813,0.30155864254394,0.342929338507355,0.38507089984839,0.399266499377051,0.41554183004268,0.436341590161095,0.4506988783434,0.466311934213254,0.480289774888482,0.495145631067961,0.511101034236183,0.527438222346937,
"AIM/Hub V2.2","2C","CHN","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.161442353666033,0.188918395496261,0.21642190204642,0.27468316861399,0.300857313677743,0.326906477621562,0.34151504692405,0.353307968480857,0.357367956346233,0.365010281297723,0.36748270711723,0.374926721804231,0.396665796844732,0.4099308523485,0.428473899730004,0.445802050121705,0.46264883390969,0.4776315207828,0.493703773667156,
"AIM/Hub V2.2","2C","IND","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.125009795854394,0.146405155650393,0.167754128778004,0.190410048915997,0.211497937469366,0.235815758393791,0.264263617244329,0.287066265524956,0.305596772559606,0.327489010924948,0.345063961008898,0.365272684270191,0.393585220621372,0.416372869973978,0.441199293797816,0.462808607903999,0.482413564262385,0.499291106658366,0.514962814229667,
"AIM/Hub V2.2","2C","JPN","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.260287299984522,0.245929601488603,0.252197620012526,0.252892795526206,0.255636379732641,0.263164550370817,0.276291344338186,0.297577013009431,0.318134112670144,0.34173401359978,0.35344534674323,0.368359648440538,0.3927105769316,0.411743023590334,0.432744316935896,0.451865568002963,0.470073634670983,0.485833970167841,0.501857602834988,
"AIM/Hub V2.2","2C","XSE","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.154065044821347,0.162488132385367,0.170382938838197,0.172767282384438,0.162657275850153,0.158122249388753,0.160401908341767,0.163387198235919,0.164914382772537,0.18044227150785,0.187129680009254,0.198212098999194,0.217429413623398,0.231637460081435,0.24870362720713,0.264128323250264,0.278570580074277,0.290390643020936,0.301623694591651,
"AIM/Hub V2.2","2C","XSA","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.0923599180310902,0.10022677495009,0.10831077620894,0.124802049785591,0.137920673076923,0.152373877860665,0.170097198399085,0.187768718634514,0.213109781319803,0.234120974119098,0.24631576235379,0.263460230278905,0.290246194324375,0.310332840879465,0.339769742019055,0.366833516750092,0.393223165379315,0.416389699066223,0.440383230879991,
"AIM/Hub V2.2","2C","CAN","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.207618589459559,0.212693705758561,0.229994519046314,0.252944557780959,0.26324258502218,0.274925203320551,0.287921333868197,0.303394345795813,0.314922178792842,0.339222721379685,0.354556478688327,0.372272477385177,0.398257829219037,0.41584784463291,0.436062668653591,0.453802754241572,0.468500533889256,0.480230785755936,0.491702057477426,
"AIM/Hub V2.2","2C","BRA","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.181342946228832,0.184175286538238,0.18978102189781,0.206391964162374,0.218471131111281,0.233082847665986,0.255882846123749,0.28056694148514,0.297645908543923,0.325530365458692,0.342597453096141,0.359588330087297,0.382260334301884,0.397263229266188,0.412719821006629,0.425480769230769,0.436853136276226,0.44977131921243,0.465798258108711,
"AIM/Hub V2.2","2C","XLM","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.144195890641877,0.160673855705716,0.167808540591272,0.184854296783218,0.191823417115721,0.201630755421984,0.212600530978615,0.241226481229681,0.254621695533273,0.282714177407127,0.298149542718096,0.314048777163496,0.335826291671922,0.348976263815909,0.362745455060431,0.374043555032372,0.384508535721692,0.393265394155074,0.403165781580838,
"AIM/Hub V2.2","2C","CIS","Electricity_Rate_Tra","EJ/yr/EJ/yr",0.126435240032486,0.130286112567974,0.134577814277419,0.155125360768068,0.161980201785833,0.169910582991588,0.178840446356887,0.185688224634387,0.188321727622417,0.200745828377445,0.207635328365235,0.216781342726976,0.228555731062427,0.234508094275473,0.241444629338525,0.247223916622394,0.253064363077124,0.258329580535051,0.264377833703816,
